Date,Price,Volume,Volatility,Bubble
2000-01-30,94.67179501443165,9369.38439083481,0.032925550255845225,0
2000-01-31,94.39564330555746,4567.655383530905,0.024468196221759636,0
2000-02-01,93.82765847813144,9294.528009524001,0.024035923033293743,0
2000-02-02,95.56560772715743,1681.5955371352802,0.037508370108377424,0
2000-02-03,95.55270902231032,7437.186614090223,0.028545574343865433,0
2000-02-04,94.54203757606791,7621.198738031841,0.040083753790858004,0
2000-02-05,95.31968829594854,9972.198003679954,0.025926928907415166,0
2000-02-06,94.15598393421527,7919.697436208324,0.016034535419462505,0
2000-02-07,94.35264150717238,4443.16335234046,0.028453901047609864,0
2000-02-08,92.50364098046494,6015.236964566909,0.04804050057301453,0
2000-02-09,91.27502052623932,4298.958443499312,0.042060985164662335,0
2000-02-10,91.45470565968706,2764.167807743723,0.018229970202934667,0
2000-02-11,92.13006809681703,3236.5209475204615,0.025652020065797705,0
2000-02-12,92.2879498109737,2998.0948084688885,0.04711168380882151,0
2000-02-13,92.18122038216599,5939.337971468916,0.01494796234906266,0
2000-02-14,91.90365932095598,9155.44571078704,0.020158009674597438,0
2000-02-15,90.54484350794328,9214.53963479558,0.020488905834875854,0
2000-02-16,89.8930616959513,1492.8739977324296,0.03283731502647934,0
2000-02-17,89.47897940137695,1719.0946085670416,0.026429332788452914,0
2000-02-18,90.42488158042275,3206.0715145510917,0.013194826959851996,0
2000-02-19,90.7355980118537,3295.5350722252742,0.03516725818308342,0
2000-02-20,89.1358929836962,1854.00257715326,0.01396311458080601,0
2000-02-21,89.42476812383326,4496.170070560965,0.03425659727916313,0
2000-02-22,89.080409187485,6289.528534221585,0.030280335209041033,0
2000-02-23,88.47740429973234,6203.459805395173,0.029746746429012504,0
2000-02-24,89.01859960281567,5890.867131327334,0.012699849811969192,0
2000-02-25,89.93638093965328,4048.047323987475,0.035568817875341434,0
2000-02-26,90.77394057519689,7358.101167849226,0.027252810343573228,0
2000-02-27,90.01214975937013,8438.355468829643,0.026444244891427465,0
2000-02-28,89.73382105254443,4116.468398296676,0.03385805585674147,0
2000-02-29,90.03107638729263,1769.818233695158,0.0342499223978619,0
2000-03-01,90.90937016588468,3666.9722598267085,0.010601331830479541,0
2000-03-02,90.47375588426235,2236.317891174125,0.015009036048128265,0
2000-03-03,90.3057832349383,5206.228545044628,0.019460728833788826,0
2000-03-04,89.3066987714601,2403.4163618447046,0.037119093333839163,0
2000-03-05,88.23840612500813,5165.602818921796,0.0330696450811843,0
2000-03-06,88.95536596004288,2989.02603092183,0.04030516529539015,0
2000-03-07,90.16181424075465,7648.579949161626,0.039624312221754276,0
2000-03-08,90.09688860870085,1248.1141675226108,0.04412731476824603,0
2000-03-09,91.0010405258663,5992.7167344873305,0.02507259445089656,0
2000-03-10,91.33013307157604,2525.39447428051,0.02380255464733211,0
2000-03-11,90.74094434122415,1008.9267802266436,0.04324061612213853,0
2000-03-12,91.06887812647017,8822.800792583264,0.01950406135468738,0
2000-03-13,92.4695507727256,7043.750090326609,0.02844689494694428,0
2000-03-14,92.43642259530097,1890.4853984547108,0.01777302608088999,0
2000-03-15,93.88272321709978,6976.6513091547,0.046553629685568546,0
2000-03-16,91.42323517203369,6504.825994638387,0.026312120523865015,0
2000-03-17,92.17464503149347,5260.21018338883,0.018499475929233136,0
2000-03-18,92.25488035765233,4773.3228858305265,0.03768053562275648,0
2000-03-19,91.97903148421946,8983.627866241615,0.019785787128419146,0
2000-03-20,92.06343215775921,3206.3321790770615,0.04774014412680894,0
2000-03-21,90.23360799847691,4584.79051312045,0.02470468059237646,0
2000-03-22,90.03539012832276,3962.0387160534456,0.036585628484073485,0
2000-03-23,90.35691782528065,7940.809261329702,0.023809797246296536,0
2000-03-24,91.69229733283247,9248.187756092855,0.04228982331973895,0
2000-03-25,91.21708346330549,8648.035288662075,0.04587690964091103,0
2000-03-26,90.47959917875892,8179.335372697917,0.04151673437659145,0
2000-03-27,90.02561141687244,9881.109510130746,0.0439399607491008,0
2000-03-28,90.84970777025673,7274.300953693466,0.014075233117505439,0
2000-03-29,91.14837719267403,7759.484120921804,0.04696258708132266,0
2000-03-30,90.66550936392777,9845.22285734517,0.034972029155011214,0
2000-03-31,91.13086589655914,1062.9170685925667,0.04476870128664799,0
2000-04-01,91.21933350787118,6706.435387927285,0.03737747056741662,0
2000-04-02,92.10292501229266,7650.743787579606,0.018073906741748413,0
2000-04-03,91.45631357769231,9260.443483814755,0.03438220406582706,0
2000-04-04,91.15664585742445,8954.598737659086,0.01363784958892564,0
2000-04-05,90.79921321689568,8577.64613110415,0.03782892120872634,0
2000-04-06,89.47035315868006,9512.121447475334,0.02636004564322291,0
2000-04-07,89.7352930163442,5836.412691223368,0.016069326924008358,0
2000-04-08,89.96955172976945,1062.280860263441,0.04916919263473656,0
2000-04-09,89.97415228378857,1099.4895882730857,0.046043376968427245,0
2000-04-10,89.76308449916745,5901.751500560723,0.04574174853613015,0
2000-04-11,88.49260406400424,4917.450149775472,0.04155281225409012,0
2000-04-12,88.12036406401575,5061.205480289036,0.03767924500574071,0
2000-04-13,87.81836278435213,4603.642634890333,0.03620317921168981,0
2000-04-14,87.1138160215307,9259.53228182112,0.014243753508154211,0
2000-04-15,86.97331388340096,4232.533160528109,0.04602264941273817,0
2000-04-16,87.32473030334684,8706.042475867749,0.04524513585218442,0
2000-04-17,88.97183705459868,9125.783144124769,0.03991410506099414,0
2000-04-18,89.1271621417649,5495.515929990594,0.0470925983630049,0
2000-04-19,89.35670949610113,5022.442336285794,0.03212333805591968,0
2000-04-20,89.29018707541825,7849.1854379390215,0.02790569338870221,0
2000-04-21,87.57691266772845,7371.743568758941,0.048717896086651155,0
2000-04-22,87.55369263418146,3956.8160493658534,0.02856524751190624,0
2000-04-23,87.60642640706615,1922.9331333218192,0.03565297764268631,0
2000-04-24,89.76438479556843,3383.6716016423234,0.024922485874337562,0
2000-04-25,89.59171315894584,2179.2565523106905,0.035453049040789116,0
2000-04-26,89.86187458892779,3652.590481990222,0.03880395982502751,0
2000-04-27,89.83068194196767,3356.3940902271916,0.034986221011542015,0
2000-04-28,88.78085049106804,6739.402814980422,0.03058251764864791,0
2000-04-29,98.77500413594048,9590.464256093017,0.022004431905009315,1
2000-04-30,99.51772602007634,7171.693590974352,0.03575382704544893,0
2000-05-01,100.3049430258659,9339.844672581126,0.046337155810454514,0
2000-05-02,99.39278245744966,8057.190327475991,0.010276503646786695,0
2000-05-03,100.78705875524386,7550.898598640559,0.015357161097187615,0
2000-05-04,99.37417430092641,4726.5574619200725,0.014790926339994228,0
2000-05-05,109.95309456143852,3923.150525770318,0.046928212115714164,1
2000-05-06,112.3615683070117,8616.496352256272,0.03650990755850459,0
2000-05-07,122.37344477318865,9148.539096361048,0.04807152425880602,1
2000-05-08,121.68044673380139,5066.942442858388,0.03331253092849713,0
2000-05-09,121.80170296001637,1081.5678836797997,0.028469315886370146,0
2000-05-10,121.18846103931375,8132.779530158235,0.0416937164725745,0
2000-05-11,119.30923589130526,3565.6195642506245,0.01643769069900898,0
2000-05-12,119.39103785265068,1088.9907851522867,0.025253524652692858,0
2000-05-13,118.12274242368584,8244.897030785098,0.028650969621368948,0
2000-05-14,118.68216279066311,5656.727699352084,0.02193833578048473,0
2000-05-15,117.59097022425294,7166.896717046222,0.02485142449633914,0
2000-05-16,119.41355312895259,9232.208390300297,0.013124207476976731,0
2000-05-17,118.47824254257439,5870.5644712429485,0.01791934357798232,0
2000-05-18,118.09666971826793,5528.746653210692,0.023419868813237134,0
2000-05-19,119.05740645956624,3615.9590921343715,0.04183561732932538,0
2000-05-20,117.59197132738369,3746.744509959574,0.017299894193714555,0
2000-05-21,117.8594459484647,8168.878594266813,0.023865614959368987,0
2000-05-22,119.40003715641745,5041.263210273433,0.012596811527877408,0
2000-05-23,117.48070157706816,2471.7358774730837,0.03228417379306424,0
2000-05-24,117.69761072942075,1850.7588760044603,0.034450035525637114,0
2000-05-25,118.00348656894799,5256.281051756015,0.04462065853848668,0
2000-05-26,118.92606481643868,5184.595212559574,0.042764639940078564,0
2000-05-27,117.45500801227242,6881.124503848564,0.02141511818735522,0
2000-05-28,115.90406559157567,5239.6072997062665,0.01547814756759439,0
2000-05-29,128.15991879475177,2291.2813372079327,0.01624332728841615,1
2000-05-30,128.5405341108003,5570.225963186622,0.04875855772161779,0
2000-05-31,128.86251895854426,9161.104634974226,0.0369290325602943,0
2000-06-01,129.30896084818886,2434.972704581912,0.011702831512129572,0
2000-06-02,128.42962794720492,7207.791768799741,0.015471170201803785,0
2000-06-03,128.72791050636243,6344.733384689739,0.029432002604038228,0
2000-06-04,129.10517657750916,7737.271540406224,0.018313152171724793,0
2000-06-05,128.18291191788225,2355.4024608483346,0.042146359400000756,0
2000-06-06,130.57451601608923,9474.44803215395,0.032928684702774595,0
2000-06-07,131.1932210592947,6588.697849904427,0.03450528831157194,0
2000-06-08,129.63031162872252,8623.640239220233,0.028513021921968473,0
2000-06-09,130.48140411760417,3219.4608731221206,0.02024251101705262,0
2000-06-10,129.20962578861466,7654.7160045816545,0.03357614452810186,0
2000-06-11,130.2266148597501,8029.2763390052705,0.03867880184642927,0
2000-06-12,131.73541466220615,4576.917451483681,0.024837923105206675,0
2000-06-13,130.6542854070661,4455.581075950799,0.030197745224713413,0
2000-06-14,131.91297760451255,6920.166385231743,0.04358735881888133,0
2000-06-15,132.45748921621802,1840.6691358419437,0.01594727047289841,0
2000-06-16,133.54636946399353,7620.6173519575805,0.03180897677096402,0
2000-06-17,136.07946762857569,1385.9808385546983,0.023936506473169125,0
2000-06-18,135.74554478669515,2715.3127100874335,0.03811179032868922,0
2000-06-19,134.72238152413374,6977.293815172305,0.010752409726495786,0
2000-06-20,133.52400650054142,1884.9130038276744,0.036818931992127546,0
2000-06-21,132.4347039226121,9746.57882329111,0.014115909360647497,0
2000-06-22,132.33259450203025,8815.565885157106,0.01259071011974632,0
2000-06-23,132.78404976150003,6636.720991660629,0.038984932038344515,0
2000-06-24,133.15145101016788,8371.517101024148,0.03561368611616294,0
2000-06-25,134.2528575087724,8988.22043730611,0.045797437235706354,0
2000-06-26,134.2703129201487,3335.280846146366,0.03078619823202581,0
2000-06-27,136.2219776739488,8644.704291543876,0.031200977021086686,0
2000-06-28,135.86145690166282,2753.144052738416,0.038280713423062024,0
2000-06-29,139.55711836158127,4720.080377339338,0.022935903054130048,0
2000-06-30,140.43028168265147,6024.336681237394,0.011476498216877302,0
2000-07-01,139.2265729117119,7425.018667666292,0.019201833028762313,0
2000-07-02,137.7356059870928,1271.2718595027522,0.019520536475854666,0
2000-07-03,138.4001422919486,3614.5847150037007,0.023426354011127755,0
2000-07-04,138.09086947908807,6476.671883893513,0.04773850932161852,0
2000-07-05,139.07683896946483,4216.318112342069,0.042193711946525915,0
2000-07-06,139.7350028985359,7975.22550066544,0.04743824980820768,0
2000-07-07,139.63323541532384,6864.869450356446,0.04994438360452002,0
2000-07-08,138.45082994949118,3109.613083513622,0.027351160163481783,0
2000-07-09,136.35351139444677,2313.3608163309977,0.019082932667212185,0
2000-07-10,135.74467257840215,6661.422942283453,0.03240016645020997,0
2000-07-11,136.9071883177219,5054.20594934282,0.04524537655792475,0
2000-07-12,150.92032784749216,2520.6133699118673,0.02862927444058313,1
2000-07-13,149.0402547985367,3937.367847865396,0.03021597210289014,0
2000-07-14,149.29836409168774,3727.4207348672794,0.015377564237113069,0
2000-07-15,149.87363663618387,1973.187751054376,0.026818219702710443,0
2000-07-16,148.54896735386987,5922.181173387053,0.025479792392343124,0
2000-07-17,148.77732441131562,7872.837705212987,0.024067540114617987,0
2000-07-18,148.8639257851937,6179.201999676883,0.045491946796968,0
2000-07-19,147.16245532928428,8436.622284436171,0.012372057328493318,0
2000-07-20,147.68898399363064,2148.1169249388818,0.048885887315893876,0
2000-07-21,148.5172009630174,4920.506720400015,0.010329873010925441,0
2000-07-22,150.12571835437643,6484.735932922892,0.04782376055799236,0
2000-07-23,151.70774625502702,7084.014048477166,0.03192190011354174,0
2000-07-24,149.61771510605345,7262.0767578108425,0.03809780977600463,0
2000-07-25,163.036018980604,7560.688843880929,0.01748531398780493,1
2000-07-26,163.87571197660716,6862.868309764151,0.03616846156066428,0
2000-07-27,164.71768236170033,1848.052800467809,0.04527830674110931,0
2000-07-28,165.56605697364122,7257.751098420668,0.015579205593346064,0
2000-07-29,171.94487258850006,7523.043910969488,0.015083264490931598,0
2000-07-30,172.92648954973126,9941.319409002645,0.022159116365978913,0
2000-07-31,174.89018334782853,7240.261930310134,0.01646903569901593,0
2000-08-01,176.55863878114323,7181.47356176394,0.014425833923733884,0
2000-08-02,177.70872630758822,5633.319611637748,0.037132761439411674,0
2000-08-03,177.14846534849832,8811.306177266026,0.018553064556499632,0
2000-08-04,178.49296767506965,9971.512857650425,0.03668059597607945,0
2000-08-05,177.11352901470033,8011.403831776889,0.04447716908463266,0
2000-08-06,176.69409122293962,6512.503400720276,0.03608099165652002,0
2000-08-07,175.8364825129756,1710.5934423841136,0.014774682796616038,0
2000-08-08,193.5784918317363,7540.652185566648,0.0329431029618978,1
2000-08-09,198.059172976157,7377.054117237553,0.025745147368462035,0
2000-08-10,194.36088297843807,7980.113330284886,0.02373483746889979,0
2000-08-11,195.6947043439795,2120.998495595404,0.02274125874519329,0
2000-08-12,192.53870478794647,6883.592501135291,0.04717728895278582,0
2000-08-13,210.79305861468134,3661.515144565072,0.039700298267109115,1
2000-08-14,213.08849088483169,7842.441190625504,0.0153539515832118,0
2000-08-15,213.2254642074627,3163.365586283196,0.029040219189298548,0
2000-08-16,210.92743790175126,7155.808091383697,0.022728923010156783,0
2000-08-17,209.41866611459295,3654.936522855817,0.04911753250183833,0
2000-08-18,210.84187065535681,1080.9486353568802,0.04912115891812678,0
2000-08-19,209.3019519864018,6700.221207757859,0.0227813789733214,0
2000-08-20,209.7550040396391,2019.4217484303012,0.024084524645818187,0
2000-08-21,209.85059325427028,6933.623255093927,0.033976568285461826,0
2000-08-22,208.48320605917255,9330.485035212438,0.029172280573100007,0
2000-08-23,212.95296943271416,9723.213407899813,0.018524034886337658,0
2000-08-24,214.30291881453923,3123.3077859485134,0.03641648667954445,0
2000-08-25,209.96297914117568,8283.279048855893,0.023365145755009538,0
2000-08-26,210.35446417520285,4181.979491851963,0.036148659933286705,0
2000-08-27,208.96236680325532,9104.113654731842,0.02534726089311199,0
2000-08-28,210.74363167506542,8087.4061176643645,0.038008395754250864,0
2000-08-29,209.07344468911427,1665.2954498118727,0.03671197883558602,0
2000-08-30,208.83356125862574,4664.232944895495,0.030352510236840033,0
2000-08-31,230.87695859494605,4035.8604340870666,0.038189599628433234,1
2000-09-01,256.1633666417362,8066.629186509493,0.02843862704928061,1
2000-09-02,253.0886469557423,4692.571395878432,0.014645531986004916,0
2000-09-03,252.2420623039022,7161.2955788777535,0.017284250133494185,0
2000-09-04,251.0440504562141,6421.917300313964,0.019839725366624514,0
2000-09-05,249.40390628794657,9780.748471878704,0.012529157129027864,0
2000-09-06,253.80701812693385,9440.064611214533,0.03845524882522681,0
2000-09-07,254.83489013148323,4849.295632648468,0.024695609073264735,0
2000-09-08,251.62171789176807,7512.203904770344,0.013740931853079893,0
2000-09-09,253.93125789082208,8465.140845830996,0.04279832482902322,0
2000-09-10,259.3200758163043,9089.971784759306,0.037346171378543,0
2000-09-11,261.9974655127425,1613.2083739883533,0.028088969485108035,0
2000-09-12,258.01675471018115,3718.709193461471,0.01989701340370937,0
2000-09-13,256.7673496701708,3882.0703687166965,0.01606983575171387,0
2000-09-14,260.02036385061314,4910.013560978908,0.02833496767020248,0
2000-09-15,258.1802791312515,2523.382756438771,0.0454098297204225,0
2000-09-16,259.32613336967813,5465.852919550073,0.0175358129308788,0
2000-09-17,261.33496190820125,6968.928945686105,0.03274636915965952,0
2000-09-18,258.9125685133872,5476.275281950459,0.04846743980889024,0
2000-09-19,258.75844988509084,6992.137856778541,0.03548466299058452,0
2000-09-20,250.37139675929643,1597.9746863611026,0.027598589206234737,0
2000-09-21,247.80662311345813,8883.885985366693,0.03865491891755634,0
2000-09-22,247.18074250643068,9451.622728909615,0.042983116760748265,0
2000-09-23,244.0964627723796,6561.166817067838,0.033620651915473684,0
2000-09-24,248.08112102317313,8932.518987732074,0.044873294359719706,0
2000-09-25,244.53321026051216,2183.0141498339117,0.030583670375029508,0
2000-09-26,243.45715535061763,8177.040280686791,0.04320116008825027,0
2000-09-27,243.77545264096736,2072.3337412533456,0.04808076961622781,0
2000-09-28,247.28892312518153,4672.09208347783,0.030049738680940685,0
2000-09-29,243.73819507396783,3914.3668110244753,0.03420006862341301,0
2000-09-30,246.57326940922496,6270.326426984088,0.0343787017179934,0
2000-10-01,246.5985014023416,3713.6308171558017,0.041257394543931625,0
2000-10-02,244.17811577772304,6735.822667004194,0.04291863360709691,0
2000-10-03,245.30647133412256,4306.48560236762,0.01108917264824243,0
2000-10-04,245.79477764918227,8747.11342927418,0.039334382563615516,0
2000-10-05,244.31947591055686,6704.954561976504,0.04135260978520951,0
2000-10-06,244.4900159987791,2937.684675893015,0.038017177578329474,0
2000-10-07,243.5479627241663,4025.1647982527834,0.038547826372923845,0
2000-10-08,243.82443190586434,8626.787988639902,0.011656114367370778,0
2000-10-09,245.43886826148972,4478.317749887126,0.027681546477956245,0
2000-10-10,249.33156998547378,5822.191590090806,0.042727185988869626,0
2000-10-11,246.24530516872528,6840.477423570995,0.04736028565180415,0
2000-10-12,251.49779971149843,4130.286846273251,0.01917871682287739,0
2000-10-13,246.58834184726268,3645.8076768226147,0.0331677976141118,0
2000-10-14,246.2140574982431,5277.2941234722575,0.04217320958202335,0
2000-10-15,272.4288348796181,2933.928748835102,0.04009630571436743,1
2000-10-16,273.1943377509951,3557.895282271571,0.03475560467920317,0
2000-10-17,271.4931579216426,1558.7063562883247,0.01074764753048001,0
2000-10-18,298.02093227699106,3735.7324837390493,0.03895543360446264,1
2000-10-19,296.5516862953865,3886.336840272124,0.040929700131152595,0
2000-10-20,294.80391517023776,9656.498496621876,0.0389139802650254,0
2000-10-21,297.30857541562415,6307.559429192921,0.04063236645959827,0
2000-10-22,298.37001307096,8086.44182874225,0.027236595707154414,0
2000-10-23,296.302578621011,1408.395275022902,0.049750085837015644,0
2000-10-24,298.968116249191,1958.8302424753474,0.040831476634906355,0
2000-10-25,299.8868438379986,8330.83264776333,0.03314720021119942,0
2000-10-26,302.3245103909394,6611.945944758721,0.04736765078986496,0
2000-10-27,304.228032704565,2718.838274861826,0.04632793357832073,0
2000-10-28,301.7059974916179,4643.158652755645,0.0425826826133706,0
2000-10-29,300.01589769653265,5848.052499834605,0.032547796759350656,0
2000-10-30,302.25789731437203,8592.488462236975,0.031084040765868542,0
2000-10-31,304.10278964450333,1543.7079252504477,0.023148317278980833,0
2000-11-01,304.0392273141783,6370.500604306261,0.020035119164157934,0
2000-11-02,334.83554344220005,7453.323294280155,0.03049438067900346,1
2000-11-03,339.11361963938344,9801.026721194135,0.033111270468478955,0
2000-11-04,337.1075204899511,8264.440704629658,0.019781057258353822,0
2000-11-05,338.9518269062791,3486.0458220874607,0.046904049746139154,0
2000-11-06,338.2664912169842,7386.2127449043855,0.03229095986937274,0
2000-11-07,337.53014864878855,7869.500964342794,0.031060213015285866,0
2000-11-08,341.2388517906193,7567.619499265556,0.027425535534645606,0
2000-11-09,344.05549306239817,8381.29661156683,0.012322851828674422,0
2000-11-10,346.8544176516503,9133.569785922738,0.04529605337839397,0
2000-11-11,351.38252856577117,1885.8688209040624,0.02267976905772119,0
2000-11-12,351.4563323955963,1942.8747191300695,0.03569841337873178,0
2000-11-13,353.85309929717243,8167.599898935814,0.034297342358801414,0
2000-11-14,352.7552107628776,3271.352288693238,0.03337947301538107,0
2000-11-15,353.8987244628205,1526.8727975507015,0.031028488080463365,0
2000-11-16,353.4381498534364,4611.062628825452,0.017257593337253123,0
2000-11-17,353.780970597539,8378.892206434703,0.02122422964191862,0
2000-11-18,355.8865228987091,2139.0852143258235,0.030967522850812,0
2000-11-19,352.97458575951157,7046.5777462402075,0.04157369806387704,0
2000-11-20,360.36018107834695,1032.5427559441093,0.027279558826016743,0
2000-11-21,356.7348950206952,1987.6370249120494,0.01815690212184523,0
2000-11-22,352.40346054751336,4157.653111916381,0.01351777699221704,0
2000-11-23,356.4846833427047,1752.4205292197262,0.03652044013976097,0
2000-11-24,359.3068395904209,8613.115006934016,0.026933598824846583,0
2000-11-25,361.5493447803284,8776.63452830922,0.015014835704905676,0
2000-11-26,363.8211238520301,7800.136327895718,0.03697867519947935,0
2000-11-27,363.77656750542286,3182.316682560557,0.018303149234174927,0
2000-11-28,396.5638229861434,5709.223677159818,0.030360641932147082,1
2000-11-29,396.864436440114,2657.696729710343,0.02224751900307442,0
2000-11-30,394.1770224299333,3531.506050657997,0.04726760257736002,0
2000-12-01,398.020720360246,5644.04762956412,0.019131522650846625,0
2000-12-02,397.4354015110484,7615.12427614718,0.026796740861681143,0
2000-12-03,394.1545834125137,1851.8894235427524,0.04837974387312024,0
2000-12-04,432.17660902591945,3670.2702786527752,0.022749007197532617,1
2000-12-05,477.3573224008703,9339.5921371473,0.035783726520440005,1
2000-12-06,474.66634196988895,4862.109860036993,0.02266908174825301,0
2000-12-07,470.7635384953234,9449.82706518383,0.014426999164689959,0
2000-12-08,471.91072903500327,9922.604873969221,0.035101889307371716,0
2000-12-09,473.0667525666145,5739.938435002743,0.04664126141141362,0
2000-12-10,470.66857294952837,3592.396088063655,0.028102586689363676,0
2000-12-11,468.451543678429,8116.991277153212,0.03504706170769869,0
2000-12-12,516.4924437112942,2433.7966197251344,0.034355936530264926,1
2000-12-13,509.013197508894,3268.421737048635,0.02660358810511504,0
2000-12-14,501.84902114716067,8063.91918549354,0.03459586555058922,0
2000-12-15,498.24351585531696,4902.813322588268,0.02037272337675889,0
2000-12-16,497.1800292621347,2813.8414328890008,0.025121516184122082,0
2000-12-17,548.5983795465283,6860.13170457092,0.02769275425449501,1
2000-12-18,556.6921598452524,7594.856752435146,0.044560347342499224,0
2000-12-19,561.4666837257766,2125.641155055122,0.023933315793330197,0
2000-12-20,616.62555038215,3492.8223397744073,0.03540548192463305,1
2000-12-21,616.5082915855085,2991.490798350099,0.01853615349675595,0
2000-12-22,610.327614926937,4418.69165886207,0.02010278916215707,0
2000-12-23,610.2146241455863,7871.004060184579,0.03593715501839911,0
2000-12-24,608.4531869170361,7423.372920468918,0.040492397094664144,0
2000-12-25,610.416778282186,6962.715193453336,0.028484687061051263,0
2000-12-26,605.3672218076007,1056.5699128173208,0.023403987871110664,0
2000-12-27,608.5111753724168,2279.289820423505,0.0464108622372909,0
2000-12-28,617.8380629473193,3009.6779419186014,0.01543231260196171,0
2000-12-29,617.1661013528349,3447.6026143496465,0.03882856950597388,0
2000-12-30,619.6453299267902,2317.8388748401003,0.03760682998988412,0
2000-12-31,623.9217749411987,4692.839963265007,0.03760980650911177,0
2001-01-01,621.4184730515814,1676.6252651262332,0.04741681777694098,0
2001-01-02,622.8110251302705,7750.199713490027,0.039127612039231686,0
2001-01-03,622.8894519906684,8089.487085664945,0.022062607576383363,0
2001-01-04,623.497866105645,6168.400206408083,0.02413636896929237,0
2001-01-05,618.6781665985183,1807.3438933777106,0.02564443892799577,0
2001-01-06,618.8298056952539,9010.748525920822,0.011232346963924243,0
2001-01-07,621.9115675533336,9690.722458373031,0.04654041261633028,0
2001-01-08,630.9363975120218,2821.2720428961043,0.012942104154592156,0
2001-01-09,700.6876649349583,7341.758374966477,0.03799177128389886,1
2001-01-10,715.774748818285,8577.447675782372,0.03920644019373247,0
2001-01-11,710.28226872746,5858.5917028843205,0.043748602025221586,0
2001-01-12,716.4782075365373,3909.9078957407396,0.0321344902238209,0
2001-01-13,717.7918130529129,5307.028435723174,0.039010576954261474,0
2001-01-14,733.5100392295418,5610.418757060068,0.022108916978638045,0
2001-01-15,800.3391991754958,4605.733397692251,0.0398233604365116,1
2001-01-16,793.6185761084843,9368.582442703355,0.023736629490475437,0
2001-01-17,788.8616847304129,7694.947998482518,0.046113539137067845,0
2001-01-18,772.1070851377051,3171.7147802946756,0.01653527231065531,0
2001-01-19,844.8524627013247,6270.014685878817,0.02263029242695814,1
2001-01-20,838.4389117150187,7198.202358380507,0.029950778062205224,0
2001-01-21,839.6998717416365,2261.4077953191727,0.04103402228592391,0
2001-01-22,842.5695962319069,4225.831681421339,0.039951964204121275,0
2001-01-23,858.3776412965088,9149.934534435244,0.01842867497298014,0
2001-01-24,866.53586702105,6104.557901666813,0.015769427864471854,0
2001-01-25,861.5367899265797,2952.979714542852,0.02215878417176393,0
2001-01-26,853.7966170068156,2105.063183072357,0.029350166067036103,0
2001-01-27,857.996606251546,5664.0420412738995,0.03156020179303003,0
2001-01-28,846.6690501407026,5929.1715072622965,0.027165503638211165,0
2001-01-29,862.1754446772808,4009.730062191511,0.03652360466592028,0
2001-01-30,959.5787165610927,6673.744255772066,0.027102357743889506,1
2001-01-31,955.0766068602098,1618.1621759744985,0.04785316039755179,0
2001-02-01,938.7148597288174,2306.2572393952655,0.02043875391926144,0
2001-02-02,951.4238608868718,5916.464389101333,0.03509488482680379,0
2001-02-03,950.3341014689157,1556.3412446000857,0.034455117546405276,0
2001-02-04,962.0974919951443,8928.178884919906,0.021262988875291364,0
2001-02-05,946.7575434782073,2279.3173341086513,0.026467504980561093,0
2001-02-06,941.0829152346682,7065.278866760828,0.024618944777598833,0
2001-02-07,941.1322627968423,4520.830975429827,0.016899962400819573,0
2001-02-08,941.5744123220156,4598.089727880236,0.02909180850526176,0
2001-02-09,937.3367110038706,7884.005757500294,0.02546649012087366,0
2001-02-10,1037.4924032816493,5495.159207556226,0.017132694402686374,1
2001-02-11,1026.4159224309217,7530.899172794797,0.02799520181671046,0
