Date,Interest_Rate,Stock_Index,GDP_Growth
2000-02-07,0.030403298761202246,3031.755000579896,1.194141467190573
2000-02-08,0.0367181395110157,3020.008480260025,3.030413281951329
2000-02-09,0.05196861235869124,2899.296836288112,1.7354876746806112
2000-02-10,0.057384665799954104,2956.655770755827,1.9071316182907507
2000-02-11,0.05171368281189971,2998.515560485701,1.4436179608394728
2000-02-12,0.048843517176117596,3024.360909731521,2.474169639664594
2000-02-13,0.046988963044107115,3038.3653681301244,1.6092200703877075
2000-02-14,0.035214780096325726,3007.212676114102,1.754368486169339
2000-02-15,0.04280155791605292,3016.539190326912,2.1497602097080803
2000-02-16,0.045393612290402126,3004.243272918055,1.4679770363772138
2000-02-17,0.06057122226218916,3034.2809687109243,1.9107088652428874
2000-02-18,0.053436182895684615,3015.6432825745455,2.701104794751635
2000-02-19,0.03236959844637266,3003.2868830023644,2.2141271987584314
2000-02-20,0.05324083969394795,2986.581560043131,2.065271146214179
2000-02-21,0.04614917719583684,3004.064571252124,2.1074323547319325
2000-02-22,0.043230779996940416,3024.229568941964,1.8054324520117182
2000-02-23,0.05611676288840868,3013.3737694449032,2.9980761598774626
2000-02-24,0.060309995224959514,3019.0413209172625,1.5939214347329664
2000-02-25,0.05931280119116199,3067.136093067559,2.105463080981965
2000-02-26,0.04160782476777362,3013.2581961373294,2.0575127831714037
2000-02-27,0.04690787624148786,2967.550073976342,2.5043812535665677
2000-02-28,0.05331263431403564,3044.1803392997085,2.55158696939682
2000-02-29,0.05975545127122359,2931.690083116554,1.9839905977564647
2000-03-01,0.0452082576215471,2945.9293309630357,2.145333246556525
2000-03-02,0.048143410233361834,3016.7923632360034,2.1642673769569742
2000-03-03,0.03893665025993972,3025.819833389329,0.8639291722146965
2000-03-04,0.038037933759193295,2937.7474388248,1.2055051987611123
2000-03-05,0.05812525822394198,2980.8591259506625,1.6974681546390147
2000-03-06,0.06356240028570823,2969.695808389017,1.7192006618115656
2000-03-07,0.04927989878419666,2975.6661838559203,1.4003587890179339
2000-03-08,0.06003532897892024,3047.1798888136473,2.3747912856868147
2000-03-09,0.05361636025047634,3035.3252731773628,2.0010592105087364
2000-03-10,0.04354880245394876,2999.0438910073144,1.8926527263065813
2000-03-11,0.05361395605508414,2972.7019036442534,1.3719223627463066
2000-03-12,0.0653803656646597,2932.517516488993,1.9777275678776056
2000-03-13,0.04964173960890049,3071.0092469390975,0.6866576220006941
2000-03-14,0.06564643655814006,3029.605695014246,1.9185218445970795
2000-03-15,0.023802548959102558,2964.666544796343,2.031591834403878
2000-03-16,0.058219025043752246,3035.9799748812447,2.1209574921607492
2000-03-17,0.050870470682381715,2996.4888189712688,1.2179491182603601
2000-03-18,0.04700992649534133,2985.6445247568827,2.1124083683457373
2000-03-19,0.050917607765355026,3021.76057641448,1.4792843650677288
2000-03-20,0.030124310853991074,2962.9250875043635,1.593765083853833
2000-03-21,0.04780328112162488,2982.8121740244947,2.3589656929113323
2000-03-22,0.05357112571511747,3006.0730532099774,3.007056861679872
2000-03-23,0.06477894044741517,2975.027440355739,2.02567937940134
2000-03-24,0.04481729781726353,3033.454260513376,1.591452270679884
2000-03-25,0.041915063971068124,3093.453325183913,2.0943352237549995
2000-03-26,0.04498242956415464,2962.2850933696427,2.469514578749573
2000-03-27,0.059154021177020746,2916.743735184798,2.3104987829363677
2000-03-28,0.053287511096596844,2899.912991626187,3.371556436231873
2000-03-29,0.04470239796232962,2992.4765929252508,1.6423312154526666
2000-03-30,0.055132674331133565,2966.841770493691,2.126115739959649
2000-03-31,0.050970775493480405,3010.393025053354,2.7744589767091017
2000-04-01,0.0596864499053289,3006.629883601305,2.743079618509266
2000-04-02,0.04297946906122648,2919.839157669295,1.0249610367378097
2000-04-03,0.04672337853402232,2909.2558085259298,1.9983211899800093
2000-04-04,0.046078918468678426,3014.7966620173047,2.74226038292435
2000-04-05,0.03536485051867882,3006.771441735998,3.4453214951995688
2000-04-06,0.05296120277064576,2978.7091000816727,2.3518979418754093
2000-04-07,0.052610552721798896,2917.1428207433846,1.816068353151758
2000-04-08,0.05005113456642461,3023.5695631382496,1.495398423781305
2000-04-09,0.04765412866624853,3063.594977271197,3.1093716787654246
2000-04-10,0.035846292579495856,3013.899122010946,2.3643707932328795
2000-04-11,0.04579354677234641,2957.626305471747,1.5759665365572912
2000-04-12,0.04657285483473231,3002.2276082785575,1.8984218168331095
2000-04-13,0.04197722730778381,2931.6942959533158,2.155093258414352
2000-04-14,0.04838714288333991,3052.8980356919396,2.271903326944059
2000-04-15,0.054040508568145386,3004.092216726477,1.550190671227105
2000-04-16,0.0688618590121053,2911.5921544123385,1.6929047909372537
2000-04-17,0.05174577812831839,2984.966281977816,1.17353271881352
2000-04-18,0.05257550390722765,3023.1650755117116,2.519881144802391
2000-04-19,0.04925554084233833,2983.347618951224,1.829190766614842
2000-04-20,0.030812287847009588,2986.2052139279913,2.233160824591646
2000-04-21,0.049734861245507835,2938.7798896476365,2.7111292542881635
2000-04-22,0.050602302099410267,3028.3270493540826,2.109935071186973
2000-04-23,0.07463242112485287,2967.5765399990432,1.943514762025466
2000-04-24,0.048076390352188775,2892.1777311497485,2.0969607384419673
2000-04-25,0.05301547342333613,2981.4371314664804,2.0315968019251134
2000-04-26,0.04965288230294757,3049.0574857785177,2.6230824989389725
2000-04-27,0.038313219623804684,2980.6535276700024,2.155419198769395
2000-04-28,0.06142822814515021,3086.899249256176,1.7277994902105438
2000-04-29,0.05751933032686774,3021.448397427426,2.523924528444875
2000-04-30,0.057910319470430474,3016.9379081140182,2.615242178179176
2000-05-01,0.04090612545205261,2993.5800867041194,1.3308346865897682
2000-05-02,0.064027943109361,2996.5856896117853,2.7663919423840526
2000-05-03,0.035981489372077194,2986.8288182440247,2.1823558866042427
2000-05-04,0.05586857093800271,2984.8865303958737,2.1416349750732993
2000-05-05,0.07190455625809979,3026.5433581033576,2.5033123157982575
2000-05-06,0.04009463674869312,2953.2084385104718,1.7165118044978607
2000-05-07,0.04433702270397229,2946.205308563787,2.477082257095462
2000-05-08,0.050996513650876416,2943.8402474562313,1.8116122651310724
2000-05-09,0.04496524345883801,3102.2827273838575,1.2625246601448308
2000-05-10,0.034493365689338674,3026.517145083529,1.5011218604465328
2000-05-11,0.050685629748060276,3015.224610084007,2.2835109164516134
2000-05-12,0.03937696286273895,2947.1242664853285,1.527265830002671
2000-05-13,0.05473592430635182,3031.1671150337415,2.8050380615948245
2000-05-14,0.04080575765766197,2994.1714326773335,2.5946417267198214
2000-05-15,0.06549934405017539,3010.7084470565874,2.6667195830164827
2000-05-16,0.042167467076637634,2951.168984206822,2.062389289838706
2000-05-17,0.04677938483794325,3008.013442870879,2.1289308086474796
2000-05-18,0.0581351721736967,2978.808323089676,1.4031440728778612
2000-05-19,0.03769135683566045,2961.7194421484905,2.4978917550787454
2000-05-20,0.0522745993460413,3036.7053167903623,2.1899167275185425
2000-05-21,0.06307142754282428,2923.1146095735,2.28365281264613
2000-05-22,0.03392516765438773,3028.2388132157075,2.844155905726441
2000-05-23,0.051846338585323046,3034.22430667765,1.697018508026245
2000-05-24,0.05259882794248424,2956.017816222438,1.9369292250613408
2000-05-25,0.057818228717773104,2958.9835769433766,2.163335460771084
2000-05-26,0.03763049289121918,2988.84871593668,1.5322822972706467
2000-05-27,0.03679543386915724,3014.101810523111,1.90620058936158
2000-05-28,0.05521941565616898,2992.3572504092886,2.2464749052334847
2000-05-29,0.05296984673233186,3021.678123009594,1.8372893643135844
2000-05-30,0.05250492850345877,3088.14898262687,2.654494704864556
2000-05-31,0.05346448209496976,2974.6141615425145,1.244537719091503
2000-06-01,0.0431997527842151,2914.241001464829,2.561385620116671
2000-06-02,0.05232253697161004,3041.2961791515327,2.3305927374080024
2000-06-03,0.052930724732986816,3084.1657287963767,1.7155857062217046
2000-06-04,0.04285648581973633,3019.6384181525564,1.537795715885001
2000-06-05,0.06865774511144757,2945.6125662323166,0.9598586913787741
2000-06-06,0.05473832920911788,2993.80538183824,1.602412493793083
2000-06-07,0.03808696502797351,2944.0738257894186,2.5235883275014985
2000-06-08,0.0565655360863383,3032.142774698147,1.9719571368606628
2000-06-09,0.040253183297726786,2932.4354798650784,2.5814904401959207
2000-06-10,0.057870846037424525,2984.99356065859,1.6900644646877239
2000-06-11,0.061585955790074046,2949.783108685305,2.3535530800532816
2000-06-12,0.041793176816482897,3006.341234256748,1.6412506989577893
2000-06-13,0.05963376129244322,2981.682916143112,1.5172124968950804
2000-06-14,0.05412780926936499,3008.8381051625133,1.9464363914146618
2000-06-15,0.0582206015999449,3001.1175277483185,1.6675167443400016
2000-06-16,0.06896792982653947,2950.6670486137946,1.2285889254813938
2000-06-17,0.0475461188399713,3031.343853176451,1.9088426496415034
2000-06-18,0.04246263835642511,2997.5617174078443,2.0532177082156444
2000-06-19,0.041104855703744766,2950.573549606705,2.6341793057480336
2000-06-20,0.04184189715034562,3112.0463278102898,2.46840283856653
2000-06-21,0.04922898290585896,3023.8215083358564,2.609971599616416
2000-06-22,0.05341151974816644,2992.3369723300348,2.3601787491967543
2000-06-23,0.052766907993300194,3070.7602263350914,2.1663063794749875
2000-06-24,0.05827183249036024,3092.09078046933,1.3855275467640538
2000-06-25,0.05013001891877907,2992.732528884306,2.0749360989676373
2000-06-26,0.06453534077157318,3017.3698743217383,2.298396888665407
2000-06-27,0.04735343166762044,2950.599859099853,2.728718974685218
2000-06-28,0.07720169166589619,2992.6403624615996,2.3431442708659067
2000-06-29,0.056256673477650065,2990.0468723120066,2.6201917173027107
2000-06-30,0.04142842443583718,3009.2413516810825,1.4840010543173805
2000-07-01,0.03929107501938888,3016.6380239318505,1.8367911869259526
2000-07-02,0.05482472415243186,3027.991422441403,2.2146753568306354
2000-07-03,0.047765372146741494,3011.882132814998,2.580476345371281
2000-07-04,0.057140004940920926,2939.462868668542,1.9273856770805402
2000-07-05,0.05473237624573545,2953.076644712946,1.9587770204254233
2000-07-06,0.049271710873431275,2972.6796190268165,2.3435701530014894
2000-07-07,0.04153206281931596,2985.8879704038386,1.4370645864274378
2000-07-08,0.034851527753141355,3052.5387145236054,2.8037022749117146
2000-07-09,0.04553485047932979,2941.8530506573543,1.5604319534461575
2000-07-10,0.058563987943234724,2982.129247591465,1.0407052882203485
2000-07-11,0.05214093744130204,3047.6504749107025,2.00503350426129
2000-07-12,0.03754261221288012,2985.006126275169,2.8492293511877826
2000-07-13,0.05173180925851182,3023.0207824921413,2.293226565166805
2000-07-14,0.05385317379728837,2993.0228978536047,2.3755452715018164
2000-07-15,0.04116142563798867,3012.839162866236,2.020692881153557
2000-07-16,0.05153725105945528,2988.576372809523,1.9238112513644114
2000-07-17,0.05058208718446,3033.3532736364177,1.2275453152034421
2000-07-18,0.038570297021693775,2922.747179629678,0.8703068710479069
2000-07-19,0.05357787360348284,2981.8343995805726,2.0981361692204317
2000-07-20,0.05560784526368235,3014.828633834715,2.656274597170113
2000-07-21,0.060830512431752776,3026.68476240031,2.1720668524140327
2000-07-22,0.06053802052034903,3074.6476311376914,2.3117997635260066
2000-07-23,0.03622330632042909,2980.448766656721,2.79185877281977
2000-07-24,0.04062174960084877,3073.9740880930435,2.164383425720529
2000-07-25,0.0551503526720866,2967.0488086670166,1.9386724498461902
2000-07-26,0.05513785950912209,3066.432320577232,1.5907375971749675
2000-07-27,0.05515047686306048,3040.8733563349188,3.011106281486043
2000-07-28,0.08852731490654722,2954.327071018389,2.26327388957684
2000-07-29,0.055708905106931675,3015.351961862591,1.5281991420403345
2000-07-30,0.06135565640180599,2997.4382082233906,1.4144161660993815
2000-07-31,0.059540017634932024,3031.27922968375,2.6265318634644563
2000-08-01,0.056513912513057984,2988.8364205783346,1.4812791517958372
2000-08-02,0.04684730755359655,2984.6376887169135,2.9269170787511105
2000-08-03,0.05758969220493268,3068.4547291381427,0.6217686014546444
2000-08-04,0.042271747854624286,2995.0639552772163,2.7112975988949883
2000-08-05,0.047631813932599916,3041.321116209588,2.2434474055809823
2000-08-06,0.04514636452170897,2988.73242574779,2.059297211528437
2000-08-07,0.05081874139386323,3083.3331629613763,1.9122707824791185
2000-08-08,0.0731465856667351,2966.0832685332252,2.9453649242970146
2000-08-09,0.03132734807408252,2969.292823437641,2.3535294292006017
2000-08-10,0.05686260190374514,3076.2258590557954,1.5483981955522743
2000-08-11,0.033872841288103486,2977.752680455237,1.1405450219855593
2000-08-12,0.045280681342105666,3080.0537153082196,2.088648606573654
2000-08-13,0.060889505969673664,3044.5920289797405,1.999464433231293
2000-08-14,0.05064280019095463,2992.2675146719585,1.2400659813122454
2000-08-15,0.03922255222070694,2909.335326399142,1.972303237258832
2000-08-16,0.042846962907400324,2999.034084786408,1.7130326834629
2000-08-17,0.05679597748934676,3005.0815026766713,2.0046450341533473
2000-08-18,0.04269633368282864,3058.3608866652185,2.362961805824201
2000-08-19,0.05216458589581975,3079.4223588120058,2.746304973732018
2000-08-20,0.05045571839903814,2965.7506410428127,2.4544445181846437
2000-08-21,0.04348399652394183,3040.059088199409,1.6392796250848973
2000-08-22,0.07143944089325326,3038.2701078006676,2.1844575644145974
2000-08-23,0.05633919022318012,3053.670635120522,2.031553560746012
2000-08-24,0.02974857413342393,3024.934495606777,1.3339355226845495
2000-08-25,0.05186454314769428,2902.8751154519114,2.199116392346136
2000-08-26,0.04338213535231612,2992.228878373612,2.928336168958857
2000-08-27,0.05852433334796224,2942.2146212541543,2.016213302093502
2000-08-28,0.042074792615673,2989.869711354096,1.2029086601372998
2000-08-29,0.04885263558533101,3049.0002118066946,2.0151343355543094
2000-08-30,0.055049872789804576,3015.2575417937487,1.3931439005133748
2000-08-31,0.05865755194170122,3057.4045433198717,2.4318027534431437
2000-09-01,0.037997035929442244,3017.087696035677,2.2624324958625643
2000-09-02,0.04665498764159052,2935.083703016555,1.9145449732626283
2000-09-03,0.04525054688839044,2873.9576496713635,1.8344178670720894
2000-09-04,0.04346670767426288,3007.4404380839796,1.8938828491922266
2000-09-05,0.06765454240281098,2989.3036766824416,2.00413724717116
2000-09-06,0.05404981710960956,2951.152713030906,1.613882489329229
2000-09-07,0.03739116045664955,2914.968637517431,1.3061234594992817
2000-09-08,0.05917861947054776,2963.2628393263644,2.569349473347324
2000-09-09,0.07122156197012633,2990.2754257567613,1.807299511751521
2000-09-10,0.060324652605511474,3033.2938911853194,2.083521552084572
2000-09-11,0.03480630034045987,3009.431554078399,2.142640975583747
2000-09-12,0.04515765927133749,3080.4033623586365,2.1610102398276068
2000-09-13,0.06266911149186623,2948.2197971977303,1.413091001450788
2000-09-14,0.042923305343812196,3044.052944602872,1.1620799177240762
2000-09-15,0.054438194281462286,3002.3649371564366,1.705653737654004
2000-09-16,0.057746340534293374,3034.733456205929,2.197855766208477
2000-09-17,0.04073069528421917,2978.1742568367226,1.6360250662628435
2000-09-18,0.049404746439382,3053.5840186945293,1.8225393231503833
2000-09-19,0.017587326599309276,3014.761237917262,3.063648706874784
2000-09-20,0.0397561235866571,2966.0277507541127,1.0772880575977322
2000-09-21,0.0474743184860684,2999.3987985543404,1.6224830020447507
2000-09-22,0.037522168180351506,2988.022207053145,2.9483020342869644
2000-09-23,0.06632411303931636,3024.4589175318897,1.9777006640023882
2000-09-24,0.03569858622039368,2941.0111625312747,1.6470074172505447
2000-09-25,0.04559955513303016,2998.5324148942154,2.58438445850556
2000-09-26,0.051307405772860915,3019.7653626324663,2.027615218240556
2000-09-27,0.06441273289066116,3001.6511653596517,1.825845802477997
2000-09-28,0.03564137848820561,3067.34706221945,2.0961844635187554
2000-09-29,0.0616316375215496,3038.7011387035527,1.670945595308617
2000-09-30,0.050102330610195873,2999.6259601629627,1.4912544685559608
2000-10-01,0.040184913489520496,3010.8344548748837,1.9432015361826258
2000-10-02,0.05462103474263271,3014.7832775741,1.4945015199619964
2000-10-03,0.0519905969557347,3020.164980208341,2.00534665589824
2000-10-04,0.043997831228412054,2908.7171002167697,2.1772032837371693
2000-10-05,0.050698020849900195,2984.9236852115328,2.4265302280258054
2000-10-06,0.0461468640313824,2925.778046590329,2.5639624927584137
2000-10-07,0.051135173452512485,3063.9140473729744,1.797131749183874
2000-10-08,0.05662130674521047,2996.9575239998535,2.2497073039695348
2000-10-09,0.06586016816145353,2990.332952516019,2.2462617231031783
2000-10-10,0.03762184501173151,3044.839866601662,2.163909357907992
2000-10-11,0.07133033374656267,3021.1162398724937,1.7602702945247708
2000-10-12,0.030479122004774983,2943.5682742810395,1.4859660937679446
2000-10-13,0.048482149049644166,2996.4547318736318,2.25100094453328
2000-10-14,0.05588317206484577,2983.2416513386806,1.146568718903475
2000-10-15,0.052809918677350326,2912.7733555696973,1.8660802837158443
2000-10-16,0.043773004801794066,2965.48618833814,0.7231844921757009
2000-10-17,0.04791877749642725,2990.8229838991765,1.3317987883208682
2000-10-18,0.045069990653411676,2994.252453425408,1.5614330307762878
2000-10-19,0.04410635243055789,2925.8884288161344,2.5483621038146422
2000-10-20,0.05849602097021025,3057.583279152374,2.3440540122021343
2000-10-21,0.05357015485965048,2994.8948470554283,1.7230326580788788
2000-10-22,0.04307090404739346,3001.877653833028,2.3646848975648753
2000-10-23,0.05899599875433251,3020.032081916992,2.443811481690198
2000-10-24,0.0530729952087661,2960.5961873048163,1.9196675758126391
2000-10-25,0.0581286211883896,3022.8177986566347,1.307810927893155
2000-10-26,0.056296288419236125,2981.646267699091,1.8960438449669428
2000-10-27,0.04171004989077928,2955.1707229676404,1.951053797413932
2000-10-28,0.04439818959803031,3028.67237466777,1.3837728045848872
2000-10-29,0.05747293605123262,3074.5836929400903,2.183523396464984
2000-10-30,0.056103702654334654,3036.241468674292,2.139905927151178
2000-10-31,0.04979098406035852,3046.1488782570214,2.2225213499470935
2000-11-01,0.051173273833087826,2973.968469671885,2.139461548583722
2000-11-02,0.06277664895788425,2920.1190135415773,2.3649215175574914
2000-11-03,0.0440842861116417,3074.506876104992,1.9103359860634843
2000-11-04,0.05547097381170038,3102.725744470238,2.1008925536854766
2000-11-05,0.04797807347566106,3077.140338688484,1.8011298578772341
2000-11-06,0.0478231879677278,2983.2107030510124,1.707750392189025
2000-11-07,0.06098776851987191,2942.2682830635576,2.669124815381038
2000-11-08,0.0582541634898803,2946.7158651090217,0.9781156492367518
2000-11-09,0.05813509636000639,2915.8133716192974,2.438379994577132
2000-11-10,0.0630547880715433,2994.6310690794976,1.6897295622771697
2000-11-11,0.050210038416327596,3080.2838979041226,1.6249809111784395
2000-11-12,0.056819529712949644,2992.916868406388,2.1307887420327036
2000-11-13,0.04689733243406544,3015.1161450174136,1.2551951938244987
2000-11-14,0.05324166352488442,3068.77984821521,1.5919884640268984
2000-11-15,0.04869856945632316,2979.79523440838,1.575430176743504
2000-11-16,0.050969959649927184,3101.7765728359796,1.8893008709074526
2000-11-17,0.05595157025436914,3099.6047203748726,1.5979311559196558
2000-11-18,0.041817793167665276,2993.4444330659758,2.8005593428196347
2000-11-19,0.0709238727568546,2971.1232867990393,2.898508258248977
2000-11-20,0.03993982618500298,3034.8619023195156,0.9890032386259684
2000-11-21,0.03785811387212268,2982.623752874057,2.2721613523828683
2000-11-22,0.06158110873500068,2942.1722391466333,2.429331719538787
2000-11-23,0.05791662693962936,3064.061932676149,2.2714926011955527
2000-11-24,0.056241198170521554,3060.822369363854,1.6709432534541526
2000-11-25,0.0562834550926428,3007.775580188178,1.8779522189207292
2000-11-26,0.049877532271530856,2936.856762313591,1.6258626726111522
2000-11-27,0.041027456285141685,2938.5236874391308,1.7898679844205856
2000-11-28,0.050758045581937264,3005.3614644209574,1.395017485666412
2000-11-29,0.04322838288487889,2975.0064482747484,1.9426055891827247
2000-11-30,0.05975119733417751,2982.9453533929195,1.248599144347465
2000-12-01,0.048529426184978616,3051.098157753,1.8999327228859313
2000-12-02,0.04174502803207489,3036.6589658711277,1.3757091554501177
2000-12-03,0.04678614158347007,3068.9071340248806,2.103408180895702
2000-12-04,0.05412931454275625,2950.468838831137,1.6602902195285547
2000-12-05,0.04436275447196025,2982.840421565664,2.1452901739372687
2000-12-06,0.04177779604433569,3037.949084773006,2.5407903641823912
2000-12-07,0.052436872114919125,3022.4039170506444,2.794723468052354
2000-12-08,0.05244966571108723,3076.6190191293813,0.7359977054897548
2000-12-09,0.0449305682462887,3021.0268352952035,1.5829029530631087
2000-12-10,0.04528961694381677,3092.4054552052776,1.848456961443993
2000-12-11,0.052320499373576364,3027.000890086157,2.2301639091907415
2000-12-12,0.03551915658502676,3053.108372379433,1.1748227479227353
2000-12-13,0.03592536225623445,2983.8242526607773,1.5089537965998923
2000-12-14,0.042815557787475644,3000.7143605941997,2.065178601328555
2000-12-15,0.04786552848288153,3045.547220191974,2.0424441207633337
2000-12-16,0.05310907565598005,3080.6489085296525,2.1888092032100466
2000-12-17,0.06475356216949552,3036.4618474655376,2.2218378634440583
2000-12-18,0.058576596232020196,2995.841411403269,2.1692972165579314
2000-12-19,0.04840061470036573,3068.866751476417,2.096827658315746
2000-12-20,0.04980983792097311,2890.401067186006,2.027869886663184
2000-12-21,0.039974706353621915,2928.8882749246563,2.3323815448621814
2000-12-22,0.0498148686400761,3034.0817111834194,0.8803386667178874
2000-12-23,0.04711341361079862,3000.7054178126564,2.7721667434856174
2000-12-24,0.0532271856033809,3030.2756825562083,0.897758974559838
2000-12-25,0.04172769056447677,3003.220376121597,1.460419091547754
2000-12-26,0.055193465142411725,3028.5472847301935,1.8866196016749277
2000-12-27,0.06532738913002578,2959.2798589503404,2.3363064455449214
2000-12-28,0.04891239851543143,3028.5243043039845,0.5023665546001919
2000-12-29,0.05401711722098942,3049.720726410379,1.9859378380290829
2000-12-30,0.05690143991711113,3061.0275301965617,2.3961975197078673
2000-12-31,0.04598779528114164,3100.677714732435,2.4972590580142384
2001-01-01,0.05224092481810417,3012.2049221751195,1.6513351707512707
2001-01-02,0.05012592400781795,3013.695554342359,1.8495823565224838
2001-01-03,0.05097676098548832,2923.8413767913075,1.691925935553686
2001-01-04,0.04226990216144534,2973.429429943079,1.8036626732369578
2001-01-05,0.05024510174258943,2990.345896299669,1.4840867246357825
2001-01-06,0.0549799829124545,3052.5159776138175,1.555373918764541
2001-01-07,0.06451143607795042,2969.4499437955187,2.217188461014184
2001-01-08,0.05959270826085207,3039.8170009874416,2.065807686636371
2001-01-09,0.07153182457511556,2999.918914151831,2.2457932537952368
2001-01-10,0.04232652437111951,2991.141594244262,2.1070071948504183
2001-01-11,0.058723206367206786,3012.444698456663,2.352169300573798
2001-01-12,0.05183342005738352,2980.442181387358,2.4391069990774974
2001-01-13,0.07189802933217673,2978.548137595367,1.129141690066948
2001-01-14,0.041917017146448486,2914.7607047104943,1.5728451747928187
2001-01-15,0.04160278157819224,2987.6022896336053,1.8843120212549807
2001-01-16,0.044006073545559785,2976.0015926925635,1.9886612372563295
2001-01-17,0.028761042756901934,2974.200950532546,1.6649547130909832
2001-01-18,0.04474244978319239,3020.843653129502,2.4560118354941527
2001-01-19,0.042408673384463025,3032.9315976395255,2.989974184145299
2001-01-20,0.05150393786476208,3011.6097252321165,2.093080977790867
2001-01-21,0.0534175597577716,3049.770759522474,2.0421705160991057
2001-01-22,0.06876170839215887,3028.778096291518,2.4247281275521657
2001-01-23,0.0595042383818605,2985.2471905097177,1.067080122398282
2001-01-24,0.04423096344337597,2976.857185714281,2.0142344702192054
2001-01-25,0.04101585328651643,3015.641111838342,2.4895179127337586
2001-01-26,0.05491919171506506,3028.688355495095,1.6784230013994441
2001-01-27,0.03679766792979358,3069.892215351575,1.3867197100490172
2001-01-28,0.06831458765854354,3059.558652247005,1.9070971949501108
2001-01-29,0.06179440120721287,2972.9263496746416,1.9696572833990398
2001-01-30,0.04530824347895295,2994.899685993637,1.5456738590422707
2001-01-31,0.03286865470909123,3033.5508902458887,3.0480806380254757
2001-02-01,0.06353872374165413,3053.3998889029485,1.7606518094960273
2001-02-02,0.04885460154747382,3046.9484734352395,1.4231703242867155
2001-02-03,0.06237816311973462,2996.8061083584325,1.9531893404646943
2001-02-04,0.03405572341205633,2937.298867378574,2.4539303188522457
2001-02-05,0.044006249770462275,2950.0531811877204,2.0087071244991157
2001-02-06,0.050052436997181836,3013.6316757159707,2.2427969600220012
2001-02-07,0.050469805937647425,3017.1112789712174,1.5642447028334214
2001-02-08,0.04549934528520756,2945.0660313282806,2.743844223201757
2001-02-09,0.05622849932347499,3002.2284805444638,2.2808555139592217
2001-02-10,0.03932379570617406,3031.561217848589,2.523850784438805
2001-02-11,0.04857620514978707,2942.438667124643,2.1825803162375847
2001-02-12,0.05120295631711899,3055.249860090221,2.4124420188643922
2001-02-13,0.05514438834058749,2981.1234425720086,1.5634737201613862
2001-02-14,0.0571161487808889,3062.8806556288328,1.7542947916552187
2001-02-15,0.03875357908162131,2973.327377711205,2.673240297778015
2001-02-16,0.03465885829264378,2948.668725855791,2.779870973641982
2001-02-17,0.06277676821898509,2977.093150507914,1.4264672001404617
2001-02-18,0.05332314011979592,2995.242593846134,2.124868033931906
2001-02-19,0.042515134634434466,2980.576004661426,1.7845280997573862
2001-02-20,0.06551151975522523,2989.1999289213445,1.6514842653175692
2001-02-21,0.05115674634292859,3016.6982574838094,2.1424198476777248
2001-02-22,0.06179297184063827,2991.44103151018,2.570481466182704
