current_date,underlying_price,strike_price,volatility,time_to_maturity,barrier_level,option_price,maturity_date
2023-01-31 07:48:28.108108108,94.81729781726352,103.71803405739709,0.419352136207341,336,106.00412695367159,87.44498220073105,2024-01-02 07:48:28.108108108
2023-01-31 16:34:35.675675675,91.91506397106812,86.54095490340092,0.42896894946731134,81,107.26018092134454,90.05736905796282,2023-04-22 16:34:35.675675675
2023-02-01 01:20:43.243243243,94.98242956415463,95.64326146607043,0.44302493506451357,218,93.01374974001668,89.57528627606096,2023-09-07 01:20:43.243243243
2023-02-01 10:06:50.810810810,109.15402117702074,118.7764928934115,0.46665409433648297,2,107.03188638608438,109.08891720460925,2023-02-03 10:06:50.810810810
2023-02-01 18:52:58.378378378,103.28751109659684,90.3253373080451,0.2723940882053185,178,109.82907135685585,101.43561100993286,2023-07-29 18:52:58.378378378
2023-02-02 03:39:05.945945946,94.70239796232961,106.26946658165168,0.22754672732845554,346,104.53677662096476,92.40658098450774,2024-01-14 03:39:05.945945946
2023-02-02 12:25:13.513513513,105.13267433113356,93.00760256898779,0.33287949863764554,279,105.69539363649976,100.77324764246576,2023-11-08 12:25:13.513513513
2023-02-02 21:11:21.081081081,100.9707754934804,110.93892502746402,0.24846896937505103,146,109.88830535117746,99.73171769042085,2023-06-28 21:11:21.081081081
2023-02-03 05:57:28.648648648,109.68644990532889,85.23494642873399,0.3404296667200932,318,102.10962501051891,104.28642747700852,2023-12-18 05:57:28.648648648
2023-02-03 14:43:36.216216216,92.97946906122648,118.79284180314178,0.38223434505752985,224,96.15772764032499,88.90310524141829,2023-09-15 14:43:36.216216216
2023-02-03 23:29:43.783783783,96.72337853402232,98.15158165534557,0.37536200739685477,62,106.75061668152111,95.57282985447877,2023-04-06 23:29:43.783783783
2023-02-04 08:15:51.351351351,96.07891846867842,89.44201853385856,0.24982115480804856,294,102.28971555023263,93.69405025449984,2023-11-25 08:15:51.351351351
2023-02-04 17:01:58.918918919,85.36485051867882,82.93986989320051,0.16674408067950114,239,101.62390847441912,84.59131577720902,2023-10-01 17:01:58.918918919
2023-02-05 01:48:06.486486486,102.96120277064576,86.79031620350163,0.272211735384883,195,95.07271111028076,100.94326390693273,2023-08-19 01:48:06.486486486
2023-02-05 10:34:14.054054054,102.6105527217989,100.79095794224071,0.1570376576327635,166,105.12668539165773,102.0367432376105,2023-07-21 10:34:14.054054054
2023-02-05 19:20:21.621621621,100.05113456642461,93.48012705725145,0.4560388140735233,222,91.63334551720193,93.91924375088064,2023-09-15 19:20:21.621621621
2023-02-06 04:06:29.189189189,97.65412866624852,113.15533463530437,0.23835098429514298,61,108.48574141589322,97.19164005562108,2023-04-08 04:06:29.189189189
2023-02-06 12:52:36.756756756,85.84629257949585,97.23550094647223,0.16178389888932954,129,96.5164692154097,85.45014682051452,2023-06-15 12:52:36.756756756
2023-02-06 21:38:44.324324324,95.79354677234642,89.9485709035052,0.11017910396230035,173,92.55549305579981,95.51835628844245,2023-07-29 21:38:44.324324324
2023-02-07 06:24:51.891891892,96.57285483473231,104.6857994641612,0.3583289545145937,156,98.84733066204838,93.95903306117614,2023-07-13 06:24:51.891891892
2023-02-07 15:10:59.459459459,91.9772273077838,108.27108867541783,0.3547609269818973,110,90.84939818513067,90.24936106517457,2023-05-28 15:10:59.459459459
2023-02-07 23:57:07.027027027,98.3871428833399,86.681676316038,0.23624166663251667,269,103.69252388529932,96.38441177339027,2023-11-03 23:57:07.027027027
2023-02-08 08:43:14.594594594,104.04050856814538,86.7047686515327,0.12868475553906042,356,108.05411020890712,103.2036898857444,2024-01-30 08:43:14.594594594
2023-02-08 17:29:22.162162162,118.8618590121053,81.46685707734171,0.2638515579580928,278,106.74526014277018,115.75200854115315,2023-11-13 17:29:22.162162162
2023-02-09 02:15:29.729729729,101.74577812831839,109.45608060262562,0.22448699802535743,74,92.54738946895762,101.22733774523735,2023-04-24 02:15:29.729729729
2023-02-09 11:01:37.297297297,102.57550390722764,106.5521811048722,0.3708482558940037,207,92.52542274215463,98.65228190429231,2023-09-04 11:01:37.297297297
2023-02-09 19:47:44.864864864,99.25554084233833,98.98523502999255,0.3423116997810761,279,106.26868964648529,94.90852606942498,2023-11-15 19:47:44.864864864
2023-02-10 04:33:52.432432432,80.81228784700959,113.76681795876789,0.245837491279016,326,108.48508549206232,78.66039366846393,2024-01-02 04:33:52.432432432
2023-02-10 13:20:00.000000000,99.73486124550783,112.22680611800213,0.18715702170199605,340,99.21339659666978,98.12095795213075,2024-01-16 13:20:00.000000000
2023-02-10 22:06:07.567567567,100.60230209941027,103.41417457587008,0.4952143864622368,357,99.97942233827531,89.23238451029643,2024-02-02 22:06:07.567567567
2023-02-11 06:52:15.135135135,124.63242112485287,114.73085122053035,0.28160064847844596,340,96.36524082771452,120.1132476489462,2024-01-17 06:52:15.135135135
2023-02-11 15:38:22.702702702,98.07639035218878,88.23364840147073,0.3753096943120948,204,107.88530236512828,94.2908154605672,2023-09-03 15:38:22.702702702
2023-02-12 00:24:30.270270270,103.01547342333612,84.47678477590911,0.15622118703134433,161,102.89805810584711,102.46248367795486,2023-07-23 00:24:30.270270270
2023-02-12 09:10:37.837837837,99.65288230294756,90.78998446067959,0.2942358798637591,28,95.76503154334736,99.32251624522029,2023-03-12 09:10:37.837837837
2023-02-12 17:56:45.405405405,88.31321962380468,82.2834742435726,0.1110146879477862,257,95.97565742108503,87.9308749495458,2023-10-27 17:56:45.405405405
2023-02-13 02:42:52.972972973,111.4282281451502,101.24678112004128,0.30218204716417996,165,107.82400146127205,109.1519803776973,2023-07-28 02:42:52.972972973
2023-02-13 11:29:00.540540540,107.51933032686775,117.46422769179846,0.48560696284708094,63,90.27268047811643,105.35331081834414,2023-04-17 11:29:00.540540540
2023-02-13 20:15:08.108108108,107.91031947043047,81.57374162674039,0.25368268519432013,22,96.45453145453277,107.70123423314999,2023-03-07 20:15:08.108108108
2023-02-14 05:01:15.675675675,90.9061254520526,84.88439656040107,0.11559840502996464,70,101.08713362432738,90.78971451297039,2023-04-25 05:01:15.675675675
2023-02-14 13:47:23.243243243,114.02794310936099,98.08796113133741,0.11238231636773742,96,92.9643492419865,113.83871092120809,2023-05-21 13:47:23.243243243
2023-02-14 22:33:30.810810810,85.98148937207719,117.3550007011162,0.25519470397874777,163,91.8419750839918,84.74023951730905,2023-07-27 22:33:30.810810810
2023-02-15 07:19:38.378378378,105.8685709380027,92.64624419907003,0.1640099745852776,79,106.3055266218112,105.56083385090719,2023-05-05 07:19:38.378378378
2023-02-15 16:05:45.945945946,121.90455625809979,100.2893923475357,0.10934083853127437,5,107.88808777297015,121.89457433772533,2023-02-20 16:05:45.945945946
2023-02-16 00:51:53.513513513,90.09463674869312,81.66291436201568,0.4024854455800707,316,106.4721284159638,83.99329515291272,2023-12-29 00:51:53.513513513
2023-02-16 09:38:01.081081081,94.33702270397228,85.93372803848355,0.2834092035527563,120,107.97575779474695,93.09963863512993,2023-06-16 09:38:01.081081081
2023-02-16 18:24:08.648648648,100.99651365087641,119.46520491835388,0.2156979087890618,302,101.06223942116743,99.07116457371012,2023-12-15 18:24:08.648648648
2023-02-17 03:10:16.216216216,94.965243458838,118.60474785744182,0.46003327320659226,178,106.24516241980683,90.18903761530555,2023-08-14 03:10:16.216216216
2023-02-17 11:56:23.783783783,84.49336568933867,80.19759923737638,0.14645558408021025,176,97.680852767822,84.05755103090546,2023-08-12 11:56:23.783783783
2023-02-17 20:42:31.351351351,100.68562974806028,118.07247141692956,0.48236753158212775,217,103.32535722958077,93.95698117616791,2023-09-22 20:42:31.351351351
2023-02-18 05:28:38.918918919,89.37696286273895,105.56479751262002,0.22558668695094114,56,109.77671062778329,89.02872959411201,2023-04-15 05:28:38.918918919
2023-02-18 14:14:46.486486486,104.73592430635182,114.71673178080088,0.4553614689234725,187,94.51455447678255,99.31786346307135,2023-08-24 14:14:46.486486486
2023-02-18 23:00:54.054054054,90.80575765766197,98.18959422535437,0.34117715059178466,232,97.79799492582161,87.50791355252454,2023-10-08 23:00:54.054054054
2023-02-19 07:47:01.621621621,115.4993440501754,100.62384114317001,0.430682943896595,255,99.60094754620171,108.25300949182979,2023-11-01 07:47:01.621621621
2023-02-19 16:33:09.189189189,92.16746707663764,99.5538632102768,0.4936052652841857,104,92.76030974040104,89.02310859600895,2023-06-03 16:33:09.189189189
2023-02-20 01:19:16.756756756,96.77938483794324,106.67457030184417,0.2153621751274983,77,91.62077220930114,96.30707425232279,2023-05-08 01:19:16.756756756
2023-02-20 10:05:24.324324324,108.1351721736967,85.58605019025252,0.48445419416303726,230,106.59445732643249,100.42756946304063,2023-10-08 10:05:24.324324324
2023-02-20 18:51:31.891891891,87.69135683566044,81.19894359490712,0.2557927579609681,258,109.53588745655172,85.68680002722147,2023-11-05 18:51:31.891891891
2023-02-21 03:37:39.459459459,102.2745993460413,92.31719766364763,0.2542047618947689,264,98.09450127659318,99.9122099274953,2023-11-12 03:37:39.459459459
2023-02-21 12:23:47.027027027,113.07142754282428,108.18723050946588,0.2361548417018023,331,91.75299672389306,110.24802848027282,2024-01-18 12:23:47.027027027
2023-02-21 21:09:54.594594594,83.92516765438772,88.07413808491793,0.3165630429390341,182,91.31623521381152,81.85432467072663,2023-08-22 21:09:54.594594594
2023-02-22 05:56:02.162162162,101.84633858532304,106.93729733299669,0.16165801727139484,256,107.82636412720598,100.91722570119191,2023-11-05 05:56:02.162162162
2023-02-22 14:42:09.729729730,102.59882794248423,118.79648184429081,0.3214845941432045,38,99.2762849945536,102.04832994590024,2023-04-01 14:42:09.729729730
2023-02-22 23:28:17.297297297,107.81822871777311,83.75602863157674,0.3166819249640016,176,96.40054633124784,105.24256741853202,2023-08-17 23:28:17.297297297
2023-02-23 08:14:24.864864865,87.63049289121918,106.90408472900505,0.40476072504194804,27,99.529225424788,87.10110043663352,2023-03-22 08:14:24.864864865
2023-02-23 17:00:32.432432432,86.79543386915724,97.75000877218284,0.4334599847750342,276,96.36608189384694,80.84365264911406,2023-11-26 17:00:32.432432432
2023-02-24 01:46:40.000000000,105.21941565616898,114.72569017510021,0.2761765401249696,140,99.7807155061524,103.69149037160403,2023-07-14 01:46:40.000000000
2023-02-24 10:32:47.567567567,102.96984673233186,87.08599157789544,0.2209332997405975,299,107.19112793835873,100.93164750136131,2023-12-20 10:32:47.567567567
2023-02-24 19:18:55.135135135,102.50492850345877,107.70503808904658,0.2037339589268378,287,101.84602742124191,100.84575467732944,2023-12-08 19:18:55.135135135
2023-02-25 04:05:02.702702703,103.46448209496975,113.52461158592442,0.17784953468194878,91,103.8930754562035,103.05732747964986,2023-05-27 04:05:02.702702703
2023-02-25 12:51:10.270270270,93.1997527842151,117.78456877896093,0.12305903287960995,61,97.29341352468673,93.08189073776262,2023-04-27 12:51:10.270270270
2023-02-25 21:37:17.837837838,102.32253697161003,107.32992113158583,0.23697919153388536,347,104.77011757021037,99.62719093486336,2024-02-07 21:37:17.837837838
2023-02-26 06:23:25.405405405,102.93072473298682,99.8869905603371,0.20809907685231332,163,103.33234169758745,101.94023024310555,2023-08-08 06:23:25.405405405
2023-02-26 15:09:32.972972973,92.85648581973632,104.71388960804856,0.48656695434656294,351,92.39123995504113,82.86574753115427,2024-02-12 15:09:32.972972973
2023-02-26 23:55:40.540540540,118.65774511144757,114.75619937914873,0.3230835305000176,143,101.4528570623117,116.25611384231706,2023-07-19 23:55:40.540540540
2023-02-27 08:41:48.108108108,104.73832920911788,102.82438986555319,0.23891081561220304,253,95.13486992619517,102.68675888580135,2023-11-07 08:41:48.108108108
2023-02-27 17:27:55.675675675,88.08696502797352,81.21548238787348,0.3321870403974784,269,106.08191339267185,84.57696925915471,2023-11-23 17:27:55.675675675
2023-02-28 02:14:03.243243243,106.5655360863383,117.23794782027912,0.1556786805382782,291,98.51875416933879,105.54094874493495,2023-12-16 02:14:03.243243243
2023-02-28 11:00:10.810810811,90.25318329772679,107.58107004126245,0.2776174996808812,187,109.89368330392975,88.48879213176717,2023-09-03 11:00:10.810810811
2023-02-28 19:46:18.378378378,107.87084603742451,107.06053543108986,0.35049372856842553,304,91.85000875877928,102.49119742122937,2023-12-29 19:46:18.378378378
2023-03-01 04:32:25.945945946,111.58595579007404,88.62700609590868,0.29555913271698053,291,105.60695725480318,107.767139340469,2023-12-17 04:32:25.945945946
2023-03-01 13:18:33.513513513,91.7931768164829,106.35541880930629,0.2607115202617297,86,103.47403467084312,91.06107953683971,2023-05-26 13:18:33.513513513
2023-03-01 22:04:41.081081081,109.63376129244321,95.75457622616634,0.49753935555987927,166,105.34997661181411,103.63283502082211,2023-08-14 22:04:41.081081081
2023-03-02 06:50:48.648648648,104.12780926936499,106.04931908165969,0.4521259048595708,114,96.15059590980913,100.85625596886715,2023-06-24 06:50:48.648648648
2023-03-02 15:36:56.216216216,108.2206015999449,84.26372121231962,0.34936238326377606,356,99.84108978764802,101.96702636507169,2024-02-21 15:36:56.216216216
2023-03-03 00:23:03.783783784,118.96792982653947,106.31381218412145,0.3277509444729131,183,105.93017039447417,115.80702327287788,2023-09-02 00:23:03.783783784
2023-03-03 09:09:11.351351351,97.5461188399713,119.97654903082666,0.3482641919298336,207,94.65082663241711,94.24828879807346,2023-09-26 09:09:11.351351351
2023-03-03 17:55:18.918918919,92.4626383564251,81.92848155442223,0.18052484312897332,256,94.52066393577304,91.41194006718315,2023-11-14 17:55:18.918918919
2023-03-04 02:41:26.486486486,91.10485570374476,119.0869673688527,0.25805509730572745,235,101.02101906589864,89.17259964245375,2023-10-25 02:41:26.486486486
2023-03-04 11:27:34.054054054,91.84189715034562,96.27631842891482,0.11578381315635973,355,100.47127159059711,91.24509942929701,2024-02-22 11:27:34.054054054
2023-03-04 20:13:41.621621621,99.22898290585896,114.83013801349037,0.29021841499473067,3,95.64524940825865,99.19464200326257,2023-03-07 20:13:41.621621621
2023-03-05 04:59:49.189189189,103.41151974816644,111.29541936233093,0.3172098335830653,208,95.96151301049646,100.48876849346034,2023-09-29 04:59:49.189189189
2023-03-05 13:45:56.756756757,102.7669079933002,102.68065043946672,0.19109989444128384,197,95.55690326413131,101.7590965528041,2023-09-18 13:45:56.756756757
2023-03-05 22:32:04.324324324,108.27183249036024,109.53796837005306,0.48561153886620556,341,105.43024123996975,96.9784402377438,2024-02-09 22:32:04.324324324
2023-03-06 07:18:11.891891892,100.13001891877907,115.14062245205392,0.4637818443748968,125,103.0380173112492,96.50920910323309,2023-07-09 07:18:11.891891892
2023-03-06 16:04:19.459459459,114.53534077157317,96.16561286604131,0.38885729418236237,138,106.64834366820506,111.30770967370933,2023-07-22 16:04:19.459459459
2023-03-07 00:50:27.027027027,97.35343166762044,93.08132646252955,0.31335465150614505,339,109.50946056628044,93.01396394330011,2024-02-09 00:50:27.027027027
2023-03-07 09:36:34.594594594,127.20169166589619,106.70373542254339,0.44798766385907396,25,99.48328592543973,126.33042612529124,2023-04-01 09:36:34.594594594
