Date,Open,High,Low,Close,Volume,Market_Cap,Sentiment_Score
2021-03-28,37296.06178338064,40363.11872943418,36768.69328359749,36928.66854684743,2178.7636869475664,80458842.03719394,0.5374942627250259
2021-03-29,36375.57471355213,37210.744444012504,33091.67418993066,34437.154280317365,6453.97270543923,222256453.77816802,-0.8761069628420242
2021-03-30,38872.12742576326,43827.97055644814,34761.61162276213,39203.83165298031,8645.01765603162,338917816.8241061,0.15361583927651168
2021-03-31,34722.14925161949,35880.50775853671,32820.04921408168,33734.555408337925,1404.9713911188194,47396085.24082743,-0.7615791143188533
2021-04-01,31195.942459383015,35909.60133005864,27317.883204756377,30996.959443954576,7607.3613313748165,235805070.6641335,-0.9270778983487631
2021-04-02,37132.447872229954,40380.681117191794,32310.064602725895,38962.77193256522,4071.8678135504692,158651256.95891994,-0.8945120956755652
2021-04-03,37607.85048616897,40646.53446056327,36589.01819053053,37203.99175673871,5306.755329275703,197432481.52540246,0.6683282164168827
2021-04-04,35612.77197569497,38176.214530777506,32996.12381972126,36971.97840235267,9359.73594861009,346047955.3437362,-0.7640550327438769
2021-04-05,37709.67179954561,38863.020858134405,36273.98200912274,36463.83422254262,3987.7435426226093,145408419.46020564,-0.9096972711754161
2021-04-06,34937.95596364391,35820.59612367145,30973.683868474713,35627.79795574403,5188.032405455375,184838170.32941678,-0.12420022571417544
2021-04-07,35227.32829381994,36329.759339170814,32339.361464414153,37135.35611157572,1123.14173284613,41708268.21301328,0.6879869438840496
2021-04-08,34275.410183585496,35207.60149430677,31102.498095833977,32682.982587077244,1734.3884800435453,56684988.49249056,-0.47518324702139614
2021-04-09,30254.19126744095,34152.11363527472,26264.620469361478,28287.471036349718,3327.324320213056,94121590.33656883,-0.15657476494816724
2021-04-10,31078.914269933044,32829.54056576669,29099.06190662077,30813.245440463503,1250.6701673896696,38537206.83284346,-0.9201549348724976
2021-04-11,30314.29185686734,30603.505239684324,25738.841514832126,28684.79378907281,6682.377934434258,191682633.069897,-0.10184297173024826
2021-04-12,36364.104112637804,41209.61726334186,33698.95977640711,37357.64151134273,4837.585211214602,180720774.1011283,0.15522616127426736
2021-04-13,33143.55981076327,37562.4892355804,32353.78569658653,34801.7544661575,5933.306824552198,206489487.28044224,0.14181410750428958
2021-04-14,35085.70691164703,39724.46832762309,31606.211320803017,34821.790802482064,2571.824673066966,89555540.74619973,-0.3351466156512697
2021-04-15,39075.66473926093,44050.203852493105,35109.357987069656,38110.51130788269,3663.388264929545,139613599.89576218,-0.36893363867372897
2021-04-16,32492.92229148875,33362.39853758619,30909.113906151117,32230.535567515188,6974.420273674526,224789300.6934658,-0.7867527621268042
2021-04-17,34103.8292303563,36085.03932486959,29817.932945362532,34997.620501756304,9687.724512673598,339047306.02011263,-0.26640335870746323
2021-04-18,37555.51138543049,41346.70376395094,33024.795111601656,35591.72803175197,1453.7509624198829,51741508.88034615,-0.8010106622540707
2021-04-19,32287.981654916224,35768.08474518519,30903.45921802718,32645.797612855014,9013.458887697394,294251554.6395584,0.5331918894241032
2021-04-20,30769.79909828793,31539.278629987206,25852.19173471182,31222.965837837448,6191.930811800876,193330444.20711184,0.9325485954963717
2021-04-21,32897.51452913768,36976.68015409077,32193.956888893892,33448.267516721426,6075.276100800614,203207460.25752318,0.9401489133334138
2021-04-22,31612.212872540043,32734.415731723348,30602.134530527594,30580.301192463554,5502.506816869843,168268315.7734637,0.7301421987507877
2021-04-23,39296.97652342573,40416.06459753885,38375.852327235596,40153.187416938235,1624.5467731376505,65230731.04937832,0.20158429867923822
2021-04-24,38081.20379564417,40766.07591011124,33611.25524560482,36446.76974097128,1808.891665625446,65928258.02341264,0.40173139448775985
2021-04-25,36334.037565104234,39298.73723931275,33062.57480347942,35131.11891097144,6408.208050931775,225127519.0435287,-0.42958839463917187
2021-04-26,38714.60590187718,41615.03694106623,37954.084485765816,40224.486088495105,4068.6271429200247,163658435.90966013,0.2615408403452413
2021-04-27,38036.720768991145,38494.15495597992,35835.1036771494,38991.61337189741,9255.412599199126,360883469.6653604,-0.08870090112024509
2021-04-28,31865.70058886036,36253.00490201226,28789.21046351135,29920.68280490574,4659.31483623525,139409881.30318627,-0.035965320446134985
2021-04-29,38925.58998489978,40253.59019784331,38508.26955995286,37919.09502637898,2289.5331283237697,86817024.25895175,0.5155531207503159
2021-04-30,35393.42241915651,36040.99702557053,30981.340577119816,34251.04835112917,7432.469501518324,254569872.26479703,-0.4361632888054967
2021-05-01,38074.40155164062,42518.141950985504,34056.38387443295,37157.626863788515,3640.1807929690885,135260479.6218752,-0.36392077661096023
2021-05-02,38960.91299923493,43739.1704903837,36434.87913135174,37951.15208035448,5729.232766203038,217430984.01392147,0.8492835822572733
2021-05-03,33180.03474971864,37490.672836045895,28344.401673422784,31430.13993269002,7280.49506954653,228826978.81510723,-0.8875514102980555
2021-05-04,31100.519245276766,35148.09961890116,29011.714348901267,30936.281311664046,9102.377000818633,281593695.5021461,-0.028731403173319237
2021-05-05,32279.35162541942,35555.561528614526,27358.80003023693,33210.28552456408,8129.720753215085,269990347.4492471,0.8256016008157234
2021-05-06,34271.07788626256,37025.36473930826,30931.477892244424,34698.0047851323,7087.2496108545165,245913420.91085708,0.220726015636314
2021-05-07,38180.14765922493,38615.081458781984,35006.791292955226,38871.63433361725,7116.698641556292,276637707.2571268,0.09281414842426416
2021-05-08,38607.305832563434,40649.571897916925,37777.53135608451,36931.90254670839,9513.32179628878,351345073.476014,-0.5005116415412896
2021-05-09,30069.521305311908,31932.963890373478,25659.88251378869,31875.48414601906,3662.416877468824,116741311.11387013,-0.31344902187110346
2021-05-10,35107.47302577566,36406.24194457729,32970.024586172585,36461.44036114776,1010.0088477656867,36826377.36704016,0.7040968316093859
2021-05-11,34174.11003148779,37791.21059993072,33362.9430025754,35394.47130547044,3447.5910345837883,122025661.94657305,0.11843626353691628
2021-05-12,32221.078104707303,34700.45678010116,32158.040504828507,33513.01332487437,2961.022416640696,99232783.70413136,0.02948438751355975
2021-05-13,31198.653673336827,31603.884752875067,28399.875255144914,32929.49570586787,6956.511266025984,229074407.8624241,-0.8008405729199422
2021-05-14,33376.15171403628,34477.06772378534,30739.153603422896,33553.16757849107,6703.404397889762,224920451.1087892,-0.9679436870897538
2021-05-15,39429.09703912519,42845.39085742317,35832.3289272794,38230.2251105957,6341.152444342514,242423685.40781847,0.9273703773740982
2021-05-16,33232.029320207555,33612.68361765906,28780.739055118545,33699.16375161772,1146.1909888850832,38625677.825067066,-0.2460276654263167
2021-05-17,35187.90621743366,39443.9407876775,34790.87329421851,36159.432192105414,7559.002490055827,273329237.9791297,0.20642612419900863
2021-05-18,37030.18958895178,39505.92222402165,33372.70713724996,37981.85916236788,3911.7737123694237,148576438.21826842,-0.84056985362543
2021-05-19,33636.29602379294,36039.22891042617,32699.236303305024,33722.09212046046,6985.50390105968,235565806.05937046,0.3662285714460931
2021-05-20,39717.82082720961,42679.859750507196,35426.93556142379,37991.65570454392,6009.20585651938,228299679.95861325,0.8651334174119218
2021-05-21,39624.47294942111,43747.87777904686,35529.15538011283,39108.92470314162,4084.5783288511648,159743466.30712426,0.15133050599483933
2021-05-22,32517.82295825364,34256.868997764606,29813.85418332592,34200.88939210707,2211.18640393697,75624541.6263793,-0.7477693552491789
2021-05-23,34972.485058923856,38362.565821719174,31421.271065807297,35310.28069795356,1849.7700789443286,65315900.71419996,0.16344305494695344
2021-05-24,33008.783098167696,35837.442918146655,31437.032532248955,33162.11087119055,8483.664998010012,281336239.25804657,0.5326944262093047
2021-05-25,32848.40494377467,34183.54629462178,30492.5654491106,31923.819001303447,9265.577878734022,295792631.1431861,-0.18716692685196268
2021-05-26,30368.86947354533,34762.019405321116,26260.68498499297,29842.665153211645,6848.092420878696,204365329.05452946,0.7596754958829357
2021-05-27,36095.64333979897,40082.773447833606,33799.3173539329,37677.02769641164,1930.9070337443504,72750837.78958194,0.29736590671472896
2021-05-28,35026.790232288615,38319.04940558074,33237.7989056614,35692.642422395955,4618.2449519941665,164837365.69056296,0.798497836578405
2021-05-29,30514.787512499894,34767.696157971106,28043.725276248395,31664.335619509224,7560.452800946415,239396714.92462584,0.24701062249467443
2021-05-30,32786.46464236612,37122.935647165126,28645.218380180027,32603.84633463674,8018.3879560906125,261430288.7718803,-0.7374240559903515
2021-05-31,39082.65885966654,42624.47374324171,37406.61862281217,39603.64773749117,2063.9676006197974,81740645.79654132,-0.38061657778962177
2021-06-01,32395.618906669726,36580.68554848809,31526.810940991007,31389.153341642555,1000.2764696084417,31397831.488576237,-0.5964101034950862
2021-06-02,31448.94872091223,34936.306029258645,27888.87861925833,32270.792042046174,7409.233412925445,239101830.65949705,0.8176529954337246
2021-06-03,34894.52760277563,38295.23146157713,30764.636539235224,34604.93293758898,4209.365583875851,145664813.7398189,0.5208001345749653
2021-06-04,39856.504541106005,42949.56143218193,39353.31714848834,39626.686600364985,3290.3319845643423,130384954.36348815,0.3527967378200121
2021-06-05,32420.552715115005,36184.13591290321,31221.18215133528,33017.84201342253,1116.0772281057289,36850461.5923735,-0.39806736073675664
2021-06-06,36721.355474058786,37514.381000524154,36011.49552525382,38466.47795993449,5862.694660853497,225517214.95754668,-0.631910455899573
2021-06-07,37616.19615328718,42020.54994928182,35876.489095376346,35872.221539721664,8660.356618833835,310666231.2438022,0.5129021759778236
2021-06-08,32376.375439923995,36735.593078650156,30124.62054539693,33675.34838931203,9618.684816453291,323912562.2410504,-0.051684108241840665
2021-06-09,37282.163486118596,37428.39990129139,33538.031801302066,36451.69592776737,6091.704555519603,222052962.1395958,-0.5484208956987418
2021-06-10,33677.83132719253,37806.91508001634,30422.093402784158,33453.50914521804,5630.151949659047,188348339.7368861,0.23324395633055017
2021-06-11,36323.058305935796,36967.40764330302,33218.41546854364,34410.71162103583,1765.50746940317,60752368.39441722,-0.919332295723096
2021-06-12,36335.297107608945,38010.89137890466,34573.42237456067,35539.4814189462,5939.8552138833975,211099374.0050397,-0.347659491743493
2021-06-13,35357.74684074758,39075.288122205624,31150.509075323782,35368.2718112681,4419.811710688551,156321101.93825853,-0.06288601081773071
2021-06-14,30902.897700544083,31706.697180785624,28546.46186355326,29127.60200993384,6464.2175279521925,188287155.45982984,-0.7040833317811883
2021-06-15,38353.02495589238,42442.86007648769,33457.50026581661,38317.40787342504,4498.537130888921,172372282.07801804,0.9693089551816791
2021-06-16,33207.800649717356,37368.47153950606,30037.08995823867,34916.24316515106,3162.692111053301,110429326.806042,-0.5818052708207715
2021-06-17,31865.18510399854,34402.52377280272,31233.861396176027,30286.757976429762,1854.6874770553886,56172470.739491686,-0.7392937399134689
2021-06-18,30407.75141554764,30439.680774131808,27026.863605170467,31465.514327849654,3834.2660013000614,120647151.80069388,-0.5929302522262072
2021-06-19,35908.92943188242,37344.12009775698,34283.409354723924,35547.61364538639,1869.8035085897704,66467052.71613707,0.5381222663194485
2021-06-20,36775.64361842282,39860.278210301534,33344.00763499233,37396.33847652018,2592.0725574158555,96934022.71282262,-0.1489886814563144
2021-06-21,30165.87828927856,35071.80917941568,29817.672548466533,29206.824681219477,9886.025427215913,288739411.44677305,0.13083187950507602
2021-06-22,35120.93058299281,38279.99821807616,34246.523397113015,33758.899633158246,4996.932012159567,168690926.27221033,-0.9579816860272785
2021-06-23,32264.95775197938,33563.97565730018,27986.271457450446,30906.808209064286,5786.845898545149,178852936.3217452,-0.9311373828533709
2021-06-24,36451.7279040945,39621.75641959256,35315.830118976926,34733.69568666708,8862.566758634937,307829696.7971974,-0.10834890034596767
2021-06-25,31743.664290049914,34443.591188629194,27558.458663835212,30486.251109654884,9960.12010441619,303646722.585554,0.633310486403247
2021-06-26,36909.37738102466,40808.60435678037,35512.99693875261,37566.25492098053,6244.430044102134,234579850.87297046,0.7704777574151305
2021-06-27,33867.35346300538,34402.25665714017,30652.94391271184,35394.115910379405,8312.264389397544,294205249.27605575,-0.8265868648087196
2021-06-28,39367.29988736735,43172.43939987749,35896.547019818194,40623.802629731996,3942.4692190300775,160158091.42767152,0.07672620420204557
2021-06-29,31375.209441459934,34081.54233484049,28811.93567573467,32115.74668095787,3751.69561702562,120488506.06045474,0.826459372558541
2021-06-30,33410.663510502585,38225.62352979756,31884.11012701893,31852.390964146995,4624.333488951042,147296078.23866653,-0.22405449120422727
2021-07-01,31134.73521240589,32844.09604259932,30071.51333055041,30291.484997589687,7052.5653640628425,213632677.92003024,0.6591316628567372
2021-07-02,39246.93618278563,42410.045648455365,39080.989409973496,38486.1636840755,7139.725203295889,274780632.8333648,-0.7326086912011276
2021-07-03,38773.39353380981,43433.5340613599,37253.66152760619,37773.22131940029,3837.154911845057,144941701.72194725,0.8707889793355974
2021-07-04,32579.416277151555,33091.96491710495,29313.60232449514,32639.438915990446,2198.8893172296584,71770513.55274138,0.5028466350626053
2021-07-05,36599.84046034179,41285.982896524045,31908.316368099375,36742.05571986048,6691.566308189577,245861902.14864254,0.8826687855738033
2021-07-06,38172.22200201216,41611.65061351623,33816.1995906969,37599.7659026966,2154.9327596988805,81024967.30072986,0.35323446710501294
2021-07-07,35552.00811599462,35891.19341152048,31721.68423331811,34967.16475094036,6206.432574063971,217021350.33289772,-0.273192136001146
2021-07-08,35296.50578356007,36801.32361829415,31354.269067293575,36610.72817518439,7240.799152506781,265090929.54353127,0.8763623450494449
2021-07-09,32418.522909004518,35959.38335223093,29093.598391624542,33575.69430228326,7305.503467550065,245287351.15073127,-0.44886644738164305
2021-07-10,30931.027678058992,31267.78068540285,29629.593390228976,30162.211004781973,7781.248995936371,234699674.0961807,-0.33565495587653493
2021-07-11,38972.15757953327,41883.00988041463,34436.18242600412,40627.31135502631,8855.734794090982,359784694.7570741,0.40161683600348064
2021-07-12,39004.180571633304,40733.59585639809,35650.51901210413,40815.440639643326,5499.630927683096,224469859.66879597,0.5306325990507725
2021-07-13,36331.01457273268,39435.592161570064,33528.81141783048,35637.984740852844,7572.242705766141,269859470.00212795,0.8588069676983077
2021-07-14,33390.29791048701,33619.008079549574,32835.350564419605,32807.99770565923,6572.554618292531,215632356.83726135,-0.590395181887581
2021-07-15,33492.09574612661,37849.77977688849,31256.81802709448,33514.632359814444,2679.759458179143,89811153.05360954,0.5959960704384479
2021-07-16,37259.55678870239,42127.00163458938,34957.76543269276,39024.04003883709,1231.2068038246734,48046663.6085427,0.4770921067939269
2021-07-17,38971.10259952577,43815.491875954234,34648.284551912424,40476.38033209502,3560.872471092404,144131228.45402315,-0.8724108874928043
2021-07-18,38870.86424265117,42619.123401365796,36137.62314171223,37281.13609298553,4987.303357038574,185932335.19075868,-0.2255537175795861
2021-07-19,37798.75545857624,38449.1866592294,35896.75271372419,37369.67843166191,6553.9534998579065,244919134.74575508,-0.4344690858798028
2021-07-20,36420.316461542876,40211.63244118799,31536.31481898958,36633.801220541965,8649.63397452885,316868971.6533362,-0.3910191512919392
2021-07-21,30841.399649950486,30964.334232244495,30287.79668331891,30853.929540156645,2766.211450355491,85348493.18244283,0.9658937591094017
2021-07-22,31616.287140946137,31726.90489859112,29503.544999386413,30391.739412693707,2129.9481090862937,64732827.89391035,0.2855548269598558
2021-07-23,38985.541885270795,40603.592981018504,38775.41850941377,40420.80896994341,9671.319527268948,390922559.0990216,0.43535231558699916
2021-07-24,36064.2905965959,38507.506548619225,32364.76999276125,36772.05372858325,1972.401034387664,72529236.81081635,0.9532352746300183
2021-07-25,30091.970516166297,33944.00760520526,25501.58775517054,31443.60401557351,5306.419630964702,166852957.6165198,-0.24559643508472262
2021-07-26,31014.71542866032,34431.192311692845,29614.528780907873,32449.77254605821,6270.073559139717,203462460.8411375,0.6036803369056118
2021-07-27,36635.01769108056,38864.5312229643,32343.309307084957,37628.44110574352,5872.369788166944,220968120.72518742,-0.13093807339100927
2021-07-28,30050.61583846219,31418.74916987052,28589.5246861527,29807.458243461057,1774.2894132964889,52887057.598650105,0.7390673436299595
2021-07-29,31608.080514174988,36593.70301496355,27054.22970595541,32050.267534236686,1513.2422260325743,48499818.18844787,-0.6386849173773936
2021-07-30,35487.33789366586,37618.244404845726,31717.528375681944,34128.799518144835,1949.350847149321,66529004.25288497,0.8953723541285592
2021-07-31,36918.95197692693,39175.88709857531,32894.41809271974,37613.53364682656,6270.289154853513,235847732.10141426,-0.5624565831782407
2021-08-01,36519.612595026,37337.73170098435,36429.57981702373,35236.625617983125,5899.10398870889,207864518.73168612,-0.34755898603813695
2021-08-02,32242.693094605598,36216.74083835525,27428.64130923547,33018.491456646225,3103.6671283306982,102478406.56106088,0.512384468213561
2021-08-03,37121.79221347536,40590.2033423828,33488.437253123746,36040.184856491236,6739.967276610324,242909666.57573786,-0.2124897168691866
