Date,Asset_A,Asset_B,Asset_C,Asset_D
2000-03-10,148.68869366005174,78.72389916540817,83.02150648714976,117.60262880525475
2000-03-11,127.22447692966574,79.63081204559901,125.6751505688635,120.66298698787095
2000-03-12,69.87156815341724,73.36077510499099,101.93858595039373,111.00074170794858
2000-03-13,50.55221171236024,54.209318963636186,70.48812741507126,81.29073942136482
2000-03-14,131.54614284548342,51.78739347334138,137.7830078152041,77.10962537640657
2000-03-15,120.68573438476172,148.77223897360315,137.95818549515292,109.76682827027031
2000-03-16,122.90071680409874,92.77731337358622,137.05784250460067,136.60956336116914
2000-03-17,127.12703466859458,88.43266471596817,73.87962113815394,144.67337289233956
2000-03-18,57.40446517340904,117.96472826930699,95.12393441809881,60.59058044037576
2000-03-19,85.84657285442725,71.82538878650641,148.49896561408752,65.48286125977198
2000-03-20,61.58690595251297,144.99611839502253,127.20124763099903,144.47362587830798
2000-03-21,136.31034258755935,128.6345014415552,52.716742122555985,123.65352283347926
2000-03-22,112.3298126827558,58.94110023122595,56.520459126049204,138.2993824829773
2000-03-23,83.08980248526493,91.75807757849284,96.39313768123327,70.26326341353432
2000-03-24,56.355835028602364,137.9118307562165,140.922020586156,108.75858711094018
2000-03-25,81.09823217156622,144.473202229141,103.87017979527143,120.11395944174737
2000-03-26,82.51833220267471,96.74015112498697,99.78125080342903,118.01118854469726
2000-03-27,122.96061783380641,111.34113892107078,60.54736999566306,90.81516908666981
2000-03-28,113.75574713552132,66.70339460920752,115.6780104724294,51.539489169130846
2000-03-29,138.72127425763267,149.11686261369766,132.21031606002254,108.2926056804263
2000-03-30,97.22149251619493,73.16717013834435,88.04200075075623,75.31015391796087
2000-03-31,61.95942459383017,144.27317741351257,127.56118509253275,95.02542461428904
2000-04-01,121.3244787222995,114.96466489923685,146.44766539008117,145.75810150838174
2000-04-02,126.07850486168974,110.77367948788591,70.37664591276891,89.90353176424347
2000-04-03,106.12771975694963,101.26885110165085,102.33296311947413,133.98016066644266
2000-04-04,127.0967179954561,73.06698117177586,78.71379580845755,68.85406057492511
2000-04-05,99.37955963643907,67.65280320055084,129.28544190338394,117.24604980250288
2000-04-06,102.2732829381994,72.04862090701754,107.75933658811576,147.70069544389435
2000-04-07,92.75410183585495,68.64382621442545,113.45824175503037,60.18931008729368
2000-04-08,52.54191267440952,127.95844735667534,129.7914159615894,50.8319942227192
2000-04-09,60.78914269933044,85.01252591667301,89.59704726624548,93.35827926326144
2000-04-10,53.14291856867342,55.78426765633964,141.50900684070433,59.26254830513672
2000-04-11,113.64104112637804,146.91026301408112,103.302886724614,124.83843496762313
2000-04-12,81.43559810763267,138.37858849634256,65.7954822835348,141.4548663848559
2000-04-13,100.85706911647029,142.7752283195213,119.58991181688025,93.40209727087588
2000-04-14,140.7566473926093,149.49078226464354,129.32613504382545,75.8711642155441
2000-04-15,74.92922291488749,67.38952492194873,81.67616770675266,93.44033190066098
2000-04-16,91.03829230356297,89.62420189026588,135.7179256998753,122.3447817850001
2000-04-17,125.55511385430486,125.82384757040913,140.61432547657665,50.9054161580371
2000-04-18,72.87981654916224,119.60206180537922,77.6904487377809,108.94539894846972
2000-04-19,57.6979909828793,65.3895906339855,148.3521472715222,111.3291684887379
2000-04-20,78.9751452913768,131.58331249906178,64.07115280487584,113.76882468959354
2000-04-21,66.12212872540044,72.44405718366608,70.201566840249,74.20220799808772
2000-04-22,142.9697652342573,72.3817614822623,68.42248392380262,121.40527233781268
2000-04-23,130.8120379564417,103.69744228934135,139.39897100078704,59.13914863317764
2000-04-24,113.34037565104234,109.29399348417031,115.42925523249619,69.92703364668009
2000-04-25,137.14605901877178,108.00862078378111,65.21042832222729,137.74700466544817
2000-04-26,130.36720768991145,59.148683739775485,94.03234183683489,123.87231507265663
2000-04-27,68.65700588860358,137.74608626303802,111.5298025069802,51.37455540113452
2000-04-28,139.25589984899779,76.5600042588706,58.34640849893833,74.83762603698003
2000-04-29,103.93422419156508,62.95149212828042,138.24163684073386,71.44064829931645
2000-04-30,130.74401551640625,138.87480798689774,130.3603535441535,77.08063280369726
2000-05-01,139.60912999234932,145.56514982297534,100.52067735766383,74.75597702798865
2000-05-02,81.80034749718638,136.21276172654507,146.71266152591704,56.252629574284576
2000-05-03,61.00519245276767,130.9516074724878,91.77609792750997,95.89405165968203
2000-05-04,72.79351625419417,115.52419806390218,148.41103190364979,123.27334747861651
2000-05-05,92.71077886262563,105.08573706091393,116.79199988036271,110.67317247174364
2000-05-06,131.80147659224932,58.698675991141016,113.46712732539415,117.28716685980798
2000-05-07,136.07305832563435,90.84532130706987,66.5954895295785,58.114917853623915
2000-05-08,50.69521305311907,87.2688517012314,138.1927758304644,145.14907101767872
2000-05-09,101.07473025775657,75.97537837603262,92.74896879206152,133.84918338430248
2000-05-10,91.7411003148779,122.3420113688585,66.22334057824793,130.50903184956627
2000-05-11,72.21078104707303,99.58757350787708,51.2607519975759,132.29838050417675
2000-05-12,61.98653673336828,58.10462159076479,105.97556836383825,143.27105081327613
2000-05-13,83.7615171403628,72.01832019498113,102.73996221226764,104.42539661136976
2000-05-14,144.2909703912519,118.32587636595959,121.93536223691585,70.0282017867626
2000-05-15,82.32029320207553,57.61308594903002,139.02580530178022,111.67836078525411
2000-05-16,101.87906217433661,135.12069140487688,57.940658464302956,124.2881493667939
2000-05-17,120.30189588951778,99.51465270139744,123.14964903403623,123.79173933540254
2000-05-18,86.3629602379294,98.0586577326648,68.74119440975822,102.14490241668801
2000-05-19,147.17820827209607,109.24077846595176,135.8177053157164,56.845871933357806
2000-05-20,146.24472949421113,132.4680965925149,131.90635138616562,87.11129384301279
2000-05-21,75.17822958253642,84.78092079021931,104.07937549855444,142.07666084633573
2000-05-22,99.72485058923854,117.80161525590636,121.02427986233116,108.4448909757426
2000-05-23,80.08783098167697,106.5731963995791,81.43501131837485,103.83319432557134
2000-05-24,78.48404943774676,76.70282701694214,97.11678989328146,76.88535143821935
2000-05-25,53.68869473545328,137.8629986355158,132.16368977104716,86.84489199165789
2000-05-26,110.95643339798968,129.7426021606928,95.92651971732138,139.53460891531694
2000-05-27,100.26790232288616,115.84518346584255,85.77982653254418,116.64630475268358
2000-05-28,55.14787512499893,135.05817290942417,99.42124472503,128.7387026752333
2000-05-29,77.86464642366114,136.72942009598023,132.82492524372185,95.43454230676551
2000-05-30,140.82658859666537,120.83629767150347,83.52080473708727,113.0247219456158
2000-05-31,73.95618906669725,133.70133283636721,67.37615931357438,74.83836087432076
2000-06-01,64.4894872091223,119.74714616692836,121.20140203307808,120.54608302834863
2000-06-02,98.94527602775631,118.01407717603004,132.5978212708082,92.76013337033373
2000-06-03,148.56504541106005,111.86113782151844,60.06374785235333,94.25455148147455
2000-06-04,74.20552715115004,125.27166395576413,73.98741127559447,114.93223245768817
2000-06-05,117.21355474058785,65.86051052930736,64.19719897609939,143.62806214689266
2000-06-06,126.16196153287176,138.08707591989284,84.79414115821666,56.400634660862096
2000-06-07,73.76375439923997,137.1843527745232,95.03509789054127,132.47432373470076
2000-06-08,122.82163486118596,52.924728303455915,124.88263369633064,79.2383110412193
2000-06-09,86.77831327192533,132.58167505647629,115.11475848816741,94.39194545063779
2000-06-10,113.23058305935794,62.88698674734452,112.09285674784311,52.1913328775009
2000-06-11,113.35297107608946,83.51188542591419,85.23749466096544,80.1046077834313
2000-06-12,103.57746840747585,124.35082562916078,134.144755308476,100.26312426301305
2000-06-13,59.02897700544083,66.07598960483082,97.12871673981645,55.6176077347439
2000-06-14,133.5302495589238,131.7967024119062,147.91049380151546,99.10957293831652
2000-06-15,82.07800649717359,133.2134177957742,113.41421382957368,142.71106288584275
2000-06-16,68.65185103998542,100.74677337608362,62.62647415645027,60.53932181078052
2000-06-17,54.07751415547639,50.638587171683355,117.6177562075434,126.44407280755044
2000-06-18,109.08929431882419,78.70381331749128,82.5104015431699,90.96710533759926
2000-06-19,117.75643618422824,111.69269183757422,118.63271966860974,115.5173714524338
2000-06-20,51.65878289278562,148.11861780274234,56.964114816240574,76.02365979852294
2000-06-21,101.2093058299281,113.18135270166684,67.48814371759593,65.94922625413582
2000-06-22,72.6495775197938,75.98035810641598,135.57372589057863,66.04626142712264
2000-06-23,114.51727904094498,113.40057030996113,72.71795570235149,57.04919456431446
2000-06-24,67.43664290049915,103.99853797158555,133.704112524294,68.5646704901243
2000-06-25,119.09377381024659,127.98453951511436,77.92760884544104,116.42193849889682
2000-06-26,88.67353463005374,60.69806388269584,114.28819100587077,138.16906118435082
2000-06-27,143.67299887367346,126.1027902502028,119.4150573509831,131.41256855911618
2000-06-28,63.75209441459933,104.12665786761103,101.2654753145053,118.51343098744842
2000-06-29,84.10663510502584,146.29920038589947,80.53106766967312,61.04318634111027
2000-06-30,61.34735212405891,84.1872166038686,71.26443763710961,78.91874462959498
2000-07-01,142.4693618278563,113.26218931339481,53.31893545624262,80.98068753224689
2000-07-02,137.7339353380981,143.20281055100173,80.39464012407238,74.99569463976212
2000-07-03,75.79416277151556,60.250972799067924,115.3162790531283,101.5005659709723
2000-07-04,115.99840460341791,143.72284872364511,143.83048184484826,103.55538148796725
2000-07-05,131.7222200201216,118.78857223008133,137.1204482263052,85.68859751711102
2000-07-06,105.52008115994623,56.78370591051719,126.60647765353026,85.37891587364359
2000-07-07,102.96505783560065,80.09635669468162,128.84473432532985,132.85555979060814
2000-07-08,74.18522909004517,120.81720886452815,116.49849034759953,128.92928483196857
2000-07-09,59.31027678058992,56.73506014687717,76.0286857566003,80.77958316807457
2000-07-10,139.72157579533268,108.21704601762733,140.719503070583,141.37884438732593
2000-07-11,140.04180571633304,84.58830569529567,117.0732311905834,145.2815017002506
2000-07-12,113.31014572732678,112.0915517767477,106.04406309804399,82.67425420300408
2000-07-13,83.90297910487007,54.57420338125129,61.09894692134811,85.44249487930549
2000-07-14,84.92095746126608,137.15368061523765,94.70555438064254,100.56341534219588
2000-07-15,122.59556788702393,147.3488969177397,96.03582712019264,144.11208125336736
2000-07-16,139.71102599525773,146.88778552856917,136.456360952267,137.63194331423114
2000-07-17,138.70864242651174,124.96518317429248,104.66482201877885,60.25679625835898
2000-07-18,127.98755458576238,63.0086240130632,88.04005489704096,89.27307432714161
2000-07-19,114.20316461542878,125.82631959290225,147.68003285106593,105.33711897497719
2000-07-20,58.41399649950488,52.45869164588015,61.07205933263157,100.31324725515401
2000-07-21,66.16287140946137,52.212355152899725,92.25484283119445,69.38630679368927
2000-07-22,139.85541885270794,82.36102191495412,54.202467517140526,135.88167711681547
2000-07-23,110.64290596595899,98.86431904046657,123.99041207669303,117.69407829968374
2000-07-24,50.91970516166297,127.04074178077931,141.80765521991506,133.79083748518036
2000-07-25,60.14715428660321,118.32953766065052,78.00373295504895,135.87642793494723
2000-07-26,116.35017691080559,94.59027063767483,135.83416767991207,124.83558536657398
2000-07-27,50.50615838462187,77.36266662816658,79.22182304618977,93.92106012497173
2000-07-28,66.08080514174986,149.7124500157711,141.07701616439152,111.05467550154245
2000-07-29,104.87337893665861,92.61813022359729,125.3961903596784,66.03654061197432
2000-07-30,119.18951976926932,95.13870243296755,130.49067768414386,117.36454174749078
2000-07-31,115.19612595026005,66.36238211916691,51.80065556004545,67.92532557392808
2000-08-01,72.42693094605598,129.48095487499293,146.2810357074026,119.39495905101568
2000-08-02,121.2179221347536,119.36822257814886,122.66709920703232,72.95981607539687
2000-08-03,73.72490874968001,72.07696127887604,80.47510953861334,61.755130015022
2000-08-04,82.53996981592678,58.238104561584265,132.93946648588468,66.52844901429575
2000-08-05,124.64914051180241,118.0499302074713,78.152119841493,50.199213521907026
2000-08-06,114.96328990472146,115.45112142811352,137.2753839566128,121.87396178535302
2000-08-07,134.9223410494178,77.32595269982093,61.2580390411937,123.24010490583791
2000-08-08,115.76128923003434,145.08635622504102,120.36859774607957,101.49333499132595
2000-08-09,106.83086033354716,65.10578917809002,104.06984766449104,66.13628010553836
2000-08-10,59.36747678280925,93.2334801042602,59.65344701954408,58.35543375106897
2000-08-11,86.77158030594336,144.3615920167599,74.1893828258839,51.9128966437287
2000-08-12,76.52023676817254,91.97273169261223,51.24040362773148,66.57481769652208
2000-08-13,74.39896433790835,113.85259476640856,96.87679654645058,139.08555349831465
2000-08-14,147.30105547524454,89.75943979627942,80.12652607600003,74.15368417016818
2000-08-15,89.30977246667604,77.421520234867,109.83574842977589,85.42713272172156
2000-08-16,139.20465551771133,148.39776479598282,79.72378077086172,60.53454844813332
2000-08-17,113.11386259972629,90.9334006315043,79.99191115069847,72.23613047481703
2000-08-18,129.48113035416486,139.40992036791346,124.31931987316034,101.92245707802051
2000-08-19,100.2637093105192,72.99546058910862,54.81428359783534,110.77526830956526
2000-08-20,107.69038846263591,71.31047040250833,140.28949951919873,74.5352314166211
2000-08-21,99.25176938188639,53.11340828845113,135.22638743911813,55.773215922511724
2000-08-22,69.52429877980445,115.1666825375885,116.78046832264066,89.10328691273986
2000-08-23,122.24521152615053,86.85263437237612,109.32215701073844,73.42033709263342
2000-08-24,78.07723624408558,136.4358249839637,139.23024981396523,71.9553923229802
2000-08-25,52.43159664314538,97.32099066915572,68.53301795287145,145.98628027134552
2000-08-26,114.54722959071678,146.81934279147217,57.89691621908286,111.63004859257241
2000-08-27,67.7110679407049,68.55255157031212,73.9510169909538,105.6878443172096
2000-08-28,144.04585843529145,136.86231679556107,129.45782787001903,91.57751035233218
2000-08-29,145.39285770025873,127.65968527917417,53.46702667264833,92.89443334301443
2000-08-30,141.48643902204486,127.0921844644052,108.28068350834897,104.09050038380809
2000-08-31,87.01587002554444,134.47832281168877,149.543751619131,119.64298070361072
2000-09-01,51.54566165288674,126.10239909429988,135.56960938375394,120.21460961818295
2000-09-02,142.83185625877252,112.62203216314154,102.14456890435895,67.16939077054496
2000-09-03,92.81841483173143,63.12448776823876,56.36409092866423,100.01127520766269
2000-09-04,146.66548190436697,53.252617949125195,133.137351438571,91.1958095034102
2000-09-05,146.3619977089253,142.0847847815687,109.89785081772106,137.05269662693843
2000-09-06,135.300945546736,111.6650314520738,61.49329970595669,113.14189212183764
2000-09-07,79.44488920695856,129.65372909761763,59.38572848233562,103.25040664159818
2000-09-08,88.50977286019253,98.15223515125501,140.96268194365922,61.539464217891734
2000-09-09,135.1136671516857,61.73081889623945,116.92002629380784,110.56378893234114
2000-09-10,81.69220051562777,62.51857922025504,132.92867993167556,61.72039056802334
2000-09-11,66.94927466860925,118.55652872289714,137.89789002822673,83.7206575565752
2000-09-12,105.68012624583501,93.03058948994627,107.17723520483221,64.28419648143318
2000-09-13,143.61547741607808,70.05247267003367,101.74463517550413,119.20736470243689
2000-09-14,119.6029796674973,99.15945467414369,93.04274103209902,70.62521138361527
2000-09-15,107.0061170089365,56.42089370751341,81.69465877911193,89.1859373188026
2000-09-16,59.71764937707685,108.19714019143987,93.45959608587117,139.56747776187785
2000-09-17,111.50072266991697,76.89934044350977,127.38796557301563,70.43163833989703
2000-09-18,149.00538501042632,129.75591006371883,110.19234310151316,100.78050639587792
2000-09-19,64.0084015236524,81.03619589235737,139.25232899548462,91.9271661166022
2000-09-20,101.83296523637367,95.52201490818013,94.33800143791876,51.81240410457298
2000-09-21,137.73730719279553,51.162053990810065,110.7089578718754,129.27581135728127
2000-09-22,124.07686177542044,57.244688779455885,113.13075530919888,56.904590631459975
2000-09-23,119.7015740995268,89.24935564066848,109.16971623063256,97.42550209769536
2000-09-24,120.24840839871092,97.99388347171235,120.26337730855164,106.06782949389499
2000-09-25,85.94911512197552,110.00205481193038,73.74334683748063,112.8426456614587
2000-09-26,79.35918442644933,79.16625787093032,101.23637775457907,118.86316293078755
2000-09-27,130.93611554785136,119.49818861265426,60.42248028083477,75.32723835227151
2000-09-28,131.01133946791808,136.01223971892045,88.45113276448126,50.99787766584494
2000-09-29,136.70723185801037,127.98509888933498,98.76670686212644,122.3443662354912
2000-09-30,141.32405525564712,53.961882534835716,115.22242595454725,103.56565993475786
2000-10-01,101.13423988609378,98.0506947257829,145.05310525862035,133.61177032072487
2000-10-02,100.15162946871996,60.49301784181749,110.06510665483559,132.13883629006943
2000-10-03,129.82951789667752,74.20450158625275,124.35939161765597,134.33261677878832
2000-10-04,114.99639307777652,148.66625932671465,100.62660594952027,98.50946599795401
2000-10-05,120.19668772577033,64.24955429015132,113.41040313763312,83.36283958368656
2000-10-06,129.5792669436101,99.88881534513561,57.093221613377345,129.155820259137
2000-10-07,139.00053418175662,111.81557343181191,75.4391580841847,95.12941130292549
2000-10-08,83.79951568515358,120.2464970544104,86.18530932051387,68.34421964034345
2000-10-09,87.55829526399441,105.96486834869141,97.24933550065136,135.49740195614743
2000-10-10,59.3981939840869,50.97708474191837,54.56487455023837,138.2559876772347
2000-10-11,107.8280140996174,82.6461308243992,64.00240975533177,96.63097561401702
2000-10-12,53.59422737967421,101.77116433847115,77.68143077913058,57.56997273097875
2000-10-13,96.55980181324603,58.786649914483334,147.15326909010508,88.78260899169312
2000-10-14,104.26446347075766,85.06269312091808,83.13470071030508,130.35376594626035
2000-10-15,78.65412521282843,53.320310879136656,98.20410581120825,140.17740285462287
2000-10-16,109.08332605690107,57.85784971550208,69.6097712738393,70.34727424975958
2000-10-17,53.05002499390494,89.6923276201596,111.07800710757682,56.697361202527155
2000-10-18,53.734818874921444,63.271575404306034,78.06832155159744,137.73504531328388
2000-10-19,132.26005606596584,106.75408482615582,70.69925784384267,88.94049389788754
2000-10-20,86.01906414112628,118.94649691372658,101.65726284459791,104.17609642675632
2000-10-21,62.70605126518848,130.0586699109083,50.55057991604208,146.80658120507587
2000-10-22,102.22432600548044,70.01502442448101,50.76640326492253,56.65647279142229
2000-10-23,126.99935530986109,66.74825822590698,71.90688091018578,114.83180074520956
2000-10-24,71.58210274968431,60.45678403344002,53.67213625008211,57.41054225748671
2000-10-25,112.28904758190004,113.64302495436367,60.802575413069135,87.54689284665004
2000-10-26,58.5347464993768,120.64757264869012,83.88606493387516,130.3814545193447
2000-10-27,55.168172116860774,53.158614482564204,130.25856795798128,93.34722327556344
2000-10-28,103.13546315681481,143.62122462436898,107.20486433693009,149.71823539029504
2000-10-29,104.06351216101065,55.19712836514724,101.26677259564164,105.90592849466022
2000-10-30,113.74299014982066,104.12963353010704,79.34888232081217,82.11621526359535
2000-10-31,122.60913337226616,120.90605194509165,143.17537194328162,72.01113259047531
2000-11-01,147.58520794625346,137.09691237460856,89.70150412371916,85.05205342861618
2000-11-02,101.63003483011954,121.40869321324278,58.70927667957715,87.25332737595508
2000-11-03,82.29564729412459,130.17280830697916,111.70665161178013,56.8713677723961
2000-11-04,129.51861947687036,83.94501925428061,61.38383934766014,86.95741994267732
2000-11-05,77.08322512620742,131.4825113746512,84.52231428016921,96.4238519739225
2000-11-06,93.8971420705636,58.011484638467515,100.7411938717809,122.27377522388046
2000-11-07,57.8456381342266,139.48166560605276,137.42225246851757,115.6729484721608
2000-11-08,52.53507434154575,104.75923761537362,99.35465803401186,120.87656552291543
2000-11-09,146.2648414677925,131.72977699624937,120.22587660316643,50.83636818768571
2000-11-10,133.59801205122056,95.23182845183001,149.28168389990702,71.7667399580536
2000-11-11,119.59742060936979,114.35776951965249,63.148911989798165,116.16842883998565
2000-11-12,90.89529444142698,102.64026609361133,77.47315255195196,98.39893681797471
2000-11-13,67.32943200708458,123.15895217553319,89.45760755976464,50.5313475668346
2000-11-14,65.6437042671086,58.16299820305896,92.18281785388314,130.44946424318223
2000-11-15,75.02428981645953,56.03520839905638,91.10210752655458,127.28095732903374
2000-11-16,104.92266647061206,74.71032340101465,140.7611002556555,104.84191629935626
2000-11-17,121.45959227000624,65.95446801131884,121.40326444668564,56.64633257762721
2000-11-18,116.01973767177313,137.17835665922019,110.79052140907038,126.65150495325847
2000-11-19,77.99338969459428,71.92139873580443,80.93727178627822,108.3713587731364
2000-11-20,145.4865280663194,147.58652558191312,132.37903842212947,128.1959977157959
2000-11-21,123.78969166957685,83.68957917711069,145.5060511484989,125.17469923958404
2000-11-22,105.43540525114007,68.21179156886993,132.11982825502264,130.3002071957837
2000-11-23,111.17207462343522,128.9698507142479,50.15651051914729,101.80080664046248
2000-11-24,91.96000624277899,115.87077755008761,113.64013701834071,64.0324518193515
2000-11-25,74.77309895011575,99.8195716453139,55.113538144210075,117.11574733796887
2000-11-26,85.59726786512616,105.53635509376312,75.76072203337219,112.04737850519706
2000-11-27,125.78461104643691,121.92017782722638,55.95247003477717,124.22531871990871
2000-11-28,51.439348862975585,72.84547413312987,110.37954529493877,66.98810060507353
2000-11-29,61.607264050691626,149.6333916056742,118.65899134926067,69.49751999002892
2000-11-30,54.600264202175275,147.4793162146783,61.44876380659051,139.04095172193286
2000-12-01,54.07288023189702,115.03256863469369,88.38388830449796,124.99777984520708
2000-12-02,135.5460584011007,69.9542450929145,95.62365089555419,140.8228488700323
2000-12-03,120.36578593800236,118.02282424312914,86.90530217609165,125.87153211639207
2000-12-04,97.41738290873252,57.219840897917585,62.1025000485193,109.71553059903019
2000-12-05,59.78341606510015,53.06525022058061,91.89477901874754,115.41327370278736
2000-12-06,99.16158751168324,75.76828885112137,125.11780478084181,138.91279239400097
2000-12-07,97.34717707805657,96.26229567393163,57.10076645332555,107.88067545119405
2000-12-08,67.32018699100152,136.82725054083807,58.018001408190344,113.23913243283874
2000-12-09,93.3851649237973,122.7169069766308,85.47712918359842,65.64767160036006
2000-12-10,89.85047343973734,124.2706521199981,144.1725711618925,97.39212201161027
2000-12-11,111.58500980522165,92.54933344480753,116.85726467229141,121.6397111958099
2000-12-12,113.50936508676438,84.5934992546963,117.86699566725648,77.09426983163654
2000-12-13,54.53040097720445,87.10387629846028,86.1919990837865,70.22541805245349
2000-12-14,87.46126146264712,148.7649563736058,109.36607912085384,81.38268082244156
2000-12-15,112.58599157142365,54.01091914124825,51.01311840277434,74.15006279928335
2000-12-16,100.31362585800878,136.70314961224486,113.60960464095422,71.49126370363959
2000-12-17,135.64898411883223,107.86754085723933,141.32869475762368,92.4850842868087
2000-12-18,115.8693631618945,93.86154191895905,111.25734683448192,140.7838513883534
2000-12-19,66.29344270814298,122.52576604151365,137.36985934663448,100.70596467387182
2000-12-20,57.056874740042986,98.66689414247028,122.39730554660937,68.7920380815323
2000-12-21,114.24192782063156,137.34232380816604,62.055841640369025,57.697166938087406
2000-12-22,52.65113105416218,140.07018640112585,140.24533072858418,119.61561451379252
2000-12-23,108.57755812734632,92.17209268734554,56.644384435577486,88.27987644363878
