Date,Commodity_Price,Stock_Index,Interest_Rate,GDP_Growth
2000-03-15,73.80254895910255,2964.666544796343,0.05063183668807757,2.48294963224679
2000-03-16,108.21902504375224,3035.9799748812447,0.05241914984321499,2.496389650046135
2000-03-17,100.87047068238171,2996.4888189712688,0.0343589823652072,1.6058812674147087
2000-03-18,97.00992649534132,2985.6445247568827,0.05224816736691475,2.266061995674979
2000-03-19,100.91760776535503,3021.76057641448,0.039585687301354575,2.4374955926839883
2000-03-20,80.12431085399108,2962.9250875043635,0.04187530167707666,1.7649508633281392
2000-03-21,97.80328112162488,2982.8121740244947,0.05717931385822665,1.851982155377824
2000-03-22,103.57112571511746,3006.0730532099774,0.07014113723359744,2.267056704105893
2000-03-23,114.77894044741517,2975.027440355739,0.0505135875880268,1.2448351152928494
2000-03-24,94.81729781726352,3033.454260513376,0.04182904541359768,1.455741389233
2000-03-25,91.91506397106812,3093.453325183913,0.051886704475099986,1.5051124960652191
2000-03-26,94.98242956415463,2962.2850933696427,0.059390291574991455,1.1018418175872524
2000-03-27,109.15402117702074,2916.743735184798,0.05620997565872736,2.5424698870937403
2000-03-28,103.28751109659684,2899.912991626187,0.07743112872463746,1.0059340929041665
2000-03-29,94.70239796232961,2992.4765929252508,0.04284662430905334,2.171555331715683
2000-03-30,105.13267433113356,2966.841770493691,0.05252231479919298,2.40584169737761
2000-03-31,100.9707754934804,3010.393025053354,0.06548917953418204,1.8532020227933663
2000-04-01,109.68644990532889,3006.629883601305,0.06486159237018532,1.6658161876343776
2000-04-02,92.97946906122648,2919.839157669295,0.030499220734756197,2.1164212253683194
2000-04-03,96.72337853402232,2909.2558085259298,0.04996642379960019,2.0009165002972407
2000-04-04,96.07891846867842,3014.7966620173047,0.064845207658487,2.5017524312082076
2000-04-05,85.36485051867882,3006.771441735998,0.07890642990399138,0.6857394298010213
2000-04-06,102.96120277064576,2978.7091000816727,0.05703795883750819,1.540646261925936
2000-04-07,102.6105527217989,2917.1428207433846,0.04632136706303516,2.2807884419580278
2000-04-08,100.05113456642461,3023.5695631382496,0.0399079684756261,2.02522372138723
2000-04-09,97.65412866624852,3063.594977271197,0.07218743357530849,2.3760170795984337
2000-04-10,85.84629257949585,3013.899122010946,0.0572874158646576,2.131009988119831
2000-04-11,95.79354677234642,2957.626305471747,0.04151933073114583,1.9326314683793437
2000-04-12,96.57285483473231,3002.2276082785575,0.04796843633666219,1.848855778453248
2000-04-13,91.9772273077838,2931.6942959533158,0.05310186516828704,3.162527507937793
2000-04-14,98.3871428833399,3052.8980356919396,0.055438066538881184,2.7674731370157555
2000-04-15,104.04050856814538,3004.092216726477,0.0410038134245421,2.247752549047611
2000-04-16,118.8618590121053,2911.5921544123385,0.04385809581874508,2.0392319467242075
2000-04-17,101.74577812831839,2984.966281977816,0.033470654376270406,2.2690662746767174
2000-04-18,102.57550390722764,3023.1650755117116,0.06039762289604782,2.413417358936454
2000-04-19,99.25554084233833,2983.347618951224,0.04658381533229684,2.2094133428522547
2000-04-20,80.81228784700959,2986.2052139279913,0.05466321649183292,1.624309938306721
2000-04-21,99.73486124550783,2938.7798896476365,0.06422258508576327,2.8922553838622553
2000-04-22,100.60230209941027,3028.3270493540826,0.05219870142373946,2.1231041138770097
2000-04-23,124.63242112485287,2967.5765399990432,0.04887029524050932,3.006965015194907
2000-04-24,98.07639035218878,2892.1777311497485,0.051939214768839344,2.0935737434386668
2000-04-25,103.01547342333612,2981.4371314664804,0.05063193603850227,1.877173323937233
2000-04-26,99.65288230294756,3049.0574857785177,0.062461649978779454,2.692070062023232
2000-04-27,88.31321962380468,2980.6535276700024,0.0531083839753879,2.1505934790388834
2000-04-28,111.4282281451502,3086.899249256176,0.044555989804210876,2.066711317254645
2000-04-29,107.51933032686775,3021.448397427426,0.06047849056889751,1.399817897178703
2000-04-30,107.91031947043047,3016.9379081140182,0.062304843563583526,2.3301089025679143
2000-05-01,90.9061254520526,2993.5800867041194,0.036616693731795366,1.7533448085220458
2000-05-02,114.02794310936099,2996.5856896117853,0.06532783884768106,1.776104395463013
2000-05-03,85.98148937207719,2986.8288182440247,0.05364711773208486,1.7547255772974142
2000-05-04,105.8685709380027,2984.8865303958737,0.05283269950146599,2.219516917347651
2000-05-05,121.90455625809979,3026.5433581033576,0.060066246315965154,1.232311863212155
2000-05-06,90.09463674869312,2953.2084385104718,0.04433023608995722,1.8945773286370964
2000-05-07,94.33702270397228,2946.205308563787,0.05954164514190924,2.490139495554689
2000-05-08,100.99651365087641,2943.8402474562313,0.04623224530262145,1.3771655653299963
2000-05-09,94.965243458838,3102.2827273838575,0.035250493202896624,2.0864394804672926
2000-05-10,84.49336568933867,3026.517145083529,0.04002243720893066,1.6843002898645827
2000-05-11,100.68562974806028,3015.224610084007,0.05567021832903227,1.7981534402671833
2000-05-12,89.37696286273895,2947.1242664853285,0.04054531660005342,2.8275761301949536
2000-05-13,104.73592430635182,3031.1671150337415,0.0661007612318965,1.1747554082274958
2000-05-14,90.80575765766197,2994.1714326773335,0.06189283453439643,2.3828151690858084
2000-05-15,115.4993440501754,3010.7084470565874,0.06333439166032966,1.7610358656113938
2000-05-16,92.16746707663764,2951.168984206822,0.05124778579677412,1.7361680074271664
2000-05-17,96.77938483794324,3008.013442870879,0.0525786161729496,1.4442188287558664
2000-05-18,108.1351721736967,2978.808323089676,0.03806288145755723,2.3769498186368176
2000-05-19,87.69135683566044,2961.7194421484905,0.0599578351015749,1.904297691857992
2000-05-20,102.2745993460413,3036.7053167903623,0.053798334550370856,1.8411652931026739
2000-05-21,113.07142754282428,2923.1146095735,0.055673056252922605,2.0549184646020375
2000-05-22,83.92516765438772,3028.2388132157075,0.06688311811452882,1.9148564371290997
2000-05-23,101.84633858532304,3034.22430667765,0.043940370160524905,0.9996560601232378
2000-05-24,102.59882794248423,2956.017816222438,0.04873858450122682,1.7545879085113207
2000-05-25,107.81822871777311,2958.9835769433766,0.05326670921542168,2.447720445474162
2000-05-26,87.63049289121918,2988.84871593668,0.040645645945412937,1.2466917679438458
2000-05-27,86.79543386915724,3014.101810523111,0.04812401178723161,1.4550310500718227
2000-05-28,105.21941565616898,2992.3572504092886,0.0549294981046697,1.7866043023007372
2000-05-29,102.96984673233186,3021.678123009594,0.04674578728627169,1.637188290681429
2000-05-30,102.50492850345877,3088.14898262687,0.06308989409729113,1.986057258929196
2000-05-31,103.46448209496975,2974.6141615425145,0.034890754381830064,1.4534616241606297
2000-06-01,93.1997527842151,2914.241001464829,0.06122771240233342,1.8060727380953134
2000-06-02,102.32253697161003,3041.2961791515327,0.05661185474816005,1.976002734200333
2000-06-03,102.93072473298682,3084.1657287963767,0.0443117141244341,2.3244702081039854
2000-06-04,92.85648581973632,3019.6384181525564,0.04075591431770002,2.622394693049798
2000-06-05,118.65774511144757,2945.6125662323166,0.029197173827575484,1.8692264230732802
2000-06-06,104.73832920911788,2993.80538183824,0.042048249875861664,2.9440301206229127
2000-06-07,88.08696502797352,2944.0738257894186,0.06047176655002997,1.908047709727738
2000-06-08,106.5655360863383,3032.142774698147,0.04943914273721326,2.4144375741282653
2000-06-09,90.25318329772679,2932.4354798650784,0.06162980880391842,2.9657538673633894
2000-06-10,107.87084603742451,2984.99356065859,0.04380128929375448,2.069654204617968
2000-06-11,111.58595579007404,2949.783108685305,0.057071061601065634,1.3132366892112324
2000-06-12,91.7931768164829,3006.341234256748,0.042825013979155786,2.0454519286038155
2000-06-13,109.63376129244321,2981.682916143112,0.040344249937901616,1.6941785558975446
2000-06-14,104.12780926936499,3008.8381051625133,0.04892872782829324,1.862783986513774
2000-06-15,108.2206015999449,3001.1175277483185,0.04335033488680004,2.9924884412476076
2000-06-16,118.96792982653947,2950.6670486137946,0.03457177850962788,1.388618288388062
2000-06-17,97.5461188399713,3031.343853176451,0.04817685299283007,2.1502334111529295
2000-06-18,92.4626383564251,2997.5617174078443,0.05106435416431289,1.5611393598391379
2000-06-19,91.10485570374476,2950.573549606705,0.06268358611496068,1.8461710293995428
2000-06-20,91.84189715034562,3112.0463278102898,0.059368056771330606,2.372421167602242
2000-06-21,99.22898290585896,3023.8215083358564,0.062199431992328316,2.1590819717365113
2000-06-22,103.41151974816644,2992.3369723300348,0.057203574983935086,1.8874838655192054
2000-06-23,102.7669079933002,3070.7602263350914,0.05332612758949975,1.675099837367686
2000-06-24,108.27183249036024,3092.09078046933,0.03771055093528108,2.158039096076807
2000-06-25,100.13001891877907,2992.732528884306,0.05149872197935275,2.853843358576685
2000-06-26,114.53534077157317,3017.3698743217383,0.05596793777330814,1.5493240286881882
2000-06-27,97.35343166762044,2950.599859099853,0.06457437949370437,2.9558319427288864
2000-06-28,127.20169166589619,2992.6403624615996,0.05686288541731814,2.5997487253625757
2000-06-29,106.25667347765007,2990.0468723120066,0.06240383434605422,2.684676683788884
2000-06-30,91.42842443583717,3009.2413516810825,0.03968002108634761,2.1542161904648007
2000-07-01,89.29107501938887,3016.6380239318505,0.046735823738519054,2.585564887754947
2000-07-02,104.82472415243186,3027.991422441403,0.05429350713661271,1.4955843587746869
2000-07-03,97.7653721467415,3011.882132814998,0.06160952690742562,1.6659780460757443
2000-07-04,107.14000494092092,2939.462868668542,0.048547713541610804,2.382906906960196
2000-07-05,104.73237624573545,2953.076644712946,0.04917554040850847,2.1479225276119083
2000-07-06,99.27171087343127,2972.6796190268165,0.05687140306002979,1.9258103707511154
2000-07-07,91.53206281931595,2985.8879704038386,0.03874129172854876,0.748695554696289
2000-07-08,84.85152775314135,3052.5387145236054,0.06607404549823429,1.7822629759809145
2000-07-09,95.53485047932979,2941.8530506573543,0.04120863906892315,1.412973109850867
2000-07-10,108.56398794323472,2982.129247591465,0.030814105764406973,2.246767155655751
2000-07-11,102.14093744130204,3047.6504749107025,0.050100670085225806,1.9044157357163822
2000-07-12,87.54261221288012,2985.006126275169,0.06698458702375565,1.6858497279167477
2000-07-13,101.73180925851182,3023.0207824921413,0.0558645313033361,3.321455241312152
2000-07-14,103.85317379728836,2993.0228978536047,0.057510905430036334,2.5190872383471175
2000-07-15,91.16142563798867,3012.839162866236,0.05041385762307114,2.5279360706780296
2000-07-16,101.53725105945527,2988.576372809523,0.04847622502728823,3.1011075723410864
2000-07-17,100.58208718446,3033.3532736364177,0.034550906304068846,2.4010958913415545
2000-07-18,88.57029702169376,2922.747179629678,0.02740613742095814,1.6145229952635671
2000-07-19,103.57787360348283,2981.8343995805726,0.05196272338440863,1.5560518241541317
2000-07-20,105.60784526368235,3014.828633834715,0.06312549194340226,2.4824513793771175
2000-07-21,110.83051243175277,3026.68476240031,0.053441337048280656,0.9703228601124116
2000-07-22,110.53802052034902,3074.6476311376914,0.05623599527052014,1.9611101844952172
2000-07-23,86.22330632042909,2980.448766656721,0.0658371754563954,0.9144378112217759
2000-07-24,90.62174960084877,3073.9740880930435,0.05328766851441058,2.049421754194753
2000-07-25,105.1503526720866,2967.0488086670166,0.048773448996923804,2.4270351253559768
2000-07-26,105.1378595091221,3066.432320577232,0.04181475194349935,2.1397077673018163
2000-07-27,105.15047686306048,3040.8733563349188,0.07022212562972086,2.469054679485299
2000-07-28,138.52731490654722,2954.327071018389,0.05526547779153681,2.9824134708299574
2000-07-29,105.70890510693167,3015.351961862591,0.040563982840806694,1.9282307813689956
2000-07-30,111.35565640180599,2997.4382082233906,0.03828832332198763,3.4038253916394403
2000-07-31,109.54001763493203,3031.27922968375,0.06253063726928913,2.1063349780850773
2000-08-01,106.51391251305797,2988.8364205783346,0.03962558303591675,2.4745825313451797
2000-08-02,96.84730755359655,2984.6376887169135,0.06853834157502221,1.6944686427174662
2000-08-03,107.58969220493267,3068.4547291381427,0.02243537202909289,2.809656989815341
2000-08-04,92.27174785462428,2995.0639552772163,0.06422595197789976,2.520855099271315
2000-08-05,97.63181393259991,3041.321116209588,0.054868948111619645,2.7357256512839987
2000-08-06,95.14636452170896,2988.73242574779,0.05118594423056874,2.0272522108869775
2000-08-07,100.81874139386322,3083.3331629613763,0.048245415649582374,1.3722912178083553
2000-08-08,123.14658566673509,2966.0832685332252,0.0689072984859403,2.230198719812703
2000-08-09,81.32734807408252,2969.292823437641,0.05707058858401204,1.1514900933382421
2000-08-10,106.86260190374513,3076.2258590557954,0.040967963911045485,1.831907098189024
2000-08-11,83.87284128810349,2977.752680455237,0.03281090043971119,2.0955402183161254
2000-08-12,95.28068134210567,3080.0537153082196,0.05177297213147309,3.188612146255384
2000-08-13,110.88950596967366,3044.5920289797405,0.04998928866462586,2.1592743059709703
2000-08-14,100.64280019095463,2992.2675146719585,0.034801319626244914,2.0697687345415194
2000-08-15,89.22255222070694,2909.335326399142,0.04944606474517665,1.9684837879823536
2000-08-16,92.84696290740033,2999.034084786408,0.044260653669258,1.3289545476174913
2000-08-17,106.79597748934675,3005.0815026766713,0.050092900683066946,2.0429129200065037
2000-08-18,92.69633368282864,3058.3608866652185,0.05725923611648402,2.0514413380683862
2000-08-19,102.16458589581976,3079.4223588120058,0.06492609947464036,1.5156957522731414
2000-08-20,100.45571839903813,2965.7506410428127,0.05908889036369287,1.4066271927858176
2000-08-21,93.48399652394183,3040.059088199409,0.042785592501697944,1.7592146586161332
2000-08-22,121.43944089325325,3038.2701078006676,0.05368915128829195,2.0324664892863464
2000-08-23,106.33919022318011,3053.670635120522,0.05063107121492024,1.7712229093092708
2000-08-24,79.74857413342393,3024.934495606777,0.03667871045369099,1.4745622751742393
2000-08-25,101.86454314769428,2902.8751154519114,0.05398232784692273,2.144636126002153
2000-08-26,93.38213535231613,2992.228878373612,0.06856672337917714,2.2694334120846147
2000-08-27,108.52433334796224,2942.2146212541543,0.05032426604187004,2.0606488546111175
2000-08-28,92.07479261567299,2989.869711354096,0.034058173202746,1.7185086430615333
2000-08-29,98.85263558533102,3049.0002118066946,0.050302686711086196,2.297420510616129
2000-08-30,105.04987278980457,3015.2575417937487,0.0378628780102675,1.9047313551365095
2000-08-31,108.65755194170121,3057.4045433198717,0.05863605506886288,1.4054581463274252
2000-09-01,87.99703592944223,3017.087696035677,0.05524864991725129,2.5181221775006994
2000-09-02,96.65498764159051,2935.083703016555,0.04829089946525257,2.176754009633245
2000-09-03,95.25054688839043,2873.9576496713635,0.04668835734144179,1.9403548471521306
2000-09-04,93.46670767426288,3007.4404380839796,0.04787765698384454,1.2144738975826375
2000-09-05,117.65454240281096,2989.3036766824416,0.050082744943423206,1.627569860432394
2000-09-06,104.04981710960955,2951.152713030906,0.04227764978658458,3.0092828561914633
2000-09-07,87.39116045664954,2914.968637517431,0.036122469189985636,1.2458289690596516
2000-09-08,109.17861947054776,2963.2628393263644,0.061386989466946484,1.8743253601791539
2000-09-09,121.22156197012633,2990.2754257567613,0.046145990235030424,1.99183211882319
2000-09-10,110.32465260551147,3033.2938911853194,0.051670431041691445,2.1602383947057775
2000-09-11,84.80630034045987,3009.431554078399,0.05285281951167495,1.2514145320867929
2000-09-12,95.15765927133748,3080.4033623586365,0.053220204796552144,2.0870881282023
2000-09-13,112.66911149186623,2948.2197971977303,0.038261820029015764,1.1569472687641602
2000-09-14,92.92330534381219,3044.052944602872,0.033241598354481525,2.0487143980977556
2000-09-15,104.43819428146229,3002.3649371564366,0.04411307475308008,1.6738010404952088
2000-09-16,107.74634053429337,3034.733456205929,0.05395711532416954,1.5670653665410947
2000-09-17,90.73069528421917,2978.1742568367226,0.04272050132525687,2.417408579333794
2000-09-18,99.404746439382,3053.5840186945293,0.04645078646300767,1.882196878318059
2000-09-19,67.58732659930928,3014.761237917262,0.07127297413749568,2.2368554024537857
2000-09-20,89.7561235866571,2966.0277507541127,0.03154576115195465,2.2534134556889085
2000-09-21,97.4743184860684,2999.3987985543404,0.04244966004089502,2.634976744477551
2000-09-22,87.5221681803515,2988.022207053145,0.06896604068573929,1.3958711291894876
2000-09-23,116.32411303931636,3024.4589175318897,0.04955401328004777,2.459507831259878
2000-09-24,85.69858622039368,2941.0111625312747,0.0429401483450109,2.0082308112190237
2000-09-25,95.59955513303017,2998.5324148942154,0.06168768917011121,1.810937709815203
2000-09-26,101.30740577286092,3019.7653626324663,0.05055230436481112,1.425374740404859
2000-09-27,114.41273289066116,3001.6511653596517,0.046516916049559945,2.303295430771431
2000-09-28,85.6413784882056,3067.34706221945,0.05192368927037511,1.5388877393330573
2000-09-29,111.63163752154959,3038.7011387035527,0.04341891190617234,2.2589032934885713
2000-09-30,100.10233061019586,2999.6259601629627,0.03982508937111922,2.963915386483566
2000-10-01,90.18491348952048,3010.8344548748837,0.048864030723652516,2.489988520179664
2000-10-02,104.6210347426327,3014.7832775741,0.03989003039923993,2.6957171625753245
2000-10-03,101.9905969557347,3020.164980208341,0.050106933117964804,1.640497611387484
2000-10-04,93.99783122841205,2908.7171002167697,0.053544065674743395,2.3813665230659975
2000-10-05,100.69802084990019,2984.9236852115328,0.05853060456051611,1.4278925224318049
2000-10-06,96.14686403138239,2925.778046590329,0.06127924985516828,1.883258548712693
2000-10-07,101.13517345251248,3063.9140473729744,0.04594263498367748,2.87063602810956
2000-10-08,106.62130674521046,2996.9575239998535,0.054994146079390696,1.696078896786758
2000-10-09,115.86016816145352,2990.332952516019,0.054925234462063564,2.5556780920865467
2000-10-10,87.62184501173151,3044.839866601662,0.053278187158159844,2.5078233664998573
2000-10-11,121.33033374656267,3021.1162398724937,0.04520540589049542,2.537370625110419
2000-10-12,80.47912200477498,2943.5682742810395,0.0397193218753589,1.3664990119393636
2000-10-13,98.48214904964416,2996.4547318736318,0.0550200188906656,2.26260048300784
2000-10-14,105.88317206484577,2983.2416513386806,0.032931374378069506,1.9217007170415683
2000-10-15,102.80991867735032,2912.7733555696973,0.04732160567431689,2.544248428764556
2000-10-16,93.77300480179406,2965.48618833814,0.02446368984351402,1.1724998001365774
2000-10-17,97.91877749642725,2990.8229838991765,0.03663597576641737,2.1838939445328016
2000-10-18,95.06999065341168,2994.252453425408,0.041228660615525756,2.1131876014200333
2000-10-19,94.10635243055789,2925.8884288161344,0.060967242076292845,1.0049416313755324
2000-10-20,108.49602097021025,3057.583279152374,0.05688108024404269,1.5572898219525113
2000-10-21,103.57015485965047,2994.8948470554283,0.04446065316157758,1.0849238934415744
2000-10-22,93.07090404739346,3001.877653833028,0.05729369795129751,1.6368223490385465
2000-10-23,108.9959987543325,3020.032081916992,0.05887622963380397,2.274608542332574
2000-10-24,103.07299520876609,2960.5961873048163,0.048393351516252785,2.097682787824304
2000-10-25,108.1286211883896,3022.8177986566347,0.0361562185578631,2.0847000402967746
2000-10-26,106.29628841923612,2981.646267699091,0.04792087689933886,1.4801259455343088
2000-10-27,91.71004989077927,2955.1707229676404,0.04902107594827864,2.560225245755266
2000-10-28,94.3981895980303,3028.67237466777,0.03767545609169774,1.99059016081933
2000-10-29,107.47293605123262,3074.5836929400903,0.05367046792929968,2.016851906128754
2000-10-30,106.10370265433465,3036.241468674292,0.052798118543023555,2.470199784473065
2000-10-31,99.79098406035853,3046.1488782570214,0.05445042699894187,1.5043271261537308
2000-11-01,101.17327383308782,2973.968469671885,0.052789230971674435,2.1142738849359617
2000-11-02,112.77664895788425,2920.1190135415773,0.057298430351149836,2.21173124580071
2000-11-03,94.0842861116417,3074.506876104992,0.048206719721269685,1.727215924853076
2000-11-04,105.47097381170038,3102.725744470238,0.052017851073709535,2.3261866903798882
2000-11-05,97.97807347566106,3077.140338688484,0.046022597157544684,2.2385615853147836
2000-11-06,97.82318796772779,2983.2107030510124,0.0441550078437805,1.9494116438612876
2000-11-07,110.9877685198719,2942.2682830635576,0.06338249630762076,1.9339245549325692
2000-11-08,108.2541634898803,2946.7158651090217,0.029562312984735037,2.2617738289356524
2000-11-09,108.13509636000639,2915.8133716192974,0.05876759989154264,2.3942355200065952
2000-11-10,113.05478807154329,2994.6310690794976,0.0437945912455434,2.03144995870332
2000-11-11,100.21003841632759,3080.2838979041226,0.04249961822356879,2.5600947302034234
2000-11-12,106.81952971294965,2992.916868406388,0.05261577484065407,2.3292629812152916
2000-11-13,96.89733243406543,3015.1161450174136,0.03510390387648998,1.1057680251365924
2000-11-14,103.24166352488442,3068.77984821521,0.041839769280537974,1.297551651228929
2000-11-15,98.69856945632316,2979.79523440838,0.041508603534870084,2.591117609510831
2000-11-16,100.96995964992718,3101.7765728359796,0.04778601741814906,1.876613434264551
2000-11-17,105.95157025436913,3099.6047203748726,0.041958623118393115,2.082087911398737
2000-11-18,91.81779316766527,2993.4444330659758,0.06601118685639269,2.5696452588295724
2000-11-19,120.9238727568546,2971.1232867990393,0.06797016516497954,1.9967943913140795
2000-11-20,89.93982618500299,3034.8619023195156,0.02978006477251937,2.0186338047946744
2000-11-21,87.85811387212269,2982.623752874057,0.05544322704765737,1.5656353836041355
2000-11-22,111.58110873500068,2942.1722391466333,0.05858663439077575,2.1849972536137603
2000-11-23,107.91662693962935,3064.061932676149,0.055429852023911055,2.2932561094834116
2000-11-24,106.24119817052156,3060.822369363854,0.04341886506908306,1.711059081498572
2000-11-25,106.2834550926428,3007.775580188178,0.047559044378414586,1.5389893108470667
2000-11-26,99.87753227153085,2936.856762313591,0.04251725345222305,3.313144627597614
2000-11-27,91.02745628514168,2938.5236874391308,0.04579735968841172,1.9535457650758585
2000-11-28,100.75804558193727,3005.3614644209574,0.037900349713328244,1.6581538301953542
2000-11-29,93.22838288487888,2975.0064482747484,0.0488521117836545,2.3532932226461307
2000-11-30,109.7511973341775,2982.9453533929195,0.034971982886949304,1.974602982386054
2000-12-01,98.52942618497862,3051.098157753,0.04799865445771863,1.4571168383689483
2000-12-02,91.74502803207488,3036.6589658711277,0.037514183109002355,2.2415267858257226
