Income,Deductions,Investment_Income,Tax_Rate,Final_Tax_Amount
163479.91343681232,5412.288720665979,19271.208904332216,0.24266762143754098,43034.392943189356
63944.54296692115,27454.6590379884,7454.4884364358295,0.16420027051351727,7215.677829940254
117419.85453031397,26891.082248106686,1106.9581471072954,0.33199259281768656,30422.383739970723
130710.47670654723,19963.133244708464,10941.73387938463,0.1961053824620883,23863.883053459256
37896.570162399614,20494.79034421755,5373.570198434063,0.15253323078815728,3473.99772036557
133282.62482324452,1154.8351171209679,39272.25154261197,0.289492056977504,49618.95050712549
58989.10102683956,29561.27541729446,5624.897890694269,0.12713610009710513,4456.466563602582
41058.770807497516,26457.145503698615,36211.41186534181,0.3914058025258166,19888.517591961667
191310.54133306665,26958.080546172667,19282.93448880413,0.2897191793236411,53202.6960140477
194157.4456226751,20118.091574475286,3668.9194871887985,0.3957686562765268,70331.36462632222
167427.5491797984,10998.82093098156,40636.50247157929,0.20166802704359083,39741.75627827231
81784.34075947301,26915.810823623942,28981.528511830667,0.39136154835711945,32815.6887039189
46604.259381085256,9453.990916384579,11788.075643178652,0.1436686743185871,7030.907021325861
146319.61450706667,17318.634756923882,44734.05871663339,0.11220843170410855,19494.536198409925
104825.92393573222,3892.1981979725897,2262.915693527573,0.10989521813638077,11340.817421033176
50746.4999236124,27736.713273849757,10090.980409888145,0.23946111117976815,7926.346461006645
114180.07471891593,5082.343275365187,37602.34639029305,0.12490125924357845,18323.02445257806
35846.048589587124,7522.0073661818105,35468.89651549446,0.2536503652502805,16181.101957860332
184584.46835339296,17185.890585718233,14463.584686223901,0.19825015105267016,36054.201177250645
73992.59687200288,23158.697006176466,3101.243767639156,0.2006886977422347,10824.173738340585
142628.78834017692,18961.18787215267,42903.90361124719,0.290682698963551,48419.45437618076
82990.88293519986,7731.883471204529,15684.881903495128,0.14892940184548606,13544.217853567197
118411.56360022783,1027.3482332972196,9785.670746413261,0.32996601110191937,41961.740053105445
122940.74748835753,22957.366828915736,25803.091118048855,0.27460927593359047,34542.131937057726
61425.25743933959,29571.012451421717,45511.35996412237,0.37448338865425335,28972.133907726315
194829.38671997495,24487.480488876623,2177.328892168767,0.20945219613025703,36134.53267128047
161772.57997138947,14345.991926541845,38290.20440154439,0.39481449762013776,73323.68210934565
189714.82006591215,27209.25058057409,28623.661396935448,0.27274829401420697,52130.171659387575
182120.6495727003,12885.58252043215,21272.455827590846,0.3920205868562602,74682.87091989472
131642.99639788448,16223.088443060558,37204.022205253,0.1081181962141346,16501.424028019574
186718.61995392985,14836.763254474814,48291.221222081615,0.3183928967237164,70101.54406001458
45043.725348826316,13981.092307300223,11460.310558134552,0.34498645728782096,14669.839665896749
63317.08661125469,23480.532309523267,7182.3682536059805,0.11595198600294628,5451.937450010097
37688.63911479147,16276.298310815268,45644.08726113485,0.27369089920487377,18352.734094607174
85306.15622975494,10184.796538731265,33447.65387286519,0.34058268807683456,36976.72648143958
96075.13924721195,8486.586862095872,21899.3010780983,0.26831161756692185,29376.863066645157
76129.3354015623,2094.6721920555683,28662.978513214155,0.11914407712163999,12235.81574562241
170885.376555828,17912.659694608334,37280.6952588122,0.3080341722694935,58604.552323840835
90648.06553791018,7668.881046629992,38651.59493528586,0.1181790744019926,14374.2129314245
77758.86664685473,5295.88373847511,45994.709040948226,0.3452406685049316,40896.41275813721
122258.33413690224,19961.068951002653,21342.139444781133,0.11291025499200832,13960.156703910254
53957.11824570965,20755.068476824916,14670.54550096975,0.14121921430311124,6760.53029065969
166373.48672818675,22812.49187547231,31983.213339492097,0.18253227715698056,32042.484063042542
42673.60942556104,15603.729993819154,20786.394963976516,0.29000943767824006,13878.77122687785
197770.77922208793,26927.58355091271,29729.922697448896,0.3929077298893918,78806.72861505239
161281.61078043177,28153.939848548605,20999.28992279751,0.13534685578598032,20860.599543529897
63781.665860809306,24413.757253982192,7649.789333908724,0.14281230076417553,6714.705619551523
30938.759911012407,19432.21097823743,23471.33758294792,0.2106611190102941,7368.480714017263
168628.4428373218,9807.907654144472,34545.89109705164,0.3508657413265961,67845.65450448713
150165.74845409492,29505.402726986413,39964.19038338249,0.24016928582524427,38577.08012366778
153931.21856696784,8949.948848566211,24666.31383982734,0.19648318007674653,33332.89670985641
161115.95893661078,6877.0507377225,8261.894510520046,0.26836114966265845,43608.90223620166
42587.59079479536,13822.4692998109,20734.385482471578,0.17815695923372504,8818.681646672125
90939.17385252635,2648.3765506592654,39314.69644208491,0.2203479721742563,28117.611784774574
49697.74011927205,29376.339475481935,20642.96353085364,0.19978154476961257,8183.923955315305
176727.5823988509,18064.57313607632,34826.53968021111,0.3412423067243938,66026.82000836694
135960.68156068484,17151.61065826108,25360.68408390449,0.3772767179314003,54391.89198621605
86252.66422495036,20018.092117091877,12061.156255469834,0.3278716576470736,25670.950245169453
40804.91954862402,15413.685785538994,39807.52540115372,0.23172507280899507,15108.187214389356
82866.99469166258,1929.841995741706,4210.672703534352,0.25130049324899917,21397.690521962755
85281.164744547,18757.027376371505,26244.51413775753,0.1375221081788307,12757.740528003167
154033.0503174709,21769.04243173649,10444.551712170247,0.32405941334036137,46246.05210194498
138384.77013038623,13085.722758097541,3353.2814270687827,0.27894270381851327,35886.628447841154
180826.1662379755,22961.571590064596,25146.69685416244,0.370731998841231,67848.14190907884
110276.53727753137,7583.037680814198,24978.10779674618,0.16018334307254598,20450.864887730535
50331.021809511294,7417.021140919337,35345.04508378604,0.3279178365797837,25662.536975918105
151251.61382790917,5681.092642939645,37237.53465259524,0.30540149851575693,55829.854193544445
159333.45826487255,11787.848033885693,36389.57443464484,0.17975366014292565,33063.02267271223
125417.12358681436,25563.349026283424,20477.93664583775,0.30021359186224755,36125.21523619461
161064.42059227536,25009.449802322866,31584.489361328127,0.37731201417299487,63252.3823645532
113945.25138194642,12101.90203094161,28847.262132198015,0.37553079630013575,49078.349399238825
118864.580994939,18084.44334342686,21078.08780584598,0.31588797235484245,38493.5477544841
102681.97312095344,21903.673177772554,29860.634709299662,0.11442193376021803,12659.52085210722
34321.25154649618,7994.996464212666,47362.39383531312,0.3616793011960485,26651.65904659731
48341.54258886176,5876.091490947665,9644.687184068867,0.297333582101362,15494.094079179311
35342.96156674482,29190.783803157017,45288.604789276316,0.19313027595482035,9934.772529766557
138189.76991484268,18909.162083078936,2672.7756991599185,0.1561751085117098,19046.082906312164
83440.51678297554,29461.055933176252,15419.460645083032,0.13486115889919514,9359.218979154093
116457.01749799948,10794.923626834643,14407.262430576411,0.1150710697773283,13816.509277116558
184286.3005674358,21387.919299249814,31318.255394045285,0.32623097438522697,63359.4826201413
72379.67895530874,7455.5054596958935,6561.247588864516,0.17075289968298263,12206.342935233535
99765.09691605705,8574.804966943475,44117.38059198769,0.10727588081297652,14515.249752600437
158443.69355231826,15845.161516819095,41427.570423252066,0.2191811955525968,40335.06114979377
68895.68813357581,10268.925639734065,32603.290984263887,0.2447821241777017,22331.48627921602
43086.58467089481,5861.025351376949,22920.691589609887,0.15076906927003808,9068.194269651372
79257.74699534057,8623.540357690454,46647.80210710392,0.11321450084876494,13278.024078577813
57407.61883318075,2036.7034395100745,41537.32773602779,0.15673764492942066,15189.16980239665
188048.60089823743,21428.28502284711,24965.757404062246,0.30373082855097233,58190.59677599543
167380.46452595087,15271.383055489987,35093.66772271556,0.12467310317536193,23339.14766487229
137678.638606772,3733.048925731243,28346.497608984228,0.2665111091670982,43252.64419270808
178148.300331912,5979.125800726245,29397.111919413226,0.14392359637245,29010.14485340965
166624.25307284945,3973.5016052666765,16548.80347187356,0.15870675207412582,28440.17933756999
61716.91001062609,18765.191440000417,23104.230231244837,0.21792336498000964,14395.13463985086
181735.0297432962,3732.10054476232,3906.0715394872104,0.1302476008161194,23693.210912984945
121688.18112566062,22874.187658021267,17867.434583229624,0.15196105083466388,17731.032419499275
167264.82637789063,1594.816660291344,34791.4257681076,0.20468572343540625,41031.59394329193
182335.52098699386,8231.89785188087,47660.80152530932,0.19890070164951007,44109.09966585791
84060.59074521686,26829.33360086531,48153.20563815101,0.3247814457027196,34226.918177105625
48708.82716970505,21837.408225545136,27786.143456244583,0.12243469153792733,6691.981792708539
68748.97763213009,3116.081654844944,30331.112590479104,0.3581352206999031,34368.09138766364
102608.32406646357,24812.65703007021,9286.059275048376,0.3448696512218365,30031.84458082233
169062.51020682382,15298.018524665938,34765.40540467654,0.32979749190758156,62176.68720883246
176324.19915357837,25556.707787896048,3532.939633719312,0.19281170873893977,29750.9297601495
31181.862190302418,18421.45345906141,14234.284289972227,0.3468645356622363,9363.50166014774
116827.04143818618,20773.157928952904,33418.167364272114,0.15484062408678426,20047.533159049453
100959.87053529243,29811.545251475534,15515.506577174465,0.13732276175650848,11900.916735553026
67758.32778002415,7737.730831796527,2492.343705722716,0.11348690004684621,7094.39984762929
50377.11244672608,19094.421668080264,41593.52046754819,0.38179310890167284,27823.63525665946
87394.57913861675,14349.320311664553,15516.500356728153,0.19240326931158214,17039.57200292513
190294.64966512827,2144.1066347580518,3155.261242933921,0.3752853640533719,71794.26840223004
84944.4984435284,1419.648603583086,3739.408225143259,0.18178406845579892,15863.251861848563
118194.40569637224,4457.6287567179015,12587.939939437681,0.3722697878009049,47026.87554658898
149513.22301218024,19823.660475617897,8900.797361076313,0.37117871585382656,51441.791816525176
91817.03240447998,17447.729549488373,38715.005889007545,0.37710281350321395,42644.41099042818
195202.9540625633,17049.457273748096,16084.20233335172,0.24884603178525816,48335.280649650165
193616.0401401589,1923.8461133195424,40234.78925199163,0.3597838860396676,83443.59132151483
72802.99029031191,14609.786894440205,8692.29989115764,0.3852297688501961,25766.286970691344
114532.24600170553,27814.061717433327,24643.958977204187,0.19738508256915388,21981.22584274446
81149.31266885085,12530.164210008752,34401.85667765644,0.22566232170476655,23247.95920346094
78422.88404416949,19122.751623865235,32599.542693292744,0.31577205620072324,29019.349374798963
36270.781050270576,23614.74159307116,30056.470496513437,0.19010794651699028,8119.987557886859
133625.93677658244,23733.83309511474,46241.08009655849,0.32614279267379775,50921.71258641676
115455.43394890646,16059.12238946287,11426.257385337218,0.1221676435640602,13538.932101699469
38751.38771249819,25880.606416667753,24685.96022310527,0.2570495152865627,9653.942203185148
77369.89892022395,12349.964707548661,44199.62750362044,0.13669404522512357,14929.663708715503
184405.20061433112,26772.10322875915,3894.688279757852,0.18799704293100294,30366.746056274857
70725.52141338532,7966.587825470814,2794.4134126537624,0.17758761774594162,11641.462729103985
54632.12825550792,9126.275802726559,11665.114377914571,0.3516796220687999,20105.86400832704
113206.96924718571,2540.4981017710315,31651.060976900924,0.15805517662185925,22494.02267597972
197560.57719880212,24071.873259726202,12993.981322490345,0.34253437604773573,63876.73023977688
71149.39615695507,13094.601850748462,9511.99419043995,0.3381881037723766,22850.28407967013
144263.04305899935,7644.381803430572,22940.115767914605,0.249664916667169,39836.22876908338
159475.334605882,7721.91805088081,30679.903438470574,0.17015297667883889,31041.572442292356
70398.38247870794,27140.598295647764,12427.88535083702,0.16806890198686683,9359.029334965624
153796.77926401614,25183.58141337007,15034.559336187103,0.23947739413475436,34400.39056440474
92523.13256227305,17052.395675358315,30677.965240575693,0.1026427022180549,10895.389623305009
137491.9912009085,18867.21321205591,47286.92109947263,0.2594052263834099,43038.36186166318
137700.0508293521,14755.44154595844,33737.086371904414,0.3858338577301167,60453.103070379715
121081.69629270895,12358.329743485458,39145.207179228,0.14641206455877898,21649.743162944607
45349.26090924941,27548.829555331613,18340.504737773437,0.272003686442681,9830.467848429356
172001.42425017044,4642.76840208876,13612.717969223304,0.38853360659333713,70313.46055938854
84532.6110451951,13134.95690177061,22713.387160131126,0.3581566418474801,33706.49451405097
61708.146767975224,10992.295331648385,40356.64143558368,0.3551140349144021,32341.12041345727
36931.774064309866,15446.370887283303,22814.98208952779,0.34655497911885674,15352.519091008053
130451.80034200111,14271.324361810077,42336.27043949305,0.1927070818168557,30547.299621639828
145185.941513188,16047.796417881362,49438.59903475636,0.3671850493800437,65570.71061152461
32819.930917735546,5057.650339582829,3601.3332865168168,0.38240210536995134,11993.511973859826
117055.81991087776,15881.103543885036,2270.5078041851843,0.24873772698971183,25730.72992827999
68504.28178364945,8030.145602729115,7479.485145668091,0.20637131417783766,14023.67813631119
139679.3743696065,6345.609120657547,19218.483786717312,0.22426870468175686,34212.695287517665
59642.29293084855,2880.1923447995455,6552.11045727162,0.20026193254937968,12679.426261374665
147459.4154774192,23116.924203928087,43533.223880937796,0.16372553260736206,27485.540875500676
95745.00887109136,13395.815704840239,1157.3125513531902,0.28553454107586684,23843.991786925395
189244.09808524486,19172.666816040994,15789.635816791126,0.2687790658735969,49955.563993643664
53378.56050481885,22100.20695583756,9234.731474710266,0.2387755213117827,9673.532996480528
87981.27967854394,20700.18329409305,46576.96650787662,0.12875361600544954,14659.637308763062
49290.49861090014,14644.520853600787,33474.0502445014,0.3390678894118,23097.3141212433
187197.9151073557,12249.057339600166,45601.51282256872,0.15248006882523676,33629.53568704411
179147.69007476678,11902.837379579249,48616.43551551967,0.13436861301881445,29004.98190132729
73850.07671157646,19561.415110971633,24854.912183868462,0.2869214186448843,22707.98646686715
142197.28782581043,15349.036293314328,11715.955402401312,0.21959330837131696,30427.772622681903
168927.7740342067,25624.835191666807,9686.439309829464,0.11794254260569885,18043.956250955194
124384.1379719086,26366.35754547465,11145.943084292026,0.20667050648831747,22560.92202811239
120040.59832052111,5946.250962189036,35429.665381100145,0.3315341056854889,49572.309842073315
71114.88945307679,4950.775894826043,2022.2864061500368,0.2845747615651293,19404.12851185389
45827.470527002864,19281.626855043985,2568.0536516357433,0.20883580689609907,6080.024239463062
182526.67885206555,9735.546693806104,30407.1471191575,0.15754143749037644,32012.14901293524
183071.06971776616,1538.550844187867,32102.85733687033,0.289538686241432,61855.70616266737
137627.24773645555,26770.6374115257,33263.146216123,0.3662665902839066,52786.251820838166
87635.06447827912,7580.12225007044,18594.02522942956,0.2938818154047742,28991.13764425722
89365.62768415235,27949.138898888465,40297.24443570766,0.34387115639506727,34976.419063954854
153412.46540794068,21805.599075469356,26681.22938633088,0.25645835156631136,40594.304100614514
182508.7441919381,23116.951207433045,5273.281500470972,0.3153913320223087,51933.93717936927
180804.69212506994,6842.383378001652,39854.96535336726,0.3688680321335057,78870.35713357806
162578.84279579605,7791.638342887574,47653.389313522915,0.33195369347759657,67200.90281056461
139145.37984622893,16116.764860897907,3001.8156501179337,0.3729561860194438,47003.82873218511
44303.7940491583,5990.895726846003,19567.566935028997,0.22934188063481797,13274.414754136897
57476.88139608434,9857.519087807936,24375.802241737383,0.37126607653811705,26729.36227219975
182754.21204960346,10322.411860486329,7323.538003915847,0.2864701703445123,51494.54235249357
133092.9401421303,5629.268064330158,43385.447389143854,0.36101462982450816,61679.03162020197
31563.49877482704,6950.3021684596615,14207.4822445022,0.11181295913135063,4340.654977803568
47250.16228722546,23868.00341823944,39150.426996908005,0.29735571457406085,18594.421754316736
142795.30074836948,5848.679781870783,33549.7241014158,0.3543925236633696,60422.63000399892
30860.469253857176,1825.264363473752,29902.29112335117,0.15226061009295994,8973.859100402624
57337.36874097477,19251.293336239214,9607.14243482772,0.29853608003947696,14238.146298292073
123284.74419231965,29303.510462381048,11035.176027545285,0.3474864142649895,36491.77566561093
147622.18360775785,10605.20062407052,2367.4202373284656,0.18638481088979114,25979.135635335428
140833.41411544208,4441.015392691317,12035.621489113319,0.22157389837191763,32887.77506596851
68125.78260829517,17541.232435658392,17272.180473025706,0.27085531554976583,18379.356191206374
151070.4676290811,27284.272121773738,41657.26519312127,0.2557503066653687,42312.215809914494
70332.34487445602,23737.791615025886,18319.633335740265,0.1117568179111407,7254.602931166268
85317.94868707552,19052.960183968764,37731.089138280324,0.12960162942562403,13478.061116197472
156903.5388700641,10136.638401620383,21972.114064774378,0.1301399737913084,21959.690928924214
140437.5928380265,16714.525025010378,39243.41559969442,0.17868037164975253,29118.91182263635
174367.97978401024,3646.1003978234057,48813.580021851994,0.17375923384073477,38146.313227614555
141794.19169105837,20689.417304139428,11992.077902879006,0.32266671513603995,42945.924123295816
126612.46256703018,22027.784548031876,43117.08059819381,0.2718233158048434,40148.78177753176
45924.71053077572,28985.917064387646,31091.204315288735,0.3291928253935724,15811.130673397203
92511.6865201037,8551.523403607078,40864.71307943274,0.12096881722326105,15099.91763346157
75084.40250589332,1535.2361522476567,32579.29511339026,0.24556427124148023,26061.358298132192
71478.23937444421,16822.645468387367,21197.47536370751,0.19713267377958085,14953.118359536405
195411.79430791576,21496.92462750762,11403.746972089519,0.35498179322672396,65784.73485759944
96826.61319334927,23921.81680060665,3501.761266558251,0.312336747072971,23864.57567434943
181647.91438010926,6618.429057719507,26775.91822303585,0.36077754124803896,72806.85730168693
137293.56641953468,8590.833202073685,49516.30472634328,0.11392813672181802,20304.16292129261
165117.92160208023,15865.136832751594,36902.09025071031,0.3162470468699802,58870.929485537556
115448.30582788266,10587.423489130053,16367.277069950831,0.2620025056478734,31762.08152016012
128073.66038648105,25954.833111035907,41360.24000433676,0.3475000087046698,49858.97712866211
113728.00794920686,14739.044458422888,38449.20000882033,0.2521481772777463,34654.782414826106
63191.30792566756,24187.780678958086,14081.78966767284,0.2620627233705727,13911.682721572955
152816.85959445592,17837.97305398826,715.3744897117342,0.11553021428261954,15676.787053738339
77731.30161494549,23419.614106896246,5908.13192669748,0.30055685951079003,18099.479809614317
34133.714293347155,10647.516609379392,43865.30951560288,0.18194196268151502,12254.065409448072
139730.29030421854,25111.082035979023,41828.15176524359,0.10590817665364616,16569.05464342271
60108.81549919832,8962.597150979625,14760.450043918121,0.11993114875180902,7904.262450673509
189877.95933999543,16836.865432095434,14259.77131422102,0.3871856826898078,72520.2133694186
192167.85809043984,7206.2062820423525,39643.24935512355,0.20382318687395412,45779.68674265835
185526.94633747626,14790.269127159607,46886.873494771105,0.36042268858634774,78436.4652448351
92926.97904342556,10227.08107575239,38956.86283988,0.3879031702207768,47191.04319604062
32627.624809907462,8734.399488479212,30278.933851538077,0.3829801566511969,20746.862006196217
187814.1556399133,29042.56552281309,12133.567516590227,0.36451757220982606,62297.933138770466
102791.30521394343,5642.149059115188,26287.395704763032,0.36845317373839037,45480.58928798982
194331.31923742383,23832.449286264462,11675.592929663231,0.18670241330228549,34012.411861897206
193815.396105173,29540.783825013234,40400.57100483868,0.1454409670781075,29768.156593859076
175011.60742945122,1577.143028462257,19348.053975886865,0.29177876862637714,56249.84582469676
80056.31165182957,21271.795007220757,41684.86084970131,0.24643167756064718,24758.837239396773
95466.6138623273,8334.442361132325,19080.460899136266,0.12962401560855133,13767.70792008586
174693.23415786566,2174.146905520829,41207.47025999457,0.3032623948067233,64815.22766498892
83876.7408765672,12683.797789742293,16665.890758262096,0.26885800224543205,23621.550547203442
58813.76693663572,28121.316494955376,22006.635230883494,0.35892022024313175,18914.767436208283
124656.21461791953,1341.187736642933,30774.420967132875,0.28275513870651964,43569.58319958804
189146.31160733275,18048.68506596367,3514.380701495934,0.2721838539165261,47526.56907146337
148325.0654347454,15540.497879264405,47410.35309077322,0.2322255169997884,41845.85860781223
126910.39891519204,26328.140766760378,28680.28930619016,0.23883612096666113,30872.56542033083
46520.00394103065,3436.049721098144,25391.000734540114,0.3863143680937349,26452.85895348405
134551.22853885885,20764.25486671286,41969.69855599561,0.1415338028200718,22044.834135048346
198309.15451772476,20723.181254565043,43288.136494841376,0.23386564557465617,51654.866269282385
53814.282590209084,20403.320489006215,26113.0202264508,0.2967481701780529,17663.632837441983
118116.04090183525,28327.700353116074,46363.116289681864,0.2299031936771199,31301.654750940943
179153.42222775242,24869.53834119953,3236.8883038240315,0.18496468811222733,29135.78049939028
155930.66501821476,2217.209061061674,5661.289612560877,0.18620721122885647,29676.726912844984
148492.67596919555,14661.402670430882,29839.411500722006,0.17009681387731473,27839.86200951093
149422.29427780857,12540.638629838671,17703.293089679184,0.20317096017492692,31407.17246362002
91113.49570735838,9994.26941163326,23211.258309459943,0.3615024326750701,37715.72398694335
79910.61352496388,14088.765029468821,16403.960894858326,0.2515673650968986,20685.330211291024
167591.39643134733,12141.631362853346,20236.265572246783,0.17207161842334556,30230.579626725743
167719.27709546074,13537.683096481294,41132.317357314976,0.21535801510795974,42062.41627266357
177402.29415861762,29398.594102650633,29673.809992715233,0.1317491236235704,23408.856236532003
185250.8939346001,3570.3562677378422,49867.22746417491,0.3712107219216214,85953.01305363035
116928.20780635942,27744.695225323165,39343.95989104814,0.22245934962742964,28592.13793539726
115257.77009682394,14926.864690659775,13683.312705091334,0.39411736137792275,44934.98280157499
165710.18042435177,19088.525119486694,13217.255886334811,0.2042616319787558,32648.9568536219
140493.86823222006,25075.306031913122,16794.913505850356,0.3509068141681364,46394.609550143956
149334.36913380958,11453.427845328411,42162.97403238714,0.17691559398743598,31852.57622281504
165284.75380413717,13482.23533455104,1364.3825325282799,0.12284586801328068,18815.920904508974
181300.90810898627,12876.035928082705,11509.063943562885,0.10952000850214022,19706.36621417512
87459.1766647611,11867.199653537036,45245.921017213346,0.28185052799343513,34058.22536093195
93849.10194879049,27840.350327759952,31994.8218041626,0.19347210150207683,18960.957305285203
45976.929772947726,25038.96684459735,11342.354775052821,0.23305596414274854,7523.120565200867
128307.62396934957,4160.999706026307,10957.248411629016,0.34559411068023865,46691.10272655633
36110.18654544615,4135.577221835785,43130.90508797153,0.17443242570844064,13100.837062892477
109151.66308251822,13408.215930736744,44687.87541385232,0.192595743020474,27046.4749128761
122249.58790028802,3861.0639252514625,12806.554548105763,0.35360085551760023,46390.69200548186
78712.01286180835,18953.69976286247,21025.517903826614,0.24782868200305125,20020.550364574337
130441.65429673182,5167.0566105902835,41729.78693141586,0.3482995501157463,58167.55202965231
35185.04248963841,16148.824655037231,38550.37193049427,0.21234280103989495,12228.097773055712
36349.19208736645,1209.378463107815,40695.805328304225,0.21951099424813258,16646.7521156996
169842.0953121419,10181.294103966755,25919.90953939844,0.15014150853347688,27863.367866355522
91232.4090399147,20638.53098650701,45577.45241525866,0.3749037560784899,43553.068141338525
51600.28715082041,15037.129266607604,16297.577197721763,0.36903510820378294,19507.46709069323
118781.35420931675,29369.815093970654,7833.606717375902,0.3952651043694321,38437.612716991505
160898.90402676386,26349.010085920112,35436.61662824324,0.22073413815091347,37521.82590774856
66689.57467446334,11413.052592251384,26967.720800344818,0.34558448252759266,28422.33411744203
135891.38088923006,2319.1097026959633,42729.28844047405,0.2244861195016356,39577.252982753285
44509.06904894056,25523.162703335547,4057.9624562357476,0.23628963667629185,5445.027386803091
38785.89259866331,27425.79499912547,42184.62017190334,0.3489998180784474,18687.09676129478
120330.28736658517,24798.194409152067,14664.73266044111,0.15321003126591992,16883.25909831963
121907.97067371811,4710.548286673181,32742.78335840915,0.16609328033852572,24904.06062689593
138363.0832546951,29939.538897956343,2006.4394539127895,0.19441847211874452,21469.628728564567
153435.52673285245,8498.94242503044,30479.064815180034,0.3364537097500173,59019.24589564141
195894.85350863088,22001.942471442733,35863.5844593668,0.21179546481042485,44425.47446069864
117771.0592112032,27333.011413735923,18437.510725281016,0.2074504624842285,22586.28496877282
84902.60040001181,7834.926315590574,10770.53526310701,0.39964490357657256,35104.09270503172
165181.65311067962,27339.498085634918,26881.53383017725,0.21514184292984387,35438.95799451463
76041.4827145526,9974.965796651142,41659.54022178233,0.1743311608946761,18780.008599767287
104625.14151995814,29315.983449137628,16177.367914832541,0.286964103460283,26253.348908168813
43337.58482818521,9156.540591033763,12623.464876063977,0.34056398558650025,15939.930167016315
34309.62638062778,28649.63891797722,13946.765431884383,0.12088235011694778,2370.110368053652
193650.23049524726,2552.7948758875723,47456.607645833225,0.28566766934154253,68147.17755156916
172116.62048707498,21568.88833842458,17963.845788227984,0.11072063676406743,18657.709211288948
148315.61503592867,16431.22288127311,180.21199441435874,0.2578997052938554,34059.42248979481
99522.00055042587,14858.43523655919,39084.06039798098,0.17709746912734275,21915.391324085907
59460.03441204378,7481.33511341936,34963.73976676951,0.19199250930195572,16692.297040997364
56594.297254084624,21462.27790351827,6428.413230148444,0.2401287891947148,9979.856354015621
72541.29268798121,6533.475251942906,49245.21245674563,0.37813223822367614,43580.886155418644
123368.53300004048,17032.41208355828,30403.11426525556,0.31320019197636295,42826.75470962132
151481.3068590106,8344.115528167273,25038.974547030073,0.3810536788853489,64084.146708596345
142233.5540420143,28713.020013659327,19110.963381144553,0.2979913013676033,39523.032515390674
77588.76248081028,1830.3046212339318,44933.637778181896,0.1021323241263579,12326.564231164914
192327.097712743,6792.12012322586,12198.174070928164,0.17967555920430328,35527.81459781982
155442.47583828063,8027.007585235984,14288.445010995094,0.3717317733161122,60110.482429796284
124240.18892693812,13007.966947266676,6120.540334328345,0.29303365629032346,34388.30901664064
133992.52685983988,7749.177014231553,37955.954779213,0.3944941709710825,64775.668551997136
101332.01061272429,15249.123617794772,29777.464020292664,0.1467892057654887,17007.0489052352
72114.26821519676,26301.50017449763,30453.308462724915,0.18902434993195583,14416.145532920542
90515.35537071447,21649.839220865953,10923.52155097318,0.20871029785511092,16652.793824111173
158833.83877894277,17818.89743551822,32558.419456354193,0.19796734545019318,34361.857478400816
32446.893067058496,3581.0921614977096,38272.9223623432,0.1755974590449642,11789.389209366956
49732.348886175765,21125.771143288992,17894.426536284464,0.2330397147270334,10836.580771738623
37820.449143697966,5826.014245017256,40067.357198085614,0.2926894370108114,21091.725358792675
36923.896394224925,23804.65419288924,17439.529426601046,0.19337707686600883,5909.365930026331
175428.29928187124,8251.645996794443,37906.92307546438,0.12390997699427672,25411.90122873865
149621.83609460402,13094.413121306126,1686.505372885949,0.31255975806794906,43200.11200550406
110609.55094484528,11163.63586721991,27558.230073682633,0.23770496673438063,30189.516098320117
