Date,GDP_Growth,Unemployment_Rate,Inflation_Rate,Interest_Rate,Industrial_Production,Commodity_Price_Index
2006-09-30,0.06631034258755936,0.10077105129739967,-0.008098280514210812,0.0394614091333917,0.053853145923162135,107.48958420019838
2006-10-31,0.04232981268275579,0.03804699020810336,-0.005435678611765557,0.04531975299319092,-0.015000076602600998,110.61603535474673
2006-11-30,0.01308980248526492,0.06758226982064355,0.022475196376863286,0.01810530536541373,0.043799525493168096,183.74725196187745
2006-12-31,-0.013644164971397636,0.10912064768059482,0.0536454144103092,0.033503434844376075,0.062061740069354346,123.98199522065903
2007-01-31,0.011098232171566223,0.11502588200622692,0.02770912585668999,0.03804558377669895,-0.01719291666401912,119.49582714986306
2007-02-28,0.012518332202674707,0.07206613601248826,0.02484687556240031,0.037204475417878906,-0.041008504870803764,150.49114512501393
2007-03-31,0.0529606178338064,0.08520702502896368,-0.0026168410030358597,0.026326067634667924,-0.03035393855087389,176.87471313625127
2007-04-30,0.043755747135521314,0.04503305514828677,0.03597460733070058,0.010615795667652339,0.04089954509065383,106.19465185789879
2007-05-31,0.06872127425763265,0.11920517635232789,0.047547221242015776,0.03331704227217053,0.07741696093386034,157.68079196382558
2007-06-30,0.02722149251619493,0.050850453124509906,0.01662940052552936,0.02012406156718435,-0.04325047681468635,111.92104428405733
2007-07-31,-0.00804057540616983,0.11484585967216131,0.044292829564772915,0.028010169845715617,0.060122688856246956,103.64610508256185
2007-08-31,0.051324478722299505,0.08846819840931316,0.0575133657730568,0.0483032406033527,0.0011977968925078256,105.27439521622173
2007-09-30,0.05607850486168975,0.08469631153909732,0.004263652138938236,0.025961412705697393,0.02177925548792839,183.41641082084413
2007-10-31,0.03612771975694963,0.07614196599148576,0.026633074183631887,0.04359206426657707,0.08932893247683486,111.79724836280616
2007-11-30,0.0570967179954561,0.05076028305459828,0.010099657065920286,0.017541624229970045,-0.00020427428962317695,104.5151364412292
2007-12-31,0.029379559636439078,0.045887522880495746,0.045499809332368746,0.03689841992100115,0.019800540090922913,143.7899887142912
2008-01-31,0.03227328293819941,0.04984375881631578,0.03043153561168102,0.049080278177557744,-0.047947637785897834,184.39934719420248
2008-02-29,0.022754101835854964,0.0467794435929829,0.034420769228521254,0.014075724034917473,-0.037760191999274245,126.2408376489302
2008-03-31,-0.017458087325590482,0.10016260262100779,0.04585399117311258,0.01033279768908768,-0.011211261329782396,142.17126175259165
2008-04-30,-0.009210857300669555,0.06151127332500571,0.01771793308637184,0.027343311705304574,-0.045822163876838844,103.99225325637512
2008-05-31,-0.016857081431326575,0.03520584089070567,0.05405630478849301,0.013705019322054687,0.04470629890723765,144.90785141348758
2008-06-30,0.04364104112637804,0.11721923671267301,0.027312020707229788,0.03993537398704926,0.013959753520243381,157.76130806371336
2008-07-31,0.011435598107632668,0.10954072964670832,0.00105683759847436,0.04658194655394236,0.032221780409203316,157.09070537521447
2008-08-31,0.030857069116470282,0.11349770548756916,0.03871293827181616,0.02736083890835035,-0.023802922115550566,133.24266921743651
2008-09-30,0.0707566473926093,0.11954170403817917,0.045528294530677804,0.020348465686217638,-0.00561019558450758,131.55331806631355
2008-10-31,0.004929222914887496,0.04565057242975386,0.012173317394726864,0.02737613276026439,0.049573671227908775,110.66236189365979
2008-11-30,0.021038292303562977,0.06566178170123929,0.0500025479899127,0.03893791271400004,0.09479540854455999,136.67983206462685
2008-12-31,0.055555113854304866,0.09824146281336821,0.05343002783360364,0.010362166463214839,-0.04243748395966862,109.94946688729647
2009-01-31,0.0028798165491622472,0.0926418556248413,0.009383314116446622,0.03357815957938789,0.08355764812828993,176.65959447120517
2009-02-28,-0.0123020090171207,0.043850631570586954,0.05884650309006554,0.034531667395495166,0.03653218019668128,196.62742977481858
2009-03-31,0.008975145291376805,0.1034249812491556,-0.00015019303658691217,0.03550752987583742,0.03458793501334356,197.0074456666707
2009-04-30,-0.0038778712745995564,0.05019965146529946,0.004141096788174295,0.01968088319923509,0.025041780281164064,186.50710993753938
2009-05-31,0.07296976523425731,0.050143585334036074,0.002895738746661828,0.03856210893512507,-0.03959088711437249,160.0792149339619
2009-06-30,0.0608120379564417,0.07832769806040722,0.05257927970055092,0.013655659453271057,-0.0365184722395759,170.086569724388
2009-07-31,0.043340375651042345,0.08336459413575328,0.035800478662747326,0.017970813458672033,0.040136800848862925,128.5205802680414
2009-08-31,0.06714605901877177,0.082207758705403,0.000647299825559099,0.04509880186617928,0.001143785715333752,163.07704201726207
2009-09-30,0.060367207689911453,0.03823381536579794,0.020822639285784428,0.03954892602906265,0.08759020998665211,145.56495494398774
2009-10-31,-0.0013429941113964165,0.10897147763673423,0.03307086175488613,0.01054982216045381,0.010988580603920849,148.20173397769327
2009-11-30,0.06925589984899778,0.05390400383298354,-0.00415751405074317,0.01993505041479201,-0.028507781194603836,175.77765603751578
2009-12-31,0.03393422419156507,0.04165634291545237,0.0517691457885137,0.018576259319726583,0.057207825025305414,128.19183555972518
2010-01-31,0.06074401551640625,0.10998732718820795,0.046252247480907456,0.020832253121478905,-0.005996986783848517,131.80396116945198
2010-02-28,0.06960912999234932,0.1160086348406778,0.02536447415036467,0.019902390811195457,0.028820546103383984,192.46417911286366
2010-03-31,0.011800347497186389,0.10759148555389055,0.05769886306814192,0.01250105182971383,0.05467491782577552,105.62242948509723
2010-04-30,-0.008994807547232324,0.10285644672523903,0.019243268549256974,0.02835762066387281,0.08503961668031058,148.56342984133403
2010-05-31,0.0027935162541941685,0.08897177825751196,0.05888772233255484,0.039309338991446605,0.06882867922025143,191.28008004078617
2010-06-30,0.022710778862625635,0.07957716335482254,0.036754399916253885,0.034269268988697456,0.05145416018090862,161.0363007818157
2010-07-31,0.06180147659224931,0.03782880839202691,0.03442698912777589,0.03691486674392319,0.051944977359271546,154.64070742121322
2010-08-31,0.06607305832563434,0.06676078917636288,0.0016168426707049485,0.013245967141449566,0.09188869660481301,124.97441792293552
2010-09-30,-0.01930478694688093,0.06354196653110825,0.05173494308132507,0.048059628407071495,-0.005626385375519592,134.32754890644483
2010-10-31,0.03107473025775658,0.05337784053842935,0.01992427815444306,0.043539673353721,-0.049833185870571894,185.2048415804693
2010-11-30,0.021741100314877904,0.09510781023197264,0.0013563384047735536,0.042203612739826514,-0.009206816090270194,155.92181317684583
2010-12-31,0.0022107810470730245,0.07462881615708937,-0.009117473601696867,0.0429193522016707,-0.017316293055988398,151.474219375678
2011-01-31,-0.008013463266631719,0.03729415943168831,0.029182897854686772,0.047308420325310456,0.04927518776709974,109.9579713540029
2011-02-28,0.013761517140362795,0.04981648817548302,0.02691797354858734,0.03177015864454791,0.04505673996482937,101.60281564551231
2011-03-31,0.07429097039125192,0.09149328872936363,0.04035475356584109,0.018011280714705036,0.03901920740570858,196.3685188687049
2011-04-30,0.012320293202075523,0.036851777354127015,0.05231806371124614,0.03467134431410165,-0.047563483518581945,137.69861672868416
2011-05-31,0.031879062174336614,0.10660862226438918,-0.004441539074987935,0.03971525974671756,0.05931670816759714,160.32130620995042
2011-06-30,0.05030189588951778,0.07456318743125769,0.04120475432382536,0.039516695734161014,-0.001470438127176267,107.9715073187285
2011-07-31,0.016362960237929398,0.07325279195939832,0.0031188360868307542,0.030857960966675202,0.04975839835099467,168.31142857230464
2011-08-31,0.07717820827209607,0.08331670061935659,0.05007239372100147,0.012738348773343122,0.033486764275323,193.2566708705961
2011-09-30,0.07624472949421113,0.10422128693326342,0.04733444597031592,0.024844517537205114,0.0014096388141860774,157.56652529974195
2011-10-31,0.005178229582536418,0.061302828711197375,0.027855562848988102,0.0468306643385343,-0.029813559934383838,112.61153223754106
2011-11-30,0.029724850589238547,0.09102145373031573,0.0397169959036318,0.033377956390297045,-0.03583716535092786,158.17215274734767
2011-12-31,0.010087830981676968,0.0809158767596212,0.012004507922862387,0.031533277730228536,0.07472774996683355,176.63472131046524
2012-01-31,0.008484049437746763,0.05403254431524791,0.02298175292529702,0.020754140575287742,0.08775963131223373,140.64165365740186
2012-02-29,-0.01631130526454672,0.10907669877196421,0.047514582839733005,0.024737956796663157,0.04746820701464495,187.98377479414677
2012-03-31,0.04095643339798968,0.10176834194462353,0.022148563802124967,0.04581384356612677,-0.0344848827709275,164.86829533573643
2012-04-30,0.03026790232288615,0.08926066511925829,0.015045878572780924,0.03665852190107343,0.010304082533236114,189.92489182892024
2012-05-31,-0.014852124875001066,0.10655235561848177,0.024594871307520985,0.041495481070093314,0.0593408800157736,162.35053112473372
2012-06-30,0.007864646423661144,0.1080564780863822,0.04797744767060528,0.028173816922706207,0.06697313260151024,113.12879720048242
2012-07-31,0.07082658859666537,0.09375266790435313,0.013464563315961088,0.035209888778246316,-0.032267206656336714,130.96917111051891
2012-08-31,0.003956189066697244,0.10533119955273047,0.002163311519502064,0.019935344349728303,-0.04999539217319264,120.17949482524568
2012-09-30,-0.00551051279087769,0.09277243155023553,0.03984098142315465,0.03821843321133945,0.05682055688209077,190.88264977168623
2012-10-31,0.028945276027756307,0.09121266945842704,0.04781847488956572,0.02710405334813349,0.003489426397930852,176.04000672874827
2012-11-30,0.07856504541106007,0.08567502403936658,-0.0029553765033526677,0.027701820592589826,-0.011827800257260962,167.63983689100058
2012-12-31,0.004205527151150041,0.0977444975601877,0.006791187892916129,0.035972892983075266,-0.04806537953157119,130.09663196316217
2013-01-31,0.04721355474058786,0.044274459476376635,-6.196071673042827e-05,0.047451224858757066,0.031044911014224963,118.40447720502135
2013-02-28,0.05616196153287176,0.10927836832790355,0.014355898810751661,0.012560253864344837,0.07767261031389729,175.6451087988912
2013-03-31,0.0037637543992399686,0.10846591749707088,0.021524568523378883,0.04298972949388031,0.09364474694088822,147.41579458790795
2013-04-30,0.05282163486118596,0.03263225547311032,0.04241784358743145,0.021695324416487725,0.0348617425919934,122.5789552150629
2013-05-31,0.016778313271925322,0.10432350755082864,0.035580330941717184,0.027756778180255112,0.027169199160984134,161.6621978165275
2013-06-30,0.04323058305935795,0.04159828807261007,0.03346499972349017,0.010876533151000359,-0.03724154217661384,104.0333852138452
2013-07-31,0.04335297107608947,0.06016069688332277,0.014666246262675807,0.02204184311337252,0.032330920231389976,132.61702541282534
2013-08-31,0.033577468407475844,0.0969157430662447,0.04890132871593319,0.03010524970520522,0.006996861844809202,146.85569945911345
2013-09-30,-0.01097102299455917,0.04446839064434774,0.02299010171787151,0.01224704309389756,0.041070292132536546,114.79583341094059
2013-10-31,0.0635302495589238,0.10361703217071559,0.0585373456610608,0.029643829175326604,0.008308952181482011,198.46544775908396
2013-11-30,0.012078006497173586,0.10489207601619677,0.034389949680701574,0.0470844251543371,-0.013955131482444982,120.90973645896142
2013-12-31,-0.0013481489600145752,0.07567209603847526,-0.0011614680904848095,0.014215728724312208,-0.035755208715743524,113.03531300432655
2014-01-31,-0.015922485844523607,0.030574728454515022,0.037332429345280374,0.040577629123020174,-0.0027622333116656336,120.35348738868964
2014-02-28,0.039089294318824186,0.055833431985742143,0.012757281080218926,0.02638684213503971,-0.03550327485683716,176.90611331597242
2014-03-31,0.04775643618422824,0.0855234226538168,0.03804290376802681,0.03620694858097352,-0.023465457376402408,142.55056592718427
2014-04-30,-0.018341217107214387,0.11830675602246811,-0.005125119628631599,0.020409463919409176,0.09810042378693191,156.54159397525382
2014-05-31,0.0312093058299281,0.08686321743150015,0.0022417006023171555,0.01637969050165433,0.016615533535992807,102.10091569863607
2014-06-30,0.002649577519793795,0.05338232229577438,0.049901608123405036,0.016418504570849056,0.029780764975752494,103.44313085733145
2014-07-31,0.04451727904094499,0.08706051327896502,0.005902568991646042,0.012819677825725786,0.0810427793105823,144.58255498270162
2014-08-31,-0.0025633570995008542,0.07859868417442699,0.0485928787670058,0.017425868196049722,0.09933533507360319,181.66552432016235
2014-09-30,0.0490937738102466,0.10018608556360292,0.009549326191808727,0.03656877539955873,0.037407167401702246,188.52388787075654
2014-10-31,0.01867353463005374,0.03962825749442626,0.03500173370410953,0.045267624473740324,0.07187107315662576,108.67065675956403
2014-11-30,0.07367299887367346,0.09849251122518252,0.03859054014568816,0.04256502742364648,-0.0009588463494987071,153.83631021010228
2014-12-31,-0.006247905585400674,0.07871399208084992,0.025885832720153698,0.03740537239497937,-0.004138406382906329,191.32296862792705
2015-01-31,0.014106635105025852,0.11666928034730951,0.011371747368771187,0.014417274536444107,0.010405558149184035,138.79727543978862
2015-02-28,-0.008652647875941093,0.06076849494348174,0.004885106345976727,0.021567497851837994,0.050876089401047375,182.95658314283685
2015-03-31,0.07246936182785628,0.08693597038205533,-0.007676745180630165,0.02239227501289876,0.05232875338826483,113.36956543994361
2015-04-30,0.0677339353380981,0.11388252949590157,0.011276248086850663,0.01999827785590485,-0.002714084802582374,193.53944896677987
2015-05-31,0.005794162771515562,0.03922587551916113,0.03572139533718981,0.030600226388388926,-0.030018511379505695,175.14233175313026
2015-06-30,0.045998404603417906,0.1143505638512806,0.055681337291393775,0.0314221525951869,0.04485943846982629,194.13343927869016
2015-07-31,0.06172222002012158,0.0919097150070732,0.050984313758413634,0.02427543900684441,-0.030751120671685322,167.66172335525064
2015-08-31,0.03552008115994623,0.03610533531946547,0.04362453435747117,0.02415156634945744,0.036773876234399525,136.3403931999427
2015-09-30,0.03296505783560065,0.05708672102521346,0.0451913140277309,0.043142223916243255,0.05401331920844636,193.81811725247223
2015-10-31,0.004185229090045168,0.09373548797807534,0.03654894324331966,0.04157171393278743,0.055091724459167754,127.55667763091785
2015-11-30,-0.010689723219410079,0.03606155413218945,0.008220080029620208,0.022311833267229825,0.06302081659893953,133.21725220617327
2015-12-31,0.06972157579533268,0.08239534141586459,0.053503652149408075,0.04655153775493037,0.0809289132348497,170.08084180017403
2016-01-31,0.07004180571633305,0.06112947512576611,0.036951261833408376,0.048112600680100245,0.024993848794718276,176.53162995253862
2016-02-29,0.04331014572732679,0.08588239659907293,0.02923084416863079,0.023069701681201635,0.0595373784294357,192.94034838491538
2016-03-31,0.01390297910487007,0.03411678304312615,-0.0022307371550563263,0.024176997951722193,0.04287591030487552,120.48024090562095
2016-04-30,0.01492095746126609,0.10843831255371386,0.021293888066449773,0.030225366136878352,-0.022004009030347615,179.7998035219224
2016-05-31,0.052595567887023936,0.11761400722596571,0.02222507898413484,0.04764483250134694,-0.046146553269588775,173.85460533969635
2016-06-30,0.0697110259952577,0.11719900697571223,0.05051945266658689,0.04505277732569246,-0.007318792148459929,106.37945562535978
2016-07-31,0.06870864242651173,0.09746866485686322,0.028265375413145187,0.014102718503343593,0.01645505595064292,138.7223141210207
2016-08-31,0.057987554585762394,0.04170776161175688,0.01662803842792867,0.025709229730856646,0.04256589166429846,128.27654570600987
2016-09-30,0.04420316461542878,0.09824368763361203,0.058376022995746145,0.03213484758999088,0.07749389957548082,130.44904243540304
2016-10-31,-0.011586003500495117,0.03221282248129213,-0.002249558467157904,0.0301252989020616,-0.020563142494075152,198.29468795547007
2016-11-30,-0.0038371285905386236,0.031991119637609755,0.01957838998183612,0.017754522717475706,-0.031167531515228435,164.2777413479928
2016-12-31,0.06985541885270792,0.05912491972345871,-0.00705827273800163,0.04435267084672619,0.09452199212114916,171.76761577934997
2017-01-31,0.040642905965959,0.07397788713641992,0.041793288453685115,0.037077631319873496,-0.03379331609353893,197.6617637315009
2017-02-28,-0.019080294838337036,0.09933666760270138,0.05426535865394053,0.04351633499407215,0.02177366051607839,137.72017824576386
2017-03-31,-0.009852845713396789,0.09149658389458545,0.00960261306853426,0.04435057117397889,0.03783455931899529,180.1840168452806
2017-04-30,0.04635017691080558,0.07013124357390735,0.05008391737593845,0.03993423414662959,0.031206163136115753,143.45309633044954
2017-05-31,-0.01949384161537813,0.05462639996534993,0.01045527613233284,0.027568424049988695,-0.03709517644505852,186.95336718149798
2017-06-30,-0.003919194858250135,0.119741205014194,0.05375391131507406,0.03442187020061698,-0.041445962899457095,118.06575413113032
2017-07-31,0.03487337893665861,0.06835631720123755,0.042777333251774866,0.016414616244789727,-0.034177485880844655,194.76861770642796
2017-08-31,0.04918951976926933,0.07062483218967079,0.0463434743789007,0.03694581669899631,0.03783815258089189,121.87717084108797
2017-09-30,0.045196125950260055,0.04472614390725022,-0.008739541107968185,0.01717013022957123,0.03165173314514817,132.62205069809315
2017-10-31,0.002426930946055981,0.10153285938749364,0.0573967249951818,0.03775798362040627,-0.014938881194488357,175.61922341067805
2017-11-30,0.05121792213475358,0.09243140032033398,0.04086696944492262,0.019183926430158746,0.04566612127683875,139.37551415654067
2017-12-31,0.003724908749680008,0.04986926515098843,0.01133257667702933,0.0147020520060088,0.07301012530834743,160.82113767664467
2018-01-31,0.012539969815926772,0.03741429410542584,0.048057626540119275,0.016611379605718297,-0.04376315602301094,144.45735010694284
2018-02-28,0.05464914051180242,0.09124493718672418,0.009706483889045095,0.010079685408762811,0.024719491532206372,174.2369937089782
2018-03-31,0.04496328990472147,0.08890600928530216,0.05109276876962895,0.03874958471414121,0.05339656181540356,122.8331252368611
2018-04-30,0.0649223410494178,0.05459335742983884,-0.00211937267116441,0.03929604196233517,-0.012153210939546938,105.8457987236877
2018-05-31,0.045761289230034335,0.11557772060253693,0.039258018422255694,0.030597333996530376,-0.0038343642060276323,129.99293974730662
2018-06-30,0.03683086033354717,0.04359521026028102,0.02784889336514372,0.016454512042215347,0.04204568544840759,147.43086648684303
2018-07-31,-0.010632523217190753,0.06891013209383418,-0.0032425870863191436,0.01334217350042759,0.08469029401656054,116.80200521926785
2018-08-31,0.01677158030594335,0.1149254328150839,0.006932567978118727,0.01076515865749148,0.07148866304543491,135.47972896563886
2018-09-30,0.006520236768172545,0.06777545852335101,-0.009131717460587965,0.01662992707860883,0.03746953286493754,139.99830182935685
2018-10-31,0.004398964337908359,0.08746733528976769,0.0228137575825154,0.045634221399325874,0.0595332576635874,105.73918436882735
2018-11-30,0.07730105547524456,0.06578349581665148,0.011088568253200025,0.01966147366806727,0.004723370531169807,158.33072481842046
2018-12-31,0.019309772466676044,0.0546793682113803,0.031885023900843114,0.024170853088688625,0.046144829214813665,188.43434279712875
