Date,Asset_A,Asset_B,Asset_C,Asset_D
2010-07-15,197.17820827209607,55.1835799119729,248.79001952793018,160.10282464912586
2010-07-16,196.24472949421113,104.88586650773559,220.42564679363963,210.970819553676
2010-07-19,125.17822958253642,78.76327290436782,262.6802630064844,169.64826524029186
2010-07-20,149.72485058923854,80.67765995221413,235.87425105428886,175.14301521874634
2010-07-21,130.08783098167697,85.29585034523566,299.5645176674349,167.35721441514397
2010-07-22,128.48404943774676,112.12924490496101,248.01835152618878,245.7835304448503
2010-07-23,103.68869473545328,83.40499656687692,248.5885606189613,235.46174631518355
2010-07-26,160.95643339798968,123.26990505902803,256.5851787410672,173.04948373515208
2010-07-27,150.26790232288616,90.45273855738697,291.6756003118747,182.7566293922126
2010-07-28,105.14787512499893,56.83532003099586,280.08180998597504,170.98928423049972
2010-07-29,127.86464642366114,128.37598424841073,245.11300697978413,199.18759594608238
2010-07-30,190.82658859666537,78.5758324592706,271.8699265972796,151.96105324742535
2010-08-02,123.95618906669725,93.27668795992626,258.6235498780762,217.1368008896796
2010-08-03,114.4894872091223,118.54438832219016,249.2367048701249,202.31581498176416
2010-08-04,148.9452760277563,83.2456157148712,219.23157727843505,239.86389283011033
2010-08-05,198.56504541106005,55.65856561467156,246.39362634548908,166.4392684328414
2010-08-06,124.20552715115004,87.39210470128137,224.58185870225748,230.41092460611316
2010-08-09,167.21355474058785,144.44485826943034,291.48421498516547,229.19610144667158
2010-08-10,176.16196153287177,114.17343972985582,233.5406813496347,162.7181189216887
2010-08-11,123.76375439923997,117.1479148667207,295.22640145333725,189.85592241441276
2010-08-12,172.82163486118594,113.22821536376398,253.30552900947112,167.0152641144517
2010-08-13,136.77831327192533,69.89921389594367,263.154437867616,175.47205004575488
2010-08-16,163.23058305935794,91.83338641022802,254.29404444893277,176.32461748305442
2010-08-17,163.35297107608946,125.09397983633183,212.9380616966701,205.62363940257728
2010-08-18,153.57746840747586,60.13728975531592,237.5821219007941,191.14109317604655
2010-08-19,109.02897700544082,77.78527760897123,209.9146112277624,244.77328040063054
2010-08-20,183.5302495589238,77.63191084658536,262.2954044183382,162.6370141947005
2010-08-23,132.0780064971736,93.2018927594506,244.68741952004387,247.36921348501988
2010-08-24,118.65185103998542,148.0368740942185,277.79849715709366,173.06386402142638
2010-08-25,104.0775141554764,56.7502546683822,222.04704809993697,227.2873936381853
2010-08-26,159.0892943188242,101.8700994380595,216.4566058429335,183.89699261728214
2010-08-27,167.75643618422822,67.93646820122105,240.63322309637678,164.30813954173138
2010-08-30,101.65878289278561,147.06765454097442,292.65853832183814,235.788918524624
2010-08-31,151.2093058299281,61.33035047274642,271.0421815012412,180.88608992364632
2010-09-01,122.6495775197938,90.36010023615913,241.89236247929188,215.88554042268422
2010-09-02,164.51727904094497,123.78849848346061,251.72721697543105,206.64436850866267
2010-09-03,117.43664290049915,120.45544280274453,208.42130111770985,197.17563093908743
2010-09-06,169.0937738102466,92.27286368939323,298.4575896376113,199.5819472648539
2010-09-07,138.67353463005372,84.65241679527182,266.6407304694919,223.22379140922874
2010-09-08,193.67299887367346,89.76123785528705,228.54040684634225,158.77729141234406
2010-09-09,113.75209441459933,76.42762631586393,258.58083942152444,216.81806619579052
2010-09-10,134.10663510502584,70.53329387067998,210.9482366068994,239.5812101398579
2010-09-13,111.34735212405892,98.303969755889,296.58366688075836,155.7788197019864
2010-09-14,192.4693618278563,76.85337560676074,217.4784987883366,164.06533392336667
2010-09-15,187.7339353380981,78.74616648972501,264.8030318055214,221.66319367020316
2010-09-16,125.79416277151556,115.67560634745571,224.54544625389303,193.72816482446177
2010-09-17,165.9984046034179,146.85373316998923,271.7561382648536,190.35486208136882
2010-09-20,181.7222200201216,110.3637200559375,277.6821367240281,163.69666345442357
2010-09-21,155.52008115994624,57.69794670649663,267.34197289114326,200.6770040717788
2010-09-22,152.96505783560065,57.5583613854067,261.44994602551924,162.65453111963774
2010-09-23,124.18522909004517,145.1423220845566,289.24690939520116,197.66204563105404
2010-09-24,109.31027678058992,79.72907903073336,207.8626710989758,226.36152989616568
2010-09-27,189.72157579533268,59.20669860824754,233.09147657801952,175.82643578871637
2010-09-28,190.04180571633304,109.90445871503815,224.8287479630846,198.07861681797272
2010-09-29,163.31014572732678,112.36487782902661,298.80139620654217,249.20159693968355
2010-09-30,133.90297910487007,114.85048201186882,238.93897796668733,218.6650423354037
2010-10-01,134.92095746126608,76.74020278575412,273.2612699240399,234.13567713051987
2010-10-04,172.59556788702395,51.511068421447504,268.4725163881005,191.48476065605456
2010-10-05,189.71102599525773,146.50153694544719,221.20812374773777,226.78609231258554
2010-10-06,188.70864242651174,75.08930456911025,223.89976802115513,154.05091729413218
2010-10-07,177.98755458576238,117.60262880525475,228.1284563553034,162.2911182542245
2010-10-08,164.20316461542876,120.66298698787095,241.11272782593792,170.30705929200622
2010-10-11,108.41399649950489,111.00074170794858,223.43250656505268,190.19519246152197
2010-10-12,116.16287140946137,81.29073942136482,201.9651482746848,234.57448783257632
2010-10-13,189.85541885270794,77.10962537640657,287.93930568071954,184.62660507879303
2010-10-14,160.642905965959,109.76682827027031,296.56098313808843,215.46211935154628
2010-10-15,100.91970516166296,136.60956336116914,234.1570387031568,220.93142948034836
2010-10-18,110.14715428660321,144.67337289233956,233.8506879425473,208.61823540883415
2010-10-19,166.3501769108056,60.59058044037576,200.7091812774371,185.72419681701362
2010-10-20,100.50615838462187,65.48286125977198,268.0250688330374,207.70533417135442
2010-10-21,116.08080514174986,144.47362587830798,282.54398957486285,184.2265592789746
2010-10-22,154.8733789366586,123.65352283347926,214.6608300360003,158.38737385520122
2010-10-25,169.18951976926934,138.2993824829773,215.96663493671508,249.28039781860144
2010-10-26,165.19612595026007,70.26326341353432,279.00832499714375,162.7182453632511
2010-10-27,122.42693094605598,108.75858711094018,261.6290748354145,157.23483838360573
2010-10-28,171.2179221347536,120.11395944174737,204.4860557627717,237.85307492071558
2010-10-29,123.72490874968001,118.01118854469726,262.25469904622815,180.1834660892895
2010-11-01,132.53996981592678,90.81516908666981,230.8917722843766,215.02969740735077
2010-11-02,174.64914051180241,51.539489169130846,236.8725155470846,182.90057296622328
2010-11-03,164.96328990472148,108.2926056804263,276.973141829688,189.14542707944713
2010-11-04,184.9223410494178,75.31015391796087,281.09351926726106,176.21129720167966
2010-11-05,165.76128923003432,95.02542461428904,240.03566268398305,184.30440057930102
2010-11-08,156.83086033354715,145.75810150838174,294.7152936006355,191.0700400586543
2010-11-09,109.36747678280925,89.90353176424347,240.6462717952072,222.0416069092343
2010-11-10,136.77158030594336,133.98016066644266,277.183603523011,201.15361942347917
2010-11-11,126.52023676817254,68.85406057492511,248.38772645642592,244.35652171569768
2010-11-12,124.39896433790835,117.24604980250288,289.7532326522084,154.18803938387754
2010-11-15,197.30105547524454,147.70069544389435,290.77612436501784,200.3068322632028
2010-11-16,139.30977246667604,60.18931008729368,208.74168078710838,208.4224788831718
2010-11-17,189.20465551771133,50.8319942227192,293.64933313102256,242.0196986074274
2010-11-18,163.1138625997263,93.35827926326144,282.55348415204156,154.91585236214277
2010-11-19,179.48113035416486,59.26254830513672,279.1310714312667,207.3499584935216
2010-11-22,150.2637093105192,124.83843496762313,220.09113396855224,235.36299285279568
2010-11-23,157.6903884626359,141.4548663848559,280.5119208754665,174.19277281192365
2010-11-24,149.2517693818864,93.40209727087588,285.0132734685037,237.62923485239375
2010-11-25,119.52429877980445,75.8711642155441,228.9150334454151,151.9043409274292
2010-11-26,172.2452115261505,93.44033190066098,295.2260078362324,223.245462913373
2010-11-29,128.07723624408558,122.3447817850001,204.98601463991642,243.3113221168653
2010-11-30,102.43159664314538,50.9054161580371,214.99092532471397,215.71976616400622
2010-12-01,164.54722959071677,108.94539894846972,253.75811380515142,193.9029243980448
2010-12-02,117.7110679407049,111.3291684887379,257.579247112231,154.4881016472718
2010-12-03,194.04585843529145,113.76882468959354,264.5150083300903,242.01138133226289
2010-12-06,195.39285770025873,74.20220799808772,201.69691293154665,197.02962226915747
2010-12-07,191.48643902204486,121.40527233781268,296.036677462213,152.8996744335948
2010-12-08,137.01587002554444,59.13914863317764,204.4588092734144,218.9821071328762
2010-12-09,101.54566165288674,69.92703364668009,214.30619527234023,198.1837253576258
2010-12-10,192.83185625877252,137.74700466544817,201.4014517526057,162.43453174424107
2010-12-13,142.81841483173145,123.87231507265663,256.68584332940947,171.42718093102596
2010-12-14,196.66548190436697,51.37455540113452,293.22668839209723,156.44906804558462
2010-12-15,196.3619977089253,74.83762603698003,266.59471660804644,207.42935397085736
2010-12-16,185.300945546736,71.44064829931645,282.26574684804274,212.20294792520093
2010-12-17,129.44488920695858,77.08063280369726,201.328120345858,200.57422983554443
2010-12-20,138.50977286019253,74.75597702798865,254.2015298479726,231.7102133002615
2010-12-21,185.1136671516857,56.252629574284576,245.95629775055218,236.10088213080135
2010-12-22,131.69220051562777,95.89405165968203,249.8967944220793,211.56243966831266
2010-12-23,116.94927466860925,123.27334747861651,207.2213185335188,151.27564797074305
2010-12-24,155.68012624583503,110.67317247174364,268.44353610693076,219.52296557477356
2010-12-27,193.61547741607808,117.28716685980798,250.32204148586345,191.79992169203516
2010-12-28,169.6029796674973,58.114917853623915,276.5148849861264,206.5557483226387
2010-12-29,157.00611700893649,145.14907101767872,248.52906340617153,214.90806020188845
2010-12-30,109.71764937707685,133.84918338430248,214.9381636226432,185.02366143270768
2010-12-31,161.50072266991697,130.50903184956627,264.8256954077822,241.7098505171794
2011-01-03,199.00538501042632,132.29838050417675,217.23863621051663,163.39748667497813
2011-01-04,114.0084015236524,143.27105081327613,287.23945633548146,217.15118072810372
2011-01-05,151.83296523637367,104.42539661136976,261.3116239069242,150.43595799565804
2011-01-06,187.73730719279553,70.0282017867626,215.72038835569543,242.46511054051808
2011-01-07,174.07686177542044,111.67836078525411,296.2338057481207,161.25041332380914
2011-01-10,169.7015740995268,124.2881493667939,251.83654633353206,159.48842301475747
2011-01-11,170.24840839871092,123.79173933540254,207.2898451871655,183.30076330522442
2011-01-12,135.94911512197552,102.14490241668801,262.6832904415067,187.35662860390806
2011-01-13,129.35918442644933,56.845871933357806,225.31989070128103,171.43000723228786
2011-01-14,180.93611554785136,87.11129384301279,280.36934518773023,208.51216609271248
2011-01-17,181.01133946791808,142.07666084633573,281.7822073566191,194.29140980419635
2011-01-18,186.70723185801037,108.4448909757426,297.89473558546615,153.41755890410874
2011-01-19,191.32405525564712,103.83319432557134,250.1869531024504,181.96520622553007
2011-01-20,151.13423988609378,76.88535143821935,245.4956879727737,231.04329135731706
2011-01-21,150.15162946871996,86.84489199165789,275.34756054464805,218.97015348618686
2011-01-24,179.82951789667752,139.53460891531694,213.24706563419267,222.48708535798806
2011-01-25,164.99639307777653,116.64630475268358,254.69155137931241,219.81169240835237
2011-01-26,170.19668772577035,128.7387026752333,254.6247600130851,181.09730213830332
2011-01-27,179.5792669436101,95.43454230676551,208.94731228103873,159.9663922076776
2011-01-28,189.00053418175662,113.0247219456158,241.79840855069136,177.24671840330961
2011-01-31,133.79951568515358,74.83836087432076,285.3284798567202,233.17853001851591
2011-02-01,137.5582952639944,120.54608302834863,285.61536219946606,248.0470797783071
2011-02-02,109.3981939840869,92.76013337033373,209.9237664919681,199.38470147415615
2011-02-03,157.8280140996174,94.25455148147455,209.07208827478308,150.97003549230422
2011-02-04,103.59422737967421,114.93223245768817,226.26954770019353,164.0044812134229
2011-02-07,146.55980181324603,143.62806214689266,287.47660625539936,182.2080575316266
2011-02-08,154.26446347075768,56.400634660862096,212.8902585073499,207.858534859295
2011-02-09,128.65412521282843,132.47432373470076,271.9996802627446,157.50936458053138
2011-02-10,159.08332605690106,79.2383110412193,210.1165619613103,244.33572987098816
2011-02-11,103.05002499390494,94.39194545063779,262.3137853747825,186.50836732844007
2011-02-14,103.73481887492144,52.1913328775009,235.60672991191447,241.2584217924823
2011-02-15,182.26005606596584,80.1046077834313,278.8913962965867,228.05218027570217
2011-02-16,136.01906414112628,100.26312426301305,223.36904488253637,225.5437272515581
2011-02-17,112.70605126518848,55.6176077347439,263.920182938996,210.6719579782232
2011-02-18,152.22432600548044,99.10957293831652,223.5682534575885,212.67838170518445
2011-02-21,176.99935530986107,142.71106288584275,271.36602831121536,213.80032352162482
2011-02-22,121.58210274968431,60.53932181078052,287.36780345607485,212.8721387025582
2011-02-23,162.28904758190004,126.44407280755044,212.680179912676,205.37282313983613
2011-02-24,108.5347464993768,90.96710533759926,286.65956885955035,248.6414018482889
2011-02-25,105.16817211686077,115.5173714524338,259.3575254414298,223.2290567425696
2011-02-28,153.1354631568148,76.02365979852294,212.7110490867024,227.69463883925212
2011-03-01,154.06351216101064,65.94922625413582,242.7541855359712,237.24628150836742
2011-03-02,163.74299014982066,66.04626142712264,216.08602934850978,171.5639762725849
2011-03-03,172.60913337226617,57.04919456431446,270.03478888665694,158.38041590950607
2011-03-04,197.58520794625346,68.5646704901243,275.88681344179497,198.28944365985987
2011-03-07,151.63003483011954,116.42193849889682,210.5796520272799,201.40806956192733
2011-03-08,132.2956472941246,138.16906118435082,250.61398526946442,232.91817799499177
2011-03-09,179.51861947687036,131.41256855911618,281.4625056025917,194.37835792823358
2011-03-10,127.08322512620742,118.51343098744842,293.61630415509967,207.08530255443128
2011-03-11,143.8971420705636,61.04318634111027,251.351786674177,202.70709385134583
2011-03-14,107.84563813422659,78.91874462959498,295.0279223611407,153.8202783757391
2011-03-15,102.53507434154575,80.98068753224689,253.56889704560297,211.52148965969138
2011-03-16,196.2648414677925,74.99569463976212,239.4190494599908,232.80432857742522
2011-03-17,183.59801205122056,101.5005659709723,284.82031285528956,165.7500548075804
2011-03-18,169.5974206093698,103.55538148796725,249.29827104580892,209.43317339265957
2011-03-21,140.89529444142698,85.68859751711102,247.1902510564523,209.36105444464144
2011-03-22,117.32943200708458,85.37891587364359,249.03124894098283,166.41849640563586
2011-03-23,115.6437042671086,132.85555979060814,284.67850018697453,162.3463573730736
2011-03-24,125.02428981645953,128.92928483196857,283.1941541688052,248.00519429764847
2011-03-25,154.92266647061206,80.77958316807457,240.35199924402113,189.37191696530374
2011-03-28,171.45959227000623,141.37884438732593,233.3299859870525,172.74217287235294
2011-03-29,166.01973767177313,145.2815017002506,249.19280240391294,167.1324544454375
2011-03-30,127.99338969459428,82.67425420300408,257.2772509737109,216.7601713583235
2011-03-31,195.4865280663194,85.44249487930549,223.8337210627997,210.9445297327279
2011-04-01,173.78969166957685,100.56341534219588,279.3955084715591,214.35521229874175
2011-04-04,155.43540525114008,144.11208125336736,248.6482765732423,158.80060275114522
2011-04-05,161.1720746234352,137.63194331423114,233.40455484199595,239.3534583498437
2011-04-06,141.960006242779,60.25679625835898,210.68209929639906,188.92663968090483
2011-04-07,124.77309895011575,89.27307432714161,223.8845160403607,181.3369406430358
2011-04-08,135.59726786512616,105.33711897497719,294.92811717559835,196.2361447247739
2011-04-11,175.7846110464369,100.31324725515401,230.50996868195267,189.00660657476283
2011-04-12,101.43934886297559,69.38630679368927,216.88592893670352,236.3577003139146
2011-04-13,111.60726405069163,135.88167711681547,246.06727916549931,242.9260975197892
2011-04-14,104.60026420217528,117.69407829968374,230.70877433602487,180.34532164496062
2011-04-15,104.07288023189702,133.79083748518036,203.5159250271194,236.39358074599548
2011-04-18,185.5460584011007,135.87642793494723,232.31452172794172,228.1523129533067
2011-04-19,170.36578593800238,124.83558536657398,254.41086239394684,243.08076723447618
2011-04-20,147.41738290873252,93.92106012497173,255.1712372019967,174.57503121858878
2011-04-21,109.78341606510014,111.05467550154245,235.65589211768886,207.6959150120979
2011-04-22,149.16158751168325,66.03654061197432,244.73027562526005,177.45445847404446
2011-04-25,147.34717707805657,117.36454174749078,296.5517918234766,232.4094490484374
2011-04-26,117.32018699100152,67.92532557392808,237.73484772303115,150.53241905710644
2011-04-27,143.3851649237973,119.39495905101568,225.8226813259983,206.4819162886396
2011-04-28,139.85047343973736,72.95981607539687,224.346704406676,183.9203431271918
2011-04-29,161.58500980522166,61.755130015022,245.77646127041342,182.26837070778203
2011-05-02,163.50936508676438,66.52844901429575,275.9520148716944,214.4906323864917
2011-05-03,104.53040097720445,50.199213521907026,220.59881841884732,235.1484449313994
2011-05-04,137.46126146264712,121.87396178535302,270.9296127140768,210.9195391393326
2011-05-05,162.58599157142365,123.24010490583791,202.11498233494163,235.31729786467224
2011-05-06,150.31362585800878,101.49333499132595,241.8932977983946,176.459711188103
2011-05-09,185.64898411883223,66.13628010553836,277.5865065202787,201.95018547649812
2011-05-10,165.8693631618945,58.35543375106897,233.87329557744314,195.0536539067076
2011-05-11,116.29344270814298,51.9128966437287,256.3737101445399,151.16448995030962
2011-05-12,107.05687474004299,66.57481769652208,220.49792328259107,205.681214314074
2011-05-13,164.24192782063156,139.08555349831465,274.19953911261723,216.1524324146175
2011-05-16,102.65113105416218,74.15368417016818,205.22791032687596,209.191440441907
2011-05-17,158.57755812734632,85.42713272172156,285.25426448755,223.62798987834213
