Date,Price,Return,Volatility
2024-03-27,111.12885805791635,0.025880868561543494,0.2524993159525728
2024-03-28,110.58853439202187,-0.004885892275044533,0.24416056694604624
2024-03-29,111.73900630673019,0.010296063592602621,0.2531608388061173
2024-03-30,112.0749193413176,0.002997218615561997,0.09338889118048468
2024-03-31,111.75906981662274,-0.0028261645807638614,0.1551203336406506
2024-04-01,112.75312090702039,0.008816173622523245,0.0661577898570416
2024-04-02,112.53109273646633,-0.0019730384301342952,0.24566861968085912
2024-04-03,110.40533383763267,-0.019254132250167446,0.22239871313308393
2024-04-04,109.23619248989826,-0.010702875311610002,0.26200582782575255
2024-04-05,110.37761748414287,0.01034109106774837,0.17834702691362445
2024-04-06,110.98160998393661,0.005442275525478093,0.23961979441543213
2024-04-07,110.35835775932115,-0.005647530801198557,0.194310748665792
2024-04-08,112.19538208202005,0.01637343969608254,0.20369669830336667
2024-04-09,111.50524826543074,-0.006189249630174289,0.21199445625669244
2024-04-10,112.0013229078096,0.004429185562273994,0.17955919069521797
2024-04-11,112.76050149509022,0.006732664161782623,0.12673696369651144
2024-04-12,113.53132697528443,0.006789539951048155,0.1964414801932757
2024-04-13,113.54315630980642,0.0001041835977301383,0.2571164687247963
2024-04-14,114.86194759329184,0.011481533363469142,0.1601728705488434
2024-04-15,114.45622589831737,-0.003544776107984867,0.19693932334102573
2024-04-16,116.51580141864513,0.01767636230666802,0.2003608684407364
2024-04-17,115.41266095882541,-0.00955822741331013,0.18416006668243518
2024-04-18,115.18060772734064,-0.002014690112020365,0.17797930438641996
2024-04-19,112.90026334514225,-0.02019786592726765,0.1261472543878002
2024-04-20,113.18785815922843,0.0025408627635801627,0.2704033070019553
2024-04-21,113.92778882975307,0.006494733884727207,0.24109546355923636
2024-04-22,111.87959579254722,-0.018307118672503172,0.13774296631212332
2024-04-23,111.69763845477088,-0.001629016873530572,0.2236289842827083
2024-04-24,111.97889073187899,0.0025116544312046856,0.11409559901386837
2024-04-25,113.96084024472457,0.01739149613665052,0.17544516335767274
2024-04-26,113.3674620937094,-0.005234113387178707,0.16023047234931043
2024-04-27,112.9086571781711,-0.004063505199732469,0.20662358349522147
2024-04-28,113.40024613272676,0.004334990190235544,0.2107585973462639
2024-04-29,114.45939438685625,0.009253484694753093,0.2066301699566973
2024-04-30,115.32869354203169,0.0075375791442449935,0.1551110287162377
2024-05-01,114.74969919018857,-0.005045715639598184,0.20814103455888336
2024-05-02,116.67793130691324,0.016526108194810128,0.16181938685732092
2024-05-03,117.6754995601843,0.008477280801861988,0.14119393118192114
2024-05-04,118.41732447647964,0.006264496513284017,0.2060134084536407
2024-05-05,118.70604118633035,0.0024321989594238533,0.2449469104878555
2024-05-06,121.32303102770538,0.02157042911973913,0.07425330473857361
2024-05-07,122.83541421579152,0.012312273278366197,0.20353721475623038
2024-05-08,122.79746234586004,-0.00030906070212252483,0.31131439056468957
2024-05-09,123.10863484506018,0.0025276252928299442,0.2796603694927284
2024-05-10,124.06460476944703,0.007705420302296186,0.2368996891550863
2024-05-11,127.24445691439664,0.02499010347530379,0.16506674736397617
2024-05-12,126.714008937719,-0.004186182578584149,0.193212859176212
2024-05-13,127.5258243898217,0.006365890642048548,0.16673669810352562
2024-05-14,128.1126960176535,0.00458090139443267,0.15402059202649016
2024-05-15,128.09403832687022,-0.0001456561993592625,0.1662151706056401
2024-05-16,126.31708682269338,-0.014067388259761539,0.22685309973326473
2024-05-17,126.64317441174533,0.002574853248638317,0.24673650831219848
2024-05-18,125.96025218963413,-0.005421727967669176,0.1995629833536258
2024-05-19,123.47743050685808,-0.02010749391677817,0.26214714397548616
2024-05-20,121.91614287125647,-0.012806242051557821,0.12301237494036371
2024-05-21,121.27482801555367,-0.0052881118546756695,0.21478410724236155
2024-05-22,122.02317262627069,0.006132807356263687,0.22352463662394143
2024-05-23,121.0782817340745,-0.007803966811087331,0.19963711138558826
2024-05-24,120.6745756920145,-0.0033454109098368188,0.24587230797361095
2024-05-25,120.41904816421749,-0.0021219859456831675,0.2392243623350984
2024-05-26,119.18562798211735,-0.010348732502254347,0.14356604336037251
2024-05-27,118.30734517435528,-0.007423738623055977,0.220327604198424
2024-05-28,117.91239791773312,-0.0033494972843967842,0.16961523957594757
2024-05-29,116.15365933296593,-0.015141482367986264,0.22102756622093253
2024-05-30,116.82981693671755,0.005787543124525045,0.15018718493135497
2024-05-31,119.23096502115517,0.02013862828344622,0.16378787938973927
2024-06-01,119.10201570891337,-0.0010826795119652246,0.12109766268768075
2024-06-02,118.37421446929946,-0.0061483089275550535,0.14368282546554367
2024-06-03,117.56320282056447,-0.006898516111140905,0.2159373132941989
2024-06-04,117.49048653431508,-0.0006189121212648174,0.16488910865270245
2024-06-05,116.92931114936829,-0.004799270426128948,0.18548319875678493
2024-06-06,117.6642827065375,0.006246343752439174,0.2220198519944602
2024-06-07,117.64721068698219,-0.00014511197890392053,0.28746399664708583
2024-06-08,117.22049028570571,-0.003640322611144371,0.17397413941270956
2024-06-09,116.45573673090333,-0.006566903239550271,0.17476383054016464
2024-06-10,114.21165207658368,-0.01964847380733883,0.27492428193677493
2024-06-11,113.9067979759025,-0.002676346856362885,0.1375460216455492
2024-06-12,113.8222437429701,-0.0007428621168577777,0.2433203434774408
2024-06-13,114.73570746300929,0.00796145977775654,0.15768728574168234
2024-06-14,112.62976643512262,-0.01869790815112578,0.21221214052681545
2024-06-15,112.61441199489082,-0.00013634525066383098,0.12001383891251846
2024-06-16,111.694330861873,-0.008237491786003328,0.24469609608917142
2024-06-17,112.37603823115556,0.006066305415397389,0.22985973003085905
2024-06-18,112.75497060887834,0.0033606711586774097,0.2257312994548611
2024-06-19,112.82842246726845,0.0006510049221987777,0.1748289221928906
2024-06-20,111.76500429560352,-0.009514768762969274,0.2062185435386889
2024-06-21,111.33041625951935,-0.003903587632970923,0.1372000589308723
2024-06-22,111.24995841735021,-0.0007232168291452674,0.12145460159868589
2024-06-23,111.97240755405886,0.006452028249547621,0.19662811620180345
2024-06-24,111.16411338354186,-0.007271179033544755,0.07759830248912931
2024-06-25,109.94208225812474,-0.011115226311140832,0.11845985156499778
2024-06-26,109.48898089007211,-0.004138328481726817,0.22038676908918997
2024-06-27,109.46868049755312,-0.00018544475393986472,0.20726373173651516
2024-06-28,109.37208152885967,-0.0008832141378599166,0.1315114612066159
2024-06-29,110.4198394638936,0.00948885580816785,0.15582471865039046
2024-06-30,111.76970503533228,0.012077204382099506,0.24709066169542007
2024-07-01,113.82780030428417,0.018080778715306747,0.25210561841686396
2024-07-02,116.44584261364696,0.022482917814843212,0.23867756067864554
2024-07-03,116.2538172078242,-0.0016517772098569633,0.22912338512566363
2024-07-04,116.1122487590975,-0.0012192378516449108,0.18601127996786787
2024-07-05,115.85529672307509,-0.0022178704236250446,0.21785667887738805
2024-07-06,116.54801427051262,0.005943623765478437,0.22319196742654618
2024-07-07,117.77644839570279,0.010430218790966558,0.20512957765677894
2024-07-08,116.99071051544969,-0.006716241629708973,0.2024355336053828
2024-07-09,116.53874580540091,-0.003878235576719571,0.2343721097985372
2024-07-10,116.60723066859624,0.0005873123201937169,0.21355897652133599
2024-07-11,116.28243220012567,-0.0027931860585061323,0.28804682422416855
2024-07-12,114.99422610536618,-0.011202354573690844,0.2799193739421846
2024-07-13,114.55289120032563,-0.0038526736463487363,0.13870095140545347
2024-07-14,116.66982968138157,0.018144695049587142,0.2363905491817868
2024-07-15,116.67804117823657,7.037739725552566e-05,0.21807596110428884
2024-07-16,116.15474413520171,-0.004505171501439078,0.18636758085844055
2024-07-17,117.88523393027835,0.0146794448921407,0.1595408693637432
2024-07-18,117.2771242978057,-0.0051852365592496485,0.3086291388007875
2024-07-19,116.38941791060608,-0.007627036917406228,0.22018340678164633
2024-07-20,117.58994901544774,0.010209470408767211,0.2863068602334744
2024-07-21,117.87658521586266,0.002431663590271238,0.12539185309273337
2024-07-22,119.7431567313209,0.015588126840905296,0.08958168656472482
2024-07-23,120.33203660369595,0.004893791287805499,0.15687614052991938
2024-07-24,121.66711778953876,0.01097322933343625,0.22680470267038524
2024-07-25,122.86314845833195,0.009734657493323223,0.19842561760891908
2024-07-26,123.78818506583949,0.007472737458874085,0.28536579758747166
2024-07-27,126.66713591964347,0.02272847517157384,0.11006401268985387
2024-07-28,128.2746209708825,0.0125315907314504,0.19938491851926435
2024-07-29,127.2780579956368,-0.007829809716925897,0.22723858600299243
2024-07-30,126.38023701079524,-0.007104124870131934,0.2286307291926806
2024-07-31,127.36645951207721,0.007743188474108884,0.17479264926123564
2024-08-01,124.73709922858272,-0.021079216205566458,0.13713852362759382
2024-08-02,124.7837051709632,0.00037349381729471067,0.14482990564161796
2024-08-03,124.12335190877374,-0.005320137202504782,0.18164569135959646
2024-08-04,125.01298645961452,0.007116337078533665,0.21304919224333382
2024-08-05,126.2486185575736,0.009787292028035773,0.2272896699931063
2024-08-06,128.22262390970494,0.015395140825705205,0.2267182575215546
2024-08-07,128.03965864378165,-0.0014289733966904182,0.1688653903709634
2024-08-08,128.27778315563197,0.0018563192003514225,0.2551988117884722
2024-08-09,128.62938678362266,0.0027334626774063522,0.18557194479284317
2024-08-10,127.53502738751308,-0.008580853578243947,0.12190675239771999
2024-08-11,127.31606283462615,-0.0017198501745325635,0.1767991879139558
2024-08-12,126.93896607411972,-0.002970693492857393,0.3324878081161582
2024-08-13,126.99978728131076,0.0004789079453835474,0.20621718552757234
2024-08-14,125.82535661391401,-0.009333815528140357,0.30700724394135304
2024-08-15,126.14876347407242,0.0025636942547192267,0.17861713136062324
2024-08-16,124.8671124884212,-0.010264119671783646,0.21466539882620525
2024-08-17,124.06537769346396,-0.006462196060355671,0.17580777332115907
2024-08-18,122.81859200147049,-0.010151441012925295,0.2621907113875108
2024-08-19,122.63128293492571,-0.0015274166759242037,0.11453934580903286
2024-08-20,121.18556537185671,-0.011929783540084381,0.16010807203340605
2024-08-21,120.38776654726402,-0.006626909423387925,0.2510555911618295
2024-08-22,120.15423439935162,-0.0019436031454057457,0.13902254975913564
2024-08-23,120.43218556225723,0.002307947510941105,0.1941821798520101
2024-08-24,120.45016567164808,0.00014927426035977844,0.15670420768487847
2024-08-25,119.75662110161711,-0.005791283719022702,0.19157225354131105
2024-08-26,119.5727845855794,-0.001537444466772801,0.169449074299248
2024-08-27,117.87060177323534,-0.014441114126309435,0.24013527488057188
2024-08-28,119.29665074013865,0.01195380555997034,0.25277485314638914
2024-08-29,118.75398145034043,-0.004569693438237615,0.22004049318454827
2024-08-30,118.36021801203978,-0.003326822516165003,0.17840847114038916
2024-08-31,116.39239982884126,-0.016906758397388973,0.23006041453991918
2024-09-01,116.83882528124792,0.0038208656354773085,0.19068150115315569
2024-09-02,117.09144590177532,0.0021574643525993464,0.08945202168868222
2024-09-03,117.19535767138665,0.0008866543152903365,0.19065217261278108
2024-09-04,116.47345925612882,-0.0061979649258149735,0.18547602934802251
2024-09-05,116.25224063463675,-0.0019029192064119209,0.27351088869927165
2024-09-06,116.77843184616401,0.004505893795700484,0.21224590381700154
2024-09-07,118.17619174467941,0.011827762241105842,0.28249657943901163
2024-09-08,118.15397649045545,-0.00018801952235403683,0.17182180883303294
2024-09-09,119.94902793244397,0.01496511870858598,0.2102526785724104
2024-09-10,119.83378579594066,-0.0009616831825671643,0.19630216575172205
2024-09-11,120.42976761573073,0.004948791578604863,0.21792126046210922
2024-09-12,119.58401872881221,-0.007072424023785897,0.20842452372490172
2024-09-13,119.26859626035228,-0.002644639732083293,0.2508763035849936
2024-09-14,117.91693457450394,-0.011462829242684524,0.16359159313656402
2024-09-15,119.11712276291647,0.010075698275564525,0.2542130458520682
2024-09-16,118.51059670574544,-0.005117905689707994,0.17282607365459382
2024-09-17,118.2804319025869,-0.0019459246086292864,0.14329200323734526
2024-09-18,118.03717848982993,-0.002060820292971758,0.19928787939170425
2024-09-19,118.23808365279768,0.0016991578073754028,0.18248244389790863
2024-09-20,116.59474840954127,-0.014094419051226648,0.28276423976994236
2024-09-21,117.41150668090825,0.006956373310042772,0.10106003933360706
2024-09-22,117.12882456427221,-0.002413429125474767,0.2002692527199949
2024-09-23,118.12397951305493,0.008424664940049223,0.16126775112768355
2024-09-24,116.86780483206233,-0.010748680381202582,0.17833759471297797
2024-09-25,116.6320656621098,-0.002021220910512626,0.21682376898600325
2024-09-26,116.18162589144605,-0.0038770310469283336,0.18750617965045208
2024-09-27,115.74104879531014,-0.003806575979064079,0.26173066218193064
2024-09-28,115.1068122525017,-0.005509982688228372,0.2725052882456318
2024-09-29,115.22925670740895,0.001062616026571836,0.23639903579390034
2024-09-30,114.70060366736408,-0.004608982194880034,0.18867415841409116
2024-10-01,115.40144161729012,0.006073043283551463,0.17690370029719477
2024-10-02,112.9676989541091,-0.02154370395886068,0.23621982651689316
2024-10-03,110.13290532508069,-0.02573975162700843,0.22446842030489986
2024-10-04,109.64698749274689,-0.004431656933264495,0.27645362951650965
2024-10-05,108.84336461970835,-0.00738329686744195,0.23784036061233924
2024-10-06,108.74728214201978,-0.0008835391174474473,0.27322273030972083
2024-10-07,110.4778426644845,0.015664322191014688,0.13248754846439376
2024-10-08,111.90858864486431,0.012784952412546315,0.15155571818618888
2024-10-09,111.77463319430294,-0.0011984423185582055,0.1727682465499626
2024-10-10,112.2953318840505,0.004636868523485947,0.14022393407473882
2024-10-11,114.6399122591872,0.020451693733294942,0.21504027376517942
2024-10-12,115.26992400565365,0.005465534500010174,0.17706426290997698
2024-10-13,117.47600842157637,0.018779020887447297,0.2707770800368931
2024-10-14,117.20138197058117,-0.0023432014740588482,0.17834233953787454
2024-10-15,117.13006962946255,-0.0006088303485536005,0.2544590287499992
2024-10-16,117.82411691976684,0.005890536746198569,0.16641163177851634
2024-10-17,118.40164056557403,0.004877665909429203,0.15801121985300365
2024-10-18,117.09254816930496,-0.011179980423487232,0.18326729687718676
2024-10-19,116.28943265978972,-0.006906177897219516,0.12599659575965705
2024-10-20,117.51066776768883,0.010392546745742349,0.2960978775924504
2024-10-21,115.71431881823693,-0.015523998825707874,0.19324597164750887
2024-10-22,114.85035996673079,-0.007522474041495449,0.1931059307069078
2024-10-23,114.72220616522534,-0.0011170792978028872,0.15445714868366578
2024-10-24,113.92993866980423,-0.0069539886062546935,0.16379574057879817
2024-10-25,113.51129547709466,-0.003688119239146949,0.24808390838233813
2024-10-26,112.82916533170575,-0.006045689901042168,0.16083183981431054
2024-10-27,112.35979036321373,-0.0041774283039752915,0.14331333340231575
2024-10-28,113.64461052882058,0.011305596980166619,0.19945797173870086
2024-10-29,113.44062247521214,-0.001798192297939959,0.1804102519403385
2024-10-30,114.57653207707254,0.00991398134738717,0.24817371194344956
2024-10-31,115.30167251262087,0.0062890712662381585,0.14052561325053178
2024-11-01,116.18893950753315,0.007636415296266256,0.24292849639623862
2024-11-02,117.04272789104833,0.007294672628528848,0.11909561153796985
2024-11-03,116.2227171618043,-0.007055511601078987,0.1672080906073615
2024-11-04,117.36209552028613,0.009708231208984272,0.2807103921565951
2024-11-05,118.67879510137497,0.011094649047996494,0.2246016809896719
2024-11-06,116.91024425856851,-0.01512742406811662,0.21789871912428316
2024-11-07,116.44495112838935,-0.003995820563024169,0.26284837774295805
2024-11-08,116.63832200308958,0.001657867426240181,0.26160888060866605
2024-11-09,117.27119192059037,0.00539663584155714,0.1816251602403278
2024-11-10,116.81559636914191,-0.0039001260585851375,0.1516032472079022
2024-11-11,116.70808380054154,-0.0009212092693091692,0.2147249269726408
2024-11-12,117.0282533518485,0.002735831238498987,0.20452928017715102
2024-11-13,116.30916859159417,-0.006182528591355627,0.1990958669174258
2024-11-14,115.02390712086716,-0.011173863789694212,0.27986536196836165
2024-11-15,116.03633807890913,0.00872511986162015,0.14379802430382338
2024-11-16,115.41854856807676,-0.00535260162683452,0.27135721755814146
2024-11-17,113.66466160780875,-0.015430362748271387,0.18069829564606343
2024-11-18,113.66425806098499,-3.550340543684721e-06,0.25046457678935447
2024-11-19,114.6144904428002,0.008290682776183849,0.1430414643727052
2024-11-20,114.32233963730584,-0.002555500582136648,0.19492135711267758
2024-11-21,114.63619670853602,0.0027378531409948973,0.25000572586939657
2024-11-22,112.31828003872938,-0.020637038503504287,0.08466520863588511
2024-11-23,113.90409129968143,0.013922338020148686,0.11160064658929998
2024-11-24,113.96993664734354,0.0005777431276974723,0.21446574977023436
2024-11-25,111.94775277628699,-0.018063639697150743,0.18429692000618736
2024-11-26,112.60793179279567,0.0058626333509387354,0.20061090099943082
2024-11-27,112.14866277955578,-0.004095180467221877,0.15805400250817156
2024-11-28,112.6898332553703,0.00480230079485662,0.12527867447028723
2024-11-29,112.27520124647504,-0.003692997245090981,0.21505265138620053
2024-11-30,112.72290098828375,0.003971683995741492,0.22835807338662958
2024-12-01,111.56508439023938,-0.010377947584340037,0.3607633405595163
2024-12-02,110.75137692236099,-0.007347154414602117,0.18670564552461583
2024-12-03,110.42377785356348,-0.0029667438948878444,0.27682220225562204
2024-12-04,111.10895771271736,0.00616673824738302,0.3123992180211269
2024-12-05,110.39786866417076,-0.006441148340551059,0.13399266340203814
2024-12-06,110.79814558566147,0.00361266805843107,0.20506902931838755
2024-12-07,111.65568066006561,0.0076801741687903494,0.1886056936979278
2024-12-08,109.95056774062881,-0.015507995588154919,0.22459342856829131
2024-12-09,110.71071179539868,0.006866038908454205,0.2947244581691851
2024-12-10,109.81589646268577,-0.008148322433601017,0.2648398809936066
2024-12-11,110.53198266160766,0.006478542967189643,0.19927013587159403
2024-12-12,111.1266373574583,0.005351144513964182,0.2768576836838042
2024-12-13,111.2672602470819,0.0012638298930998792,0.1615568997410639
2024-12-14,113.08342318047096,0.01606038163958508,0.14638223300631725
2024-12-15,114.71828201557193,0.01425107494966717,0.2607342817796638
2024-12-16,112.63361411206465,-0.01850839929040316,0.24509151977463292
2024-12-17,113.73593246704755,0.009691909417476932,0.20354062376769072
2024-12-18,112.8031403698414,-0.00826920326994313,0.25347396241273135
2024-12-19,114.17472303232145,0.012013015018146996,0.2486534400732212
2024-12-20,118.0157989428684,0.03254713305297724,0.116023642304879
2024-12-21,117.8214931558979,-0.0016491540020919892,0.22398501655045505
2024-12-22,115.8108306286754,-0.017361610449624407,0.20160135003925617
2024-12-23,114.67281932299534,-0.009923984710576147,0.1327974394307533
2024-12-24,113.44088037536413,-0.010859744243475971,0.18761503059216783
2024-12-25,115.07984952247973,0.014242016772844718,0.17391980961832282
2024-12-26,115.35868674865253,0.0024171324590434814,0.22541086947871317
2024-12-27,116.09068474138928,0.006305398183905925,0.2244006792507762
2024-12-28,116.77312444997308,0.0058441504566931835,0.07105355005903555
2024-12-29,117.67778478226568,0.007687605047685497,0.17865334917837877
2024-12-30,118.64905891212372,0.008186109007214379,0.19577502635743962
2024-12-31,121.31992629219268,0.022015075855192256,0.11587406768080018
2025-01-01,120.48142855947223,-0.006959560014733229,0.16919624033077385
2025-01-02,121.51822824516047,0.008532050710914871,0.19721724678748764
2025-01-03,120.95623742814716,-0.004646232628946937,0.1757810247288783
2025-01-04,123.44485501735267,0.020159751403618063,0.13710678198351556
2025-01-05,123.14274999281054,-0.002453291197084417,0.2789136805098358
2025-01-06,123.48603748297433,0.0027799700853719566,0.17890169423162003
2025-01-07,124.24321386589676,0.006094307764283243,0.21314154773482163
2025-01-08,123.30664373465726,-0.007595455547836539,0.24049305530457774
2025-01-09,121.54923009962957,-0.014458451391154016,0.11774479204861549
2025-01-10,122.20783226409641,0.005389197666509412,0.18601918270462375
2025-01-11,122.81374304864741,0.004933574773557665,0.19541358136805073
2025-01-12,121.86826190454565,-0.0077582229312691655,0.20112944096157764
2025-01-13,121.61628705489822,-0.0020718840851775243,0.2176242603541275
2025-01-14,122.13673773553455,0.004261213213040563,0.16717321345814715
2025-01-15,123.77368298827551,0.013225309397119724,0.18762664689976052
2025-01-16,124.85886374582842,0.008691259274647704,0.14915668948328162
2025-01-17,122.83367216995143,-0.016487267213463698,0.23902349276491489
2025-01-18,124.4137393646145,0.012700102116796213,0.2928593397675673
2025-01-19,125.4207816695432,0.008029309748539463,0.19986994105528358
2025-01-20,124.91022023905556,-0.004087427189788945,0.19161330596513473
2025-01-21,125.1801719136196,0.002156505063360359,0.20819690628193935
2025-01-22,124.9563233953212,-0.0017914140894671852,0.15543016797335724
2025-01-23,122.86675543660206,-0.017006780648629878,0.1685619380547805
2025-01-24,122.74396465267496,-0.0010003814385054182,0.19453224440714129
2025-01-25,122.14089346552339,-0.004937504303763743,0.05214828284045078
2025-01-26,121.67333792633626,-0.003842711535292965,0.16795280745527166
2025-01-27,120.90664604071874,-0.006341188931494415,0.23994692191572659
2025-01-28,122.47394393679679,0.012796990492009112,0.2395766014704324
2025-01-29,121.8939060822418,-0.0047585467821798745,0.12302681676154757
2025-01-30,122.60647195780064,0.005811812901720982,0.2741996979298213
2025-01-31,122.55448226841672,-0.000424216955770325,0.2438506990111774
2025-02-01,121.5923736735921,-0.007912573508987823,0.13023693521251972
2025-02-02,121.24801392119605,-0.0028401269535010473,0.17785253170456372
2025-02-03,120.08422790557442,-0.009691414400704998,0.19921302507863015
2025-02-04,122.8024684129903,0.02213506407928466,0.14908206961376363
2025-02-05,122.45839779299286,-0.002809693954832443,0.16212783823508317
2025-02-06,120.94927837110686,-0.012477291656553665,0.2601374584725905
2025-02-07,122.01744586805741,0.008754219442567296,0.2580623586069727
2025-02-08,122.83873456404042,0.006685909773474961,0.1834176182666319
2025-02-09,122.41044284387277,-0.00349881685105829,0.26422032774604054
2025-02-10,121.63890162829874,-0.006342882131011753,0.1814799421532596
2025-02-11,122.70459431796954,0.008685026796219408,0.24303647576937187
2025-02-12,120.44668066348618,-0.018746167532766676,0.21525675206132833
2025-02-13,120.85969385384034,0.003417294692584895,0.20408603630719685
2025-02-14,118.63697162619582,-0.01873549364230175,0.1514680581375704
2025-02-15,119.11911305929033,0.004047557278692385,0.1630575622551747
2025-02-16,118.51667042317007,-0.005083189005978696,0.13626357222680932
