Date,Asset_1,Asset_2,Asset_3
2010-02-21,0.8908040918748508,0.9251815998139892,0.9117900320804372
2010-02-22,0.8847740429973242,0.919092827151723,0.9159867428775205
2010-02-23,0.8901859960281575,0.9163013030070439,0.9177714728839073
2010-02-24,0.8993638093965336,0.903969070198466,0.908413000129287
2010-02-25,0.9077394057519697,0.8965632325414137,0.9102876172873045
2010-02-26,0.9001214975937021,0.8922936112835247,0.9235978058579289
2010-02-27,0.897338210525445,0.9000957300807787,0.927741395935279
2010-02-28,0.9003107638729271,0.9024590333919684,0.9366661493118926
2010-03-01,0.9090937016588476,0.9042061030348404,0.9344461384189672
2010-03-02,0.9047375588426243,0.9118999743393623,0.9414535522482567
2010-03-03,0.9030578323493839,0.9106472810361986,0.944082729231433
2010-03-04,0.8930669877146019,0.9142030385754781,0.9351053452620472
2010-03-05,0.8823840612500821,0.9132593821736984,0.9380838522037039
2010-03-06,0.8895536596004295,0.915682828726347,0.9287809059411275
2010-03-07,0.9016181424075472,0.9103466077656815,0.9229028347905298
2010-03-08,0.9009688860870092,0.8881449184957046,0.924650151105592
2010-03-09,0.9100104052586637,0.8869523249401484,0.927398620728554
2010-03-10,0.913301330715761,0.8995714226113295,0.9163696952501725
2010-03-11,0.9074094434122422,0.9079033916817193,0.9260281014495412
2010-03-12,0.9106887812647023,0.9166682681875326,0.9313250403286593
2010-03-13,0.9246955077272566,0.9279994862676476,0.9247617279414987
2010-03-14,0.9243642259530103,0.928822228256307,0.9105427322092895
2010-03-15,0.9388272321709984,0.9306549404065314,0.9092233140958251
2010-03-16,0.9142323517203375,0.924906732527157,0.9051686898816547
2010-03-17,0.9217464503149353,0.921983353402072,0.9061928018744876
2010-03-18,0.9225488035765238,0.9276606608980145,0.9029022648286888
2010-03-19,0.9197903148421951,0.938828623224303,0.8847768913675633
2010-03-20,0.9206343215775926,0.9375194616741895,0.8813408873991413
2010-03-21,0.9023360799847696,0.9332988497018396,0.8786473412135904
2010-03-22,0.900353901283228,0.9333037771357751,0.8842149869600746
2010-03-23,0.9035691782528068,0.9389148624319257,0.8780414007982573
2010-03-24,0.916922973328325,0.9253582949713087,0.8927808594151834
2010-03-25,0.912170834633055,0.904110394053902,0.8757140984781454
2010-03-26,0.9047959917875894,0.8991329331745518,0.8871961771110661
2010-03-27,0.9002561141687246,0.8881571057338036,0.8852060277769007
2010-03-28,0.9084970777025675,0.8836440224613092,0.8928151248807443
2010-03-29,0.9114837719267405,0.8823381705077044,0.8935276046002999
2010-03-30,0.9066550936392779,0.8783389867876754,0.9037098478844384
2010-03-31,0.9113086589655917,0.8910965754133657,0.9002092196638161
2010-04-01,0.912193335078712,0.8940081868210795,0.8903193373072557
2010-04-02,0.9210292501229268,0.8966944521952985,0.9029663616641086
2010-04-03,0.9145631357769234,0.9022737491370985,0.9019416696047937
2010-04-04,0.9115664585742448,0.891998356868883,0.9039399978009509
2010-04-05,0.9079921321689571,0.9012672169387026,0.9151014142256145
2010-04-06,0.8947035315868009,0.900584378262011,0.9056579772110329
2010-04-07,0.8973529301634424,0.9066226219601601,0.9110510880290684
2010-04-08,0.8996955172976949,0.8969049218103018,0.9056768454320868
2010-04-09,0.8997415228378862,0.8829691829648447,0.9044798181812589
2010-04-10,0.897630844991675,0.8901908965958623,0.90513356683595
2010-04-11,0.8849260406400429,0.893541659931102,0.8915545551909827
2010-04-12,0.8812036406401579,0.8854814534988616,0.8846107980582024
2010-04-13,0.8781836278435217,0.8777807482062475,0.8965625347541264
2010-04-14,0.8711381602153073,0.887659598077457,0.9045077929372699
2010-04-15,0.8697331388340099,0.8771016692497453,0.9039412130788821
2010-04-16,0.8732473030334688,0.8915095811430673,0.9061389062190429
2010-04-17,0.8897183705459872,0.8834804610039204,0.9034726603968373
2010-04-18,0.8912716214176495,0.8891205289312971,0.9157290204032789
2010-04-19,0.8935670949610118,0.8861987146015518,0.9138943337052917
2010-04-20,0.892901870754183,0.8915441538624416,0.9160131254484559
2010-04-21,0.8757691266772851,0.8866931372862455,0.9265109119903931
2010-04-22,0.8755369263418152,0.8852496637601137,0.9193084803565942
2010-04-23,0.8760642640706622,0.8856119006227178,0.9336385615205556
2010-04-24,0.897643847955685,0.876736409247769,0.9193495836300003
2010-04-25,0.895917131589459,0.8832314860126387,0.934331691777045
2010-04-26,0.8986187458892785,0.8786986222030733,0.9308496656886666
2010-04-27,0.8983068194196773,0.8766899178966231,0.9285905052059044
2010-04-28,0.887808504910681,0.8679725571807622,0.9110400502088737
2010-04-29,0.8979545830540049,0.8457322041990131,0.9068966881873286
2010-04-30,0.9047066001825127,0.8441166208917426,0.8974667171938903
2010-05-01,0.9118631184169633,0.8644819086637745,0.8920132934859183
2010-05-02,0.9035707496131793,0.8712646707872531,0.8907884614176675
2010-05-03,0.9162459886840357,0.8710968619031678,0.8993203586038182
2010-05-04,0.903401584553877,0.8688068281397033,0.9011873778081078
2010-05-05,0.9087032608383354,0.869002013350457,0.903960120973021
2010-05-06,0.9286080025372874,0.8737564894767549,0.8940570625803297
2010-05-07,0.919409802954085,0.8634390608744207,0.8861826184382714
2010-05-08,0.9142032061142107,0.8730605496499896,0.9021226069044014
2010-05-09,0.9151142220887786,0.8793062616946742,0.895490192163607
2010-05-10,0.9105068447732066,0.8856213137514215,0.9103213746225844
2010-05-11,0.8963879480939544,0.8895045483499495,0.908108736575758
2010-05-12,0.8970025383369702,0.8896790394123718,0.9081295135237644
2010-05-13,0.8874736470599991,0.8956653447930996,0.9178498154462883
2010-05-14,0.8916766550763573,0.9009660188946086,0.9295238776937276
2010-05-15,0.8834783638185799,0.897776232395977,0.9284938484864498
2010-05-16,0.8971716989402901,0.8926265720103067,0.9248890356173263
2010-05-17,0.8901445720704313,0.8935357683670805,0.9243718335202763
2010-05-18,0.8872777589651988,0.9073768174799038,0.9274958177205153
2010-05-19,0.8944959163002724,0.8961334471316672,0.9357626221394211
2010-05-20,0.8834858852545734,0.8829824623801517,0.9358022035788576
2010-05-21,0.8854954616714102,0.88443727171314,0.9415937551934059
2010-05-22,0.8970701514381478,0.8848873415150729,0.9570204481200725
2010-05-23,0.8826498991515266,0.8864212199606583,0.9606696590800939
2010-05-24,0.8842795697176616,0.8885836728736919,0.9636636135093885
2010-05-25,0.8865776601724118,0.8866003340815211,0.9490264225663402
2010-05-26,0.8935091270957077,0.8998094683055257,0.9240600984614168
2010-05-27,0.8824568595963368,0.8854043827287141,0.9276489236073413
2010-05-28,0.8708043996361812,0.8780688337605328,0.9267692876465453
2010-05-29,0.875349489753103,0.8771621858922898,0.9219984399173101
2010-05-30,0.8779491435748946,0.8627487549980323,0.9242437846006357
2010-05-31,0.8801483434092227,0.8612315733131853,0.9236855068878662
2010-06-01,0.8831976015858813,0.8755406789616139,0.9341026496125151
2010-06-02,0.877191639554709,0.8757235486630517,0.9349070135145265
2010-06-03,0.8792289495687621,0.8777438508214092,0.9279239753368325
2010-06-04,0.8818057275972213,0.8666828320848888,0.9371119652638267
2010-06-05,0.8755065358778928,0.8613409335778139,0.9350772039801999
2010-06-06,0.891841513667709,0.8581092135727816,0.940000728479813
2010-06-07,0.8960673523618247,0.8553828710546046,0.93551306436376
2010-06-08,0.8853924706558471,0.8663458325450011,0.9294338489541834
2010-06-09,0.8912055468725104,0.8711773658080691,0.9302161369755948
2010-06-10,0.8825191297630949,0.8614945956567609,0.9303354710879932
2010-06-11,0.8894653019585421,0.8636182210009883,0.9347994721978808
2010-06-12,0.8997706076238385,0.8679209548019963,0.9322881731138594
2010-06-13,0.892386349341344,0.8778165472232958,0.9151680080339487
2010-06-14,0.9009833864115334,0.8916907949055897,0.9112073999042217
2010-06-15,0.9047024739855068,0.8826392934374393,0.9184407325186424
2010-06-16,0.9121396725906262,0.8754823464297079,0.9157095094781068
2010-06-17,0.9294410738923279,0.8644724742823018,0.9134533532315053
2010-06-18,0.9271603359517466,0.8624494370159677,0.9224634425001909
2010-06-19,0.9201719931981,0.8664715421908569,0.9158957497583385
2010-06-20,0.91198693054123,0.875026514803329,0.901765280655317
2010-06-21,0.9045468473643341,0.8743619232081925,0.9003167649895082
2010-06-22,0.9038494262825648,0.8715652982525277,0.8959576657347037
2010-06-23,0.9069329264496966,0.8728879682502925,0.887300507762995
2010-06-24,0.9094423264132774,0.8655981063442676,0.885744373833299
2010-06-25,0.9169650809970116,0.8836851139505878,0.8900978574508602
2010-06-26,0.9170843038054011,0.8694784527711604,0.8900151801633571
2010-06-27,0.9304144366774735,0.8710847322981835,0.8927473583104929
2010-06-28,0.9279520312933741,0.8887120571157293,0.9089365076343884
2010-06-29,0.9531938963293585,0.8887724881541992,0.9058199564847306
2010-06-30,0.9591577192995804,0.8870834734943521,0.9083412939659448
2010-07-01,0.9509362264306539,0.8839126342218387,0.9037158987190642
2010-07-02,0.9407527217204625,0.8823181293556556,0.8960672113700915
2010-07-03,0.9452915940984133,0.8944310203363093,0.8908260456710206
2010-07-04,0.9431792191727898,0.8746474412743745,0.8865611396200229
2010-07-05,0.9499135234578575,0.8880595799064018,0.8897481123474148
2010-07-06,0.9544088716517724,0.8754139920003059,0.910648969817195
2010-07-07,0.9537137860482476,0.8730796802001931,0.9041283276413055
2010-07-08,0.9456377976196387,0.8693320343881724,0.9003615002331139
2010-07-09,0.9313128296868171,0.8744485165017283,0.8997931649252732
2010-07-10,0.9271543786517469,0.860473741814828,0.9033545359128164
2010-07-11,0.9350945175720377,0.8644506162483088,0.9057353341270451
2010-07-12,0.9370964964358638,0.8819497732615859,0.9173658434568724
2010-07-13,0.9254227219858108,0.8699272632189187,0.8951069513734364
2010-07-14,0.9270253776237831,0.8715775688909694,0.873741376180906
2010-07-15,0.9305973675182645,0.8658078807192382,0.8694086834166038
2010-07-16,0.9223722134843624,0.8694952457134325,0.8789487065302555
2010-07-17,0.9237901311467533,0.8696617347277223,0.8651874634076417
2010-07-18,0.9243278575432244,0.8640829685464764,0.8391658054592175
2010-07-19,0.9137630646769312,0.868298589868306,0.843958947724034
2010-07-20,0.9170323934258764,0.8839657190618997,0.846015314665249
2010-07-21,0.922174969189993,0.882278194986641,0.8367919845819578
2010-07-22,0.9321625966580563,0.888628462366899,0.828545068198244
2010-07-23,0.9419857452299408,0.8771360707671616,0.8205103044350487
2010-07-24,0.9290082961673856,0.8687468223121524,0.8214172581049624
2010-07-25,0.920295823743039,0.8728508368396414,0.8162725963362474
2010-07-26,0.9250356717979641,0.8858049560143889,0.8203055047152296
2010-07-27,0.9297883751205883,0.888954996682181,0.7968888450603562
2010-07-28,0.9345772286341896,0.8861720516773307,0.7900606881284612
2010-07-29,0.9705839798262672,0.8861657723102327,0.7811641784561896
2010-07-30,0.9761249516654035,0.8750850869574731,0.7791617369019321
2010-07-31,0.9872094912217453,0.8803751104267813,0.7749694746415184
2010-08-01,0.996627487177373,0.888142951098543,0.7811525203910367
2010-08-02,1.0031194314369554,0.8841277426748881,0.7666282643366568
2010-08-03,0.9999569043826235,0.8799719696442815,0.7669770148520723
2010-08-04,1.007546269505085,0.8823116235386059,0.7712593268836532
2010-08-05,0.999759697886217,0.8784583945452327,0.7855788934054835
2010-08-06,0.9973920808989347,0.8778774470405198,0.7817942416209632
2010-08-07,0.9925511033093172,0.8963104310782083,0.7843308403062349
2010-08-08,0.993363745983121,0.8940963139549779,0.7701825881073591
2010-08-09,1.016356725027748,0.8908924078643355,0.7517601579065865
2010-08-10,0.9973786496687396,0.8851235070801843,0.7581108350879173
2010-08-11,1.004223262288711,0.8917105251577336,0.7580686818993086
2010-08-12,0.9880279943556025,0.8900945301310178,0.7670026175128797
2010-08-13,0.9833651754073182,0.8843144962367733,0.7564685814054842
2010-08-14,0.9940735363552853,0.8959989793335246,0.7604014777450742
2010-08-15,0.9947125270142774,0.9087186077645549,0.7746119962209331
2010-08-16,0.9839920646989724,0.9032624470972839,0.7778630862120806
2010-08-17,0.9769535329613568,0.8864026926565756,0.7800145116473629
2010-08-18,0.9835928871794999,0.8953333211321736,0.7800812503194211
2010-08-19,0.9764090529395976,0.889203602175735,0.7678270986076373
2010-08-20,0.9785225742041412,0.8962338734832138,0.7782355549494125
2010-08-21,0.9789685049450803,0.8785771357260944,0.7734816436063248
2010-08-22,0.9725895427639066,0.8864192918544919,0.7773837289895148
2010-08-23,0.9934413187793896,0.8756832302158207,0.7652329546117058
2010-08-24,0.9997389322746991,0.8820824090589205,0.7562073405725397
2010-08-25,0.9794927934018082,0.8822083092795387,0.7670595768290899
2010-08-26,0.9813190999779614,0.8737925764561286,0.7643955613610921
2010-08-27,0.9748248629981203,0.8702359233702937,0.7755043345943107
2010-08-28,0.983134595086198,0.8762085131314515,0.7748976524423301
2010-08-29,0.9753430495334335,0.8771363693445813,0.7606248298392921
2010-08-30,0.9742239756263041,0.8822624681434762,0.7674101175018031
2010-08-31,0.9791436827719946,0.899699861625812,0.7628832241729807
2010-09-01,0.9876206700639817,0.8856263820097543,0.7682134039204755
2010-09-02,0.9757662946458635,0.8999488432268558,0.7684070771841631
2010-09-03,0.9725023443313537,0.9008879932794344,0.7565496475113312
2010-09-04,0.9678834900460216,0.8927909557025805,0.7577926189796218
2010-09-05,0.9615600242682963,0.8809140359695037,0.774435435847178
2010-09-06,0.9785359264895889,0.8792480479022684,0.778253297675842
2010-09-07,0.982498818027054,0.8873516385198533,0.7778056638663279
2010-09-08,0.9701106480790194,0.8862198293102657,0.7861697457527614
2010-09-09,0.9790149245620631,0.8996119839537173,0.7878259574900299
2010-09-10,0.9997911504533354,0.8865570335377905,0.7894767225458672
2010-09-11,1.0101136467598306,0.8864498581203806,0.7808585959142198
2010-09-12,0.994766283388959,0.8753480182092714,0.7826846183249736
2010-09-13,0.9899492860994044,0.8785310626874061,0.7907888746767276
2010-09-14,1.0024910639762912,0.8863226439004686,0.7841773881925378
2010-09-15,0.9953967408209742,0.8825933368461916,0.795347962318504
2010-09-16,0.9998145049438719,0.8596087188703753,0.7946185803241425
2010-09-17,1.0075594085702932,0.8613188944862689,0.7875641988350044
2010-09-18,0.9982200333930034,0.8650806061518553,0.7954211919089224
2010-09-19,0.997625839363846,0.8685780816687181,0.7931399697806869
2010-09-20,0.9652901188564557,0.8793118149240505,0.7991639859297741
2010-09-21,0.955401806175869,0.8698939133747177,0.7968323560149226
2010-09-22,0.9529887654956337,0.8758110718738258,0.7963556419459205
2010-09-23,0.9410975319537648,0.886255184701035,0.8002861364795364
2010-09-24,0.9564601144463997,0.8704923600233284,0.802614145302856
2010-09-25,0.9427813825860121,0.8732749047466282,0.7865977249589364
2010-09-26,0.9386327250903367,0.8688720288076442,0.7777780472081095
2010-09-27,0.9398598989337159,0.8681637011039278,0.7850067940383726
2010-09-28,0.9534058486116913,0.8711821021312821,0.7839695128380849
2010-09-29,0.939716254884345,0.8669374540842536,0.7798636190951672
2010-09-30,0.9506466937342677,0.8610794876657284,0.7692685946116937
2010-10-01,0.9507439739905182,0.8613735671272598,0.760962522187503
2010-10-02,0.9414123396364843,0.852008318000231,0.745577392263296
2010-10-03,0.9457626387650877,0.8427569975831924,0.7448222661219356
2010-10-04,0.9476452709946612,0.8484824634650191,0.7403649697729265
2010-10-05,0.941957344142554,0.8387351475353658,0.7332086916260043
2010-10-06,0.9426148500084821,0.8443237446729133,0.7327092047516396
2010-10-07,0.9389828268253614,0.8482295127992686,0.7353760510664902
2010-10-08,0.9400487352027387,0.8335907107917911,0.7507689273613811
2010-10-09,0.9462730862339632,0.8279425947903124,0.7394181764293718
2010-10-10,0.9612811365082914,0.837829135166538,0.7479908505976123
2010-10-11,0.9493822496132929,0.8296086444824382,0.7552695612410275
2010-10-12,0.9696328898506069,0.8257559065769746,0.7493853109266765
2010-10-13,0.9507048045076757,0.8295714016949844,0.7509083313168657
2010-10-14,0.9492617763166459,0.8360701853235856,0.7474719251207135
2010-10-15,0.9548464466812978,0.8339671436928724,0.7488598951274987
2010-10-16,0.9575294875458291,0.8289841049889288,0.7601611720518167
2010-10-17,0.9515669560247407,0.8407753250565624,0.7647647554878056
2010-10-18,0.9495865334622058,0.855395564357264,0.7686544130697548
2010-10-19,0.9449050629768426,0.8637686727050055,0.7653468214920729
2010-10-20,0.9393361255490756,0.864505624092616,0.7539886409779332
2010-10-21,0.9473167449698167,0.8575181214714175,0.7524168143504085
2010-10-22,0.9506988124504989,0.8503969101964491,0.7614955369909278
2010-10-23,0.9441113291570004,0.8548403540029698,0.7498662219206376
2010-10-24,0.9526045534980478,0.8584169908355568,0.7419544631376046
2010-10-25,0.955531902726796,0.8704485513007211,0.7428913122420961
2010-10-26,0.9632990595974832,0.8761103847081362,0.7355763973898898
2010-10-27,0.9693642683106879,0.862941742093916,0.7297467819691296
2010-10-28,0.9613282868887311,0.8720194371922096,0.7266555849505013
2010-10-29,0.95594310809153,0.8633161545270654,0.7167322498138976
2010-10-30,0.9630868098069146,0.8600012685075578,0.7097504043895824
2010-10-31,0.9689652053242879,0.862152993455131,0.7147429868735694
2010-11-01,0.9687626761514171,0.8793587004577144,0.7053986530425693
2010-11-02,0.9698993000498177,0.9067060398570963,0.6941272845285001
2010-11-03,0.9822913629310519,0.9122072344794898,0.6897541092462103
2010-11-04,0.9764804082729462,0.9105361016702007,0.6948028024026256
2010-11-05,0.9818227070142461,0.9154029685650825,0.6934345841621213
2010-11-06,0.9798375336407358,0.9235285926841607,0.6902130182949944
2010-11-07,0.9777046115078347,0.9205671354746586,0.6905191884902062
2010-11-08,0.988447403459894,0.9370932612294964,0.6784647436914105
2010-11-09,0.9966062099291997,0.9392492388099385,0.6818211471373222
2010-11-10,1.0047136974799544,0.9439242869854584,0.6844354882669649
2010-11-11,1.0178300218731318,0.9502101077335267,0.6816340358137697
2010-11-12,1.0180438052790166,0.9542160663204365,0.6884907596607676
2010-11-13,1.024986385258201,0.9622213713627867,0.6807280532039403
2010-11-14,1.0218061932451359,0.9562820292864145,0.6884060461356274
2010-11-15,1.0251185451112796,0.9509430899442377,0.6894695898704817
2010-11-16,1.0237844245257823,0.9404812492870643,0.6871491621093502
2010-11-17,1.024777454107796,0.9446146759514334,0.6870126005904361
2010-11-18,1.030876489121012,0.9519726244799518,0.6862756781333211
2010-11-19,1.0224416444684328,0.9563304968480151,0.6946501828558567
2010-11-20,1.0438350833385994,0.97234417865553,0.6871710293281085
2010-11-21,1.0333339209660213,0.9722897660922093,0.68193121802364
2010-11-22,1.0207872981655788,0.978791872771131,0.688998090957964
2010-11-23,1.032609146860942,0.9681063933205082,0.6848948666235595
2010-11-24,1.040783928251089,0.9643588563523289,0.6910625714424508
2010-11-25,1.0472796669999977,0.9710663363166887,0.702806737446649
2010-11-26,1.05386020175703,0.9793116810750697,0.6999828949265776
2010-11-27,1.0537311378919967,0.9764328284180945,0.7047523146650785
2010-11-28,1.0442764891935534,0.9757337098180506,0.6966216416082235
2010-11-29,1.0450680983725076,0.9609233039992078,0.7018792770989873
2010-11-30,1.0379912973511012,0.9574925272065749,0.7032789927301932
2010-12-01,1.0481129553227306,0.9660178794607823,0.7066057715961978
2010-12-02,1.0465716278554484,0.9715744627599271,0.7020441220753825
2010-12-03,1.037932208405076,0.9764388030526597,0.6903825835936241
2010-12-04,1.0345964412413058,0.9769248126480046,0.69385694820023
2010-12-05,1.0388686153720075,0.9769938143971999,0.6795398820573687
2010-12-06,1.0330122579157808,0.9705425177093872,0.6773833588966753
2010-12-07,1.0245186204424959,0.9773249446532895,0.6837587682367573
2010-12-08,1.0270152412998674,0.9814392182490483,0.685070885831837
2010-12-09,1.0295310853212438,0.9862680841844268,0.6984184140475379
2010-12-10,1.0243119477458835,0.9810799704195067,0.7055779651332558
2010-12-11,1.0194870461029752,0.9599539543382033,0.700964202190869
2010-12-12,1.0218527651548264,0.9704861151798118,0.7011556592060361
2010-12-13,1.0070554752694618,0.9658390641549699,0.7008235168443401
2010-12-14,0.9928815342671684,0.9575060387897799,0.6897352500087638
2010-12-15,0.9857482342603434,0.9641461412490901,0.6832489871910707
2010-12-16,0.983644182731265,0.9603665665081013,0.6794175939735674
2010-12-17,0.9867024069139411,0.9705458411667399,0.6655831536250671
2010-12-18,1.0012597822171367,0.976534166750108,0.6658992621488223
2010-12-19,1.0098471830925735,0.9832094547445831,0.6642406945730573
2010-12-20,1.008232048353058,0.9697792490444358,0.653128652503515
2010-12-21,1.0080403208506017,0.9815324303247552,0.6557686825437468
2010-12-22,0.9979344206266852,0.9840966890132111,0.6604631518102965
2010-12-23,0.9977496716702797,0.9804626449126065,0.6619626308851037
2010-12-24,0.9948695810482062,0.98186851527201,0.659817420666629
2010-12-25,0.9980802098374066,0.964428220763013,0.6637198590170533
2010-12-26,0.9898237815001596,0.9683693838018742,0.6682346166346146
2010-12-27,0.9949643968065108,0.9584012652710594,0.670288793700252
2010-12-28,1.0102146032868857,0.9454372561365892,0.6647615101941082
2010-12-29,1.0091158923846182,0.9310443052178675,0.6666002456201288
2010-12-30,1.0131696292138905,0.9414039269680324,0.6745693225748726
2010-12-31,1.020161958535752,0.9354800166688362,0.6705446459759106
2011-01-01,1.0160688599117151,0.9498277329052177,0.6846122658902855
2011-01-02,1.0183457938367941,0.9447385420158351,0.6810137320429078
2011-01-03,1.0184740280204987,0.9286084733402801,0.6812344282538991
2011-01-04,1.0194688337158022,0.9182403327840016,0.6766532248488556
2011-01-05,1.0115882398878218,0.9295880535161367,0.6781639941602571
2011-01-06,1.0118361819282014,0.9281388426783882,0.6663488739423553
2011-01-07,1.016875108824407,0.9230499753101877,0.6627103305646855
2011-01-08,1.0316314269653712,0.9245270235044137,0.6554727305476885
2011-01-09,1.0415275662769765,0.9291661404995626,0.6563598365120963
2011-01-10,1.0639535551241994,0.9395486319512714,0.6628869896801854
2011-01-11,1.055789333448693,0.953157986649555,0.6671692806470968
2011-01-12,1.0649992016846614,0.9497288230687554,0.651346297949855
2011-01-13,1.0669517925821275,0.9371349659863979,0.6646472430357582
2011-01-14,1.0903159342321094,0.9332602393893397,0.6666098130203324
2011-01-15,1.0815029292307572,0.9356893338681589,0.6614335935517875
2011-01-16,1.0724213129101816,0.9266715443914039,0.6624728903928425
2011-01-17,1.0659932984324239,0.9178018992261895,0.6636401002025542
2011-01-18,1.0433527123455886,0.920957190932364,0.6592146247091774
2011-01-19,1.0378672330665892,0.9205091236020182,0.6605193203250334
2011-01-20,1.0299884439168172,0.9208110229370492,0.6565068484996808
2011-01-21,1.0315374825378911,0.9138267142866677,0.653852184324941
2011-01-22,1.0350628235268458,0.9117212510103482,0.64936493320524
2011-01-23,1.054482370389421,0.9032948210251729,0.6400616682415715
2011-01-24,1.0645044222070714,0.9113359371697115,0.6409951115857366
2011-01-25,1.058363257280671,0.9207705363963593,0.6447468523619452
2011-01-26,1.048854766501101,0.9037713825143452,0.6480665481409755
2011-01-27,1.0540142841787796,0.8953707293625633,0.6533802094230649
2011-01-28,1.0400988375923106,0.8819712444561392,0.6554993841665032
2011-01-29,1.0591478189269443,0.8762382202725879,0.6520073718063935
2011-01-30,1.0716398332411132,0.8755071048910653,0.6574820421008792
2011-01-31,1.0666119600652906,0.862815357996891,0.6485566080580488
2011-02-01,1.0483394622859992,0.8548614099500443,0.6427152442898764
2011-02-02,1.0625326406533637,0.846278965803771,0.6365181834453852
2011-02-03,1.0613156174110008,0.8480330256154576,0.6433929366532105
2011-02-04,1.074452755244836,0.848621088494919,0.6494587713607655
2011-02-05,1.0573213833345343,0.8424962714137119,0.6526236179660545
2011-02-06,1.0509840630504779,0.8439859806685674,0.6596192854344585
2011-02-07,1.0510391734988302,0.8393720773955439,0.6538193666281643
2011-02-08,1.05153295794324,0.8370918802526489,0.6560985490329361
2011-02-09,1.0468003711783131,0.8511002118204563,0.6552772814245539
2011-02-10,1.0533203665820106,0.8625088786716146,0.660826707451762
2011-02-11,1.0420749031615333,0.8512998751175638,0.6600652749496007
2011-02-12,1.0405912022808756,0.8583633861547791,0.6575244006148178
2011-02-13,1.041842988041198,0.8653281170950563,0.6610810061093604
2011-02-14,1.0472026329616,0.8553918719991995,0.6668731940550483
2011-02-15,1.0546546827014933,0.8623956294136252,0.66241617910686
2011-02-16,1.0427935922162932,0.8756586870613723,0.6620116039783238
2011-02-17,1.02679594794658,0.8658290259493368,0.6550046041623944
2011-02-18,1.0399150817816865,0.8578850202110913,0.6386421894830296
2011-02-19,1.043370865311136,0.8666153854916021,0.6399224092621199
