Time,Price,Volatility,Moving_Average,EMA,RSI
27,96.2926952135241,0.7061485519799202,100.6624240787488,99.49004941066079,31.991785734571167
28,96.70348505060088,0.7063488825214108,100.25135026524663,99.22466232875033,34.58157001358887
29,96.17246159943146,0.7065018098061921,99.8356858543504,98.93397654500566,32.840597317617906
30,95.94029944444856,0.7066249909515006,99.37736439451342,98.64886444019069,32.08018947560727
31,95.41244790344365,0.7067217885621282,98.91433199950053,98.34063429383383,30.359002360955145
32,97.24483134430224,0.7068009570909073,98.56463147235219,98.23627210816416,41.99371054289872
33,97.28033488603664,0.7068877286943173,98.20146698231466,98.14523046796154,42.19521946123965
34,96.30495308815593,0.7069315540470764,97.88602865740003,97.96996595559911,38.26260500192841
35,97.14893375703194,0.7069737848740185,97.69800847308024,97.89177241287842,43.19593402059218
36,96.01810467389258,0.7070057703763898,97.47922803885133,97.71332786630835,38.730220094972246
37,96.26698257967558,0.7070356682833877,97.32099066720659,97.57558069615284,40.195616444770614
38,94.44604308159704,0.7070503653089768,97.05356442882149,97.27752949476658,33.82180239734828
39,93.24652927518746,0.7070874370731434,96.76879242199368,96.89362471194953,30.40188493562721
40,93.47700316806821,0.7071028585213677,96.56248163397335,96.56823218396083,31.828230041815587
41,94.21695138681841,0.7071040739721199,96.31863878178032,96.34430067947108,36.339137639402836
42,94.42574885310839,0.707109011353874,96.09393732457848,96.16158145791272,37.59399488357844
43,94.3637803137205,0.7071089118300248,95.86032109119323,95.99036230132299,37.35862903130969
44,94.12712662148628,0.7071085161759284,95.68248123407231,95.81291128419569,36.42084738165158
45,92.79205849328778,0.7071086150298821,95.461975002605,95.52521101839494,31.601450965249967
46,92.17257337253318,0.7071226778362804,95.20266720531755,95.20591219497953,29.641458895750958
47,91.79485311376133,0.7071226711970963,94.97777510032942,94.8810494253397,28.481521477710274
48,92.81678089160455,0.7071206855542663,94.7834398923796,94.68445242212682,35.80126801243209
49,93.1828446913812,0.707126571659718,94.6339590469771,94.5414421620558,38.23968805565914
50,91.60017969005845,0.7071237091424385,94.41695305925758,94.26132192662747,32.493324315389785
51,91.94348299919332,0.707141072976833,94.24350481404505,94.04057536210993,34.78269081174237
52,91.63591227494776,0.7071352042295893,93.96305886057733,93.81155982999925,33.68064244132033
53,91.06322361202861,0.7071303136268484,93.65220329687695,93.54981352352587,31.66865453127258
54,91.66776521911282,0.7071283862722163,93.4203439034248,93.37057082786748,36.01398074966831
55,92.66406863903661,0.7071271610486131,93.19610064752501,93.30328490512169,42.503250333194124
56,93.57783871187239,0.7071313478511707,93.074087349424,93.32943288671699,47.73833772246819
57,92.84221267399278,0.7071332431711668,92.90284885413986,93.28303096169563,44.24567750877695
58,92.60186580771517,0.7071323550235894,92.81063999044576,93.21815808988796,43.135256963841464
59,92.95559675371743,0.707127715428779,92.79609336437227,93.19315224834791,45.31065453565932
60,93.91380336902866,0.7071245564679964,92.81793337442029,93.26178568841276,50.80126106481896
61,93.51161318484692,0.7071284382035036,92.78266646432171,93.28557878331125,48.59592667351201
62,93.38484229482633,0.7071254092437672,92.7306211364076,93.2950324510746,47.8902274934236
63,92.40357739189191,0.7071218138002191,92.63261099031618,93.21013196924768,42.71901499234811
64,91.35048828494348,0.7071266973304448,92.49377907348904,93.033023046933,37.9792636031282
65,92.14181763938399,0.7071320037717292,92.46126703079385,92.94814634145214,43.08909600147934
66,93.4467061911283,0.7071322196835043,92.5249736717236,92.9956282318975,50.352904868166966
67,93.42614072080835,0.7071411146311573,92.60653805207595,93.03662942131758,50.24406110031491
68,94.41561893569634,0.7071342515010081,92.68647995428054,93.16796175602033,55.255588528524235
69,94.80506864424075,0.7071366056373989,92.76759115192351,93.32387669775561,57.08763896419647
70,94.24254047075716,0.7071318389579676,92.89970919095846,93.41136848566052,53.6693961249818
71,94.63104874581211,0.7071293317418568,93.03408747828941,93.52752851043687,55.64475710707553
72,96.14582013133005,0.707126018409159,93.25958287110852,93.7768896171886,62.379678293023424
73,96.15944876810889,0.7071400026376082,93.51439412891251,94.00380001251435,62.43494474646819
74,97.72468368470075,0.7071333598927892,93.81724005219192,94.3581698860559,68.2109596155765
75,95.24540047294614,0.7071464782348594,93.9463066438874,94.44266803718831,54.03763071558734
76,96.07947839413956,0.7071852297969546,94.07138862800075,94.59855473785034,57.25546360257017
77,96.21124277144209,0.7071749157981698,94.23984013287323,94.75214407438288,57.75858822859503
78,95.97196773481585,0.7071614221988556,94.40834522922826,94.86831775632888,56.458981170275194
79,96.10811482031572,0.707150932746081,94.56597113255818,94.98639366718477,57.051146138543814
80,94.26387823669646,0.7071422447486075,94.58347487594156,94.91758267380493,47.60617962125415
81,94.10407454425194,0.7071616966291854,94.61309794391181,94.8401057090856,46.88191667297566
82,94.48796496488943,0.7071509174349345,94.66825407741497,94.80656849535265,48.89339393108915
83,95.94272625960276,0.7071432623094944,94.8452115208005,94.9147739967098,55.73423977809248
84,95.49450530758199,0.7071524724879996,95.05241237193245,94.96998650250715,53.36413609289155
85,94.772925621036,0.7071448849045618,95.18396777101505,94.9512187995099,49.69994589795834
86,94.3457478833935,0.7071413322121719,95.2289198556283,94.89355490273691,47.61552187467299
87,95.26097443140176,0.7071358651790393,95.32066154115796,94.92854723880023,52.23744177985339
88,95.62246056336768,0.7071366384727179,95.38100362254153,94.99463422209237,53.965088043462856
89,95.16480076434273,0.707131681443016,95.39899022854662,95.01084055944955,51.42873950202408
90,95.7023455810571,0.7071283289607854,95.47198048406162,95.07669818055504,54.15427288003621
91,95.84320580709837,0.707126262839325,95.53258833712593,95.14969890689251,54.86894364285475
92,96.82449727481456,0.7071225195082839,95.56652219430018,95.30920351336127,59.59439297765133
93,96.19520403736888,0.7071267089092039,95.56830995776318,95.39358451564772,55.57563570066864
94,95.92847684050871,0.707125729764221,95.47849961555356,95.44452664182495,53.91603636155398
95,95.60085842425002,0.7071224852303469,95.49627251311875,95.45941538300829,51.86724522964594
96,94.25903180143928,0.7071201720178532,95.40525018348374,95.34509313714457,44.42182953428999
97,94.58584668348836,0.7071316216834971,95.32398037908607,95.27278395108208,46.43851639971589
98,94.88051900563744,0.7071275007381964,95.26940794262714,95.23542538484925,48.26144931433017
99,94.9328253519355,0.7071240410239366,95.21064346920812,95.20660633409557,48.595887360587895
100,94.7577532010281,0.7071206105680619,95.2353372174247,95.16385841666057,47.48940246489882
101,93.47275104756145,0.7071180856379061,95.20377104259018,95.00280057198447,40.246034618067725
102,93.12693993000009,0.7071290066187401,95.1357197908457,94.82414717750976,38.54230264967922
103,92.85474243317427,0.7071255329719313,94.98132059952428,94.63658482090638,37.20713955857429
104,92.1588381591774,0.7071223885032577,94.81453724210407,94.40060894836077,33.96740730216871
105,92.05633558620644,0.7071232686518947,94.67870774036258,94.1773448186318,33.504645177581025
106,92.47526853126678,0.707120058759648,94.58518377275625,94.01524231507322,37.266396426357126
107,94.28320769435959,0.707118861028331,94.53629543590414,94.0407628273862,50.326521130539575
108,94.49518479774599,0.7071429523484227,94.47993164762306,94.08404111027761,51.598830622599856
109,94.78625246825725,0.7071360748800581,94.4610042328188,94.15091838246614,53.36514702753439
110,94.76308393281666,0.7071308850487642,94.41404115040677,94.20921986345192,53.19872791929541
111,93.00862318524996,0.7071260685676259,94.27231201931434,94.09487732267078,42.412509543316894
112,93.03046987170379,0.7071469044950114,94.0826106491588,93.99350518448344,42.56866009130252
113,93.13307409398803,0.7071388839156576,93.92950415198976,93.91155936634101,43.345645733922396
114,95.50339491916439,0.707132549401721,93.90825005592255,94.06316275232419,57.612505051475225
115,95.3675320955177,0.7071720567145323,93.89658373948593,94.1873884040569,56.730662346637956
116,95.70338411358347,0.7071591453871839,93.96880135509312,94.33176894782135,58.424770122179844
117,95.71801658584116,0.7071495466866432,94.02540985021078,94.46379253239466,58.501004840511534
118,94.65320715539514,0.7071409954461697,94.01404425769866,94.48183202029948,51.15065214234765
119,95.78901281243193,0.7071430013497965,94.05685363072348,94.60632542907399,57.311897768679216
120,96.56026487715353,0.7071458178827524,94.14697921452976,94.79241490031966,60.91667364033183
121,97.37579216836357,0.707142557880052,94.34213127056988,95.03845083060955,64.3452631911425
122,96.54254237682616,0.7071404040779127,94.51291139291116,95.18169764453494,58.68100645299635
123,97.95534464672772,0.7071389017240909,94.76794150358884,95.44585450188663,64.40280972831327
124,96.6400447576979,0.7071474013091907,94.99200183351486,95.55958690720198,56.55128904239414
125,97.25746770227866,0.7071521991450165,95.25205843931847,95.72128984006642,59.07358110891904
126,99.4610713127369,0.707145983566396,95.60134857839198,96.07745950413027,66.5395425929774
127,98.5299892538498,0.7071736350242285,95.8136876563665,96.31103376600834,61.43955382482834
128,98.02259212339843,0.7071665193888165,95.99005802264911,96.47403932385501,58.79487107335292
129,98.1693940887804,0.707156456909679,96.15921510367527,96.63550168241933,59.34020096525535
130,97.72522764129953,0.7071466803956243,96.3073222890994,96.73928510707458,56.88707314110972
131,96.26964986498834,0.7071401547623567,96.47037362308632,96.6945579411616,49.64415408980964
132,96.38385771643802,0.7071494033718739,96.63804301532303,96.66496744356888,50.18013316210003
133,95.41308223354987,0.7071409785347953,96.75204342230114,96.54574028070994,45.725014179915775
134,95.9139680658015,0.7071413850190119,96.77257207963298,96.4855714983377,48.27665047206428
135,95.08368336172211,0.7071364028358457,96.7583796429432,96.35205834246955,44.538731613091656
136,96.61719480186328,0.7071358234154782,96.8040701773572,96.37730943384037,51.940221803968115
137,95.91133706515755,0.7071481146881413,96.81373620132301,96.33293111301343,48.71745552989212
138,95.65075386136344,0.7071436498261872,96.86361353662146,96.26796185095152,47.54461156543345
139,96.48029103303811,0.7071367996125552,96.89817744765173,96.2881836778169,51.543861594886614
140,95.34769010511482,0.7071360684570379,96.8375487090498,96.19861286136909,46.3481331974061
141,95.6126090958018,0.7071400708881088,96.74938955542173,96.1428029789341,47.67670620836883
142,96.91905380006301,0.7071339574116525,96.76821512658354,96.21673162856543,53.75804748198378
143,95.42125008431722,0.7071415454803139,96.64151039846303,96.14097148149418,47.01183442696129
144,95.64540351233234,0.7071517445468751,96.59177833619475,96.09377453205019,48.06228250468552
145,95.9422518647448,0.707143141367451,96.52601754431807,96.07934380183063,49.49033488121055
146,96.74364994479784,0.7071365484684575,96.39014647592113,96.1426110535418,53.22915707275807
147,95.6021384949903,0.7071354876095576,96.24375393797816,96.09113747653689,47.80143148444136
148,94.39523761363765,0.7071397081124394,96.06238621249013,95.92962320387981,42.82886216169206
149,94.9366700762333,0.7071445354604207,95.90075001186275,95.83505623934205,45.56462552287314
150,95.26665794325356,0.7071392977319052,95.77782152696045,95.780923068286,47.22226768147557
151,95.55335797996055,0.7071336458556136,95.74200693270907,95.7592502027312,48.68435667040066
152,95.93292946181076,0.7071289114725638,95.7194605199777,95.77579108454829,50.63420022798525
153,95.33042823632896,0.7071255968101612,95.71532782011664,95.73337557519407,47.5459494674883
154,95.59988198724405,0.7071246403872512,95.69962351618877,95.72066190015121,49.04282244986513
155,95.92842210997117,0.7071216319034054,95.7418604536012,95.74044858680074,50.88327320445235
156,95.29323255902798,0.7071194940261564,95.67566234145944,95.69785658415572,47.324468202326166
157,97.13643545094335,0.7071200723310804,95.73691726074874,95.83486409527833,56.77254295666851
158,97.64660312456192,0.7071433654320639,95.83670972390867,96.00741066949583,58.96635283841496
159,96.53849449770718,0.7071379889589857,95.83961989714213,96.05799008170644,52.709160785940824
160,97.22300608730187,0.7071409577162776,95.93338569625148,96.16894398700123,55.82741277644476
161,96.32814644843177,0.7071376524015209,95.96916256388299,96.18410612618509,51.085129586136404
162,97.1378788759343,0.7071375240482292,95.98010381767655,96.2749416261612,54.82462531250327
163,98.31900613421466,0.707136330165539,96.12499162017141,96.469614436452,59.668136093993056
164,97.56419128666536,0.7071407487797072,96.22093100888807,96.57385985075803,55.567881950229285
165,98.55791006229467,0.7071381550872066,96.3517139187656,96.7628170137615,59.51243422393104
166,99.01507429056777,0.7071391416234175,96.46528513605409,96.97731770679067,61.21821013469884
167,99.8823212674411,0.707134183981079,96.67929427467662,97.2539847125669,64.29165397667106
168,101.84587443117859,0.7071340807887112,97.05182611555367,97.69130754291088,70.07429660676979
169,101.64707397537936,0.7071554189847445,97.38734631051096,98.06804720314597,68.85846521522652
170,100.93425786997983,0.7071459616265587,97.67072630684727,98.34101964760634,64.53478762781646
171,100.0904471230822,0.7071416274564033,97.89758076400335,98.50763178812785,59.75180070939201
172,99.32687168611172,0.7071396417046127,98.06727787521841,98.58565463555489,55.72684293847413
173,99.29995605344025,0.7071372164933961,98.26575426607397,98.65368334202016,55.58470730152584
174,99.68913042796429,0.7071311347303618,98.47021668811,98.75229735020531,57.28131240379699
175,100.01533820026786,0.7071273459305002,98.67456249262483,98.87258695497317,58.70520840587308
176,100.89651511138081,0.7071239876845887,98.95472662024245,99.06534201748818,62.35540676572546
177,100.96010185306173,0.7071259871279568,99.14590994034836,99.24579533516184,62.61223269233721
178,102.48954039140979,0.7071221740475501,99.38805680369076,99.55472343575688,68.2271412531925
179,102.26977554412156,0.7071350800031057,99.67462085601147,99.81329982702971,66.67759702442692
180,105.1424262756314,0.7071297461374111,100.07059186542794,100.3208356792775,74.7502061242653
181,105.85524474762096,0.7071794119387264,100.5469467803874,100.84792225721498,76.28543648194768
182,105.00426513403357,0.7071681142413384,100.94026609329238,101.2437644359596,70.75454722856355
183,103.93773778047218,0.7071604545454514,101.22120267560527,101.50033332591319,64.44788565276282
184,104.49265363900587,0.7071570893325397,101.56762579322229,101.78531621287439,66.13904375452799
185,104.31155488642247,0.7071490327104645,101.85530803442867,102.02591037225993,65.05149419018083
186,105.11154776464777,0.7071407953611893,102.16013170813267,102.3197806001064,67.58700601940885
187,105.66297230258729,0.7071381198456169,102.44916425988998,102.63817980986649,69.24338682622721
188,105.63885334808197,0.7071337880536843,102.63881320573516,102.92395824207749,69.07710979075128
189,104.80047411288673,0.7071283904478132,102.7964832126105,103.10267403929743,63.379779309978304
190,103.27649649915142,0.7071285578055404,102.91359514406909,103.11922855928351,54.56914526869239
191,102.86780055429988,0.7071393749362508,103.05246281562998,103.09528303499935,52.46287101990194
192,103.80443145138133,0.7071339680069522,103.27634080389346,103.1628209794167,56.59748959466212
193,104.0789347744815,0.707134339821755,103.51528973994553,103.25006991228001,57.75712061803214
194,102.84183358020375,0.707129321340288,103.67292489755751,103.21119026160608,51.12732217075666
195,103.07161325337421,0.7071349231876547,103.82573865021283,103.19789721320305,52.224287814187
196,103.52127992792263,0.7071296470736783,103.95697689103991,103.22869556698588,54.382158431291174
197,102.66164906609494,0.7071264138954554,104.0420542516916,103.17469113832959,49.75552078195479
198,102.87100980720534,0.7071274039132953,104.06112772248136,103.14576910679395,50.852203574114654
199,102.98238545678412,0.7071235728861776,104.09675821811447,103.13020875917397,51.459190561070976
200,101.86294727897331,0.7071202973726027,103.93278426828157,103.00951718963105,45.3912413486009
201,102.27917959745182,0.7071260409614215,103.7539810107731,102.93996122847113,47.85345044304014
202,102.90579669222156,0.707123364873437,103.6490575886825,102.93670746311403,51.40566655713519
203,104.07840266928976,0.7071226860293213,103.65609083312339,103.04544033989268,57.27145571130115
204,105.2335859533409,0.7071285827408297,103.69313744884015,103.25383516022109,62.12220653547194
205,103.84566575092529,0.7071328374590904,103.66984299206528,103.3101999783834,54.165842327371244
206,102.92777857286029,0.7071400900174318,103.56065453247591,103.2737788921431,49.63799760358986
207,103.51100298165841,0.7071390017959017,103.45305606642947,103.29637166257312,52.36284931469077
208,104.09623164245644,0.7071348152490127,103.37592498114819,103.37254880351439,54.994224137270244
209,104.6860899117255,0.7071314560219965,103.37020577109011,103.49764795667735,57.54001953153431
210,108.85247959365898,0.707128778699827,103.64900492581549,104.00763192210417,70.31353889124645
211,109.53043681818247,0.7072320700189498,103.98213673900963,104.53361334077829,71.80017371887172
212,110.83672016537733,0.7072097395687461,104.33375117470945,105.13390922883534,74.45464259705864
213,111.95512781189221,0.707199086715747,104.72756082657997,105.78354909388837,76.49470880169545
214,112.74313154790292,0.7071877535680892,105.22262572496491,106.44636647046119,77.8376614363562
215,112.44445501809255,0.7071750381158957,105.69126781320084,107.01761299880702,76.06375653652762
216,113.35778534904296,0.7071618847937835,106.18309308425687,107.62143893692473,77.73476734281722
217,112.54136090943592,0.7071554916396211,106.67707867642392,108.09000293430675,72.83964146595399
218,112.33130897611849,0.7071494440694747,107.15009363486958,108.49393684305073,71.59053476781455
219,111.84332243258189,0.7071411584755422,107.59314048365947,108.81292594681561,68.64537495474292
220,111.99091214644423,0.707135623358273,108.099538727033,109.1155912991612,69.05995380705471
221,114.67067358156895,0.7071299779854627,108.71911342623886,109.6446467546286,75.41595070793286
222,112.60562388985223,0.7071648751981013,109.2041047861204,109.92664457703084,64.43146382809701
223,113.43775383242729,0.7071766067249108,109.67207234427727,110.26103593468764,66.54597629855846
224,111.67882338725643,0.7071664749334817,109.99433421597304,110.39606331112276,58.61389686851018
225,111.2086075368927,0.7071718033298683,110.36248130527142,110.4734484754818,56.669227264937625
226,112.4824591361143,0.7071600581232286,110.84021533343412,110.66478282411347,60.49326865818707
227,112.61107759049331,0.7071585750936643,111.29521906387586,110.85014423043536,60.86877624286672
228,111.45965012404831,0.707148308957908,111.66338998795547,110.90819241077945,55.759229673167184
229,110.72056623985733,0.7071474720897395,111.96511380436206,110.890323251644,52.701143888191204
230,111.53133507782726,0.7071424638052665,112.09905657857047,110.9513719969948,55.57924989371895
231,110.77508863149686,0.7071390912840405,112.16128916923618,110.9345831050426,52.37774668834653
232,111.0706519723518,0.7071359024439011,112.17298575958492,110.94754204478633,53.504994666598
233,111.17685498003537,0.7071305803187414,112.13407211799208,110.9693813719529,53.92700867478824
234,110.51002247852395,0.7071258851416075,112.02241666452312,110.92563290591205,50.80867177755737
235,112.96134255521577,0.707124623513864,112.04826104137928,111.11951001536954,59.97191925959808
236,113.73655455430062,0.7071550893901352,112.06719950164215,111.36875235241061,62.35982742432093
237,111.51213546821535,0.70714873528317,112.01573822958113,111.38240788724914,52.65338732265406
238,111.77612270563067,0.7071679283822518,111.98797891605672,111.41990453661882,53.576894480049994
239,111.09437905015139,0.7071560946865878,111.9505317469352,111.38890210933621,50.82006788386635
240,112.10146908321275,0.7071488786872916,111.95605959377363,111.45676563065778,54.54125280412393
241,111.27217507733766,0.7071462176680242,111.78613466856208,111.43918557796063,51.11169207222108
242,111.20016474182897,0.7071422289046414,111.71586171116093,111.41642168880523,50.81290732429505
243,111.81902722591298,0.7071351691354687,111.6349253808352,111.45476507329168,53.33749369020525
244,112.84771873487335,0.7071316695293718,111.69337014821605,111.58742732677565,57.264019313227415
245,111.55707283880207,0.7071326215900903,111.71079341331152,111.58453642315912,51.417976534697466
246,111.24014263685025,0.70713680955791,111.6486775883483,111.55173701493923,50.06631790932172
247,110.76843582441123,0.7071313763049437,111.55654550004421,111.47713690155561,48.04205544140523
248,110.10214944197854,0.7071277341959612,111.48867046594073,111.34618571492922,45.25853065693333
249,112.11925802347204,0.7071261174903102,111.55860505512145,111.41981164907615,53.956112428085
250,112.63054238511137,0.7071455547272582,111.61356542048566,111.53511933822237,55.870073878529645
251,111.27494116213488,0.7071392638936057,111.63855804701755,111.51034046430928,49.9423947052082
252,112.35715770721247,0.7071431348966779,111.70288333376058,111.59098972553815,54.126779149614926
253,114.82443016739332,0.7071424878712115,111.88526209312847,111.89893643428626,61.93832567231762
254,116.07411624094472,0.7071687076982347,112.16346678124953,112.29657260634897,65.17321670211405
255,114.38102737039371,0.7071646075903941,112.23445102200843,112.49509210768656,57.98308871468061
256,113.8854227973749,0.707168308299905,112.24189443416215,112.62750455432355,56.034313473768634
257,115.39511143836188,0.7071573365265328,112.43604323266948,112.8910861623272,60.400360464031195
258,114.63868315102779,0.7071594879745222,112.57917125493933,113.05752397077488,57.328441605935495
259,115.20619132013677,0.7071520051850033,112.7847618684386,113.2621589564284,59.01269940062494
260,116.1601487283211,0.7071446848601869,112.98769585069402,113.53815798232293,61.74600628448729
261,115.1459583598039,0.7071419125423349,113.18138501481732,113.6912818277973,57.36605534347121
262,115.13499081963627,0.7071403238747914,113.3781263187077,113.82877792225815,57.318704123623476
263,111.51873456308947,0.7071336161059804,113.36311168556652,113.60877379281352,44.3266980892858
264,110.4373866116664,0.7072002564295731,113.24259507940617,113.30673691841857,41.31133232831188
265,110.21390206983301,0.7071882751205643,113.1754365409577,113.01218121855327,40.69518530009351
266,108.90165312406555,0.7071722672114332,113.05851206531848,112.62070235241158,37.18790632414437
267,110.74932599309916,0.7071693144190272,113.05755657375286,112.44247603247706,44.44767901332994
268,109.23132807344555,0.7071768212283669,113.01401550532624,112.13665241733119,40.32409230377777
269,108.80610711509175,0.7071762814803376,112.8483579599072,111.81945762664171,39.22627202645011
270,109.00294172763805,0.7071634576374137,112.66697792703354,111.55121801721279,40.04003792887274
271,110.64065451786927,0.7071523536874671,112.63526359482026,111.46449768394197,46.46330688653678
272,109.11790354948036,0.7071589637562452,112.47330088693366,111.24101252827897,41.96211100223824
273,110.44974477532978,0.7071621074093732,112.25456661733048,111.16565369466475,46.81515212352335
274,110.5162920772228,0.7071614487423846,111.97667540914436,111.10380973109885,47.053385846738074
275,109.4916031978999,0.7071505412217112,111.73220420051969,110.95026625174657,43.79999924332352
276,110.05375166428838,0.7071479247256525,111.54062064386537,110.86488391008389,46.0056502689169
277,110.3281928224423,0.707141550507903,111.28727471306938,110.81377047316565,47.0972455758993
278,109.72281545674562,0.707135035386521,111.04148132835527,110.70986999541137,44.93901181378628
279,109.85434444887858,0.7071315252504276,110.77388898479236,110.62839137193205,45.52312253319572
280,109.48660478031033,0.7071266779918521,110.44021178739182,110.51964979177761,44.11405494234205
281,109.66578082188279,0.7071234936942177,110.16620291049578,110.43832893750192,45.00721569690324
282,110.4495318400797,0.7071203402863441,109.93192996151795,110.43939588060456,48.85749217726564
283,112.27136688306427,0.7071212143743928,109.96956157751667,110.61386930941025,56.484374640777254
284,110.94567913554756,0.7071372532718665,109.99497620371073,110.64547024523284,50.574070655151345
285,113.39429009359124,0.7071411351551375,110.15399560489864,110.90726261174316,59.089061182123096
286,111.25781437164008,0.7071679605086375,110.27180366727737,110.94064849363811,50.85643990938867
287,111.14462811268997,0.707181305519262,110.2915687732569,110.96007512402399,50.45537110901713
288,111.85635251107291,0.7071664745325517,110.42281999513828,111.04543487517151,52.967126090619864
289,112.22720134259518,0.7071574171645232,110.59387470651345,111.15798406254518,54.2681031896474
290,111.58631363149736,0.707148064889387,110.72304330170643,111.19877735482633,51.61116465859231
291,111.41001026545119,0.7071421274318507,110.76151108908553,111.21889477488584,50.87327754414531
292,110.91755447591638,0.7071352351124469,110.85149363540734,111.1901956987935,48.775593122094996
293,110.32091475642008,0.7071309320686726,110.84505213446184,111.10740703761508,46.28544883693016
294,111.31784148259136,0.7071281589740703,110.88512960473027,111.12744841332712,50.804841510755786
295,111.77184564292864,0.7071296058082819,110.9991417269817,111.18881957805107,52.75437630079042
296,111.05555872834731,0.7071262123161035,111.04923208018465,111.17612806855547,49.42640539619364
297,112.11516522427574,0.7071252487665054,111.13858070027634,111.26556017862407,54.04486696027783
298,112.51646867317244,0.7071279313912779,111.27826336109767,111.38469432096201,55.69507419872859
299,113.49153133227279,0.7071246040921236,111.46012270526738,111.58534546489638,59.50046138855127
300,114.26547952087998,0.707126304050638,111.69906644229586,111.840596327371,62.27053631707609
301,113.37881515559785,0.7071256655346913,111.8847181589816,111.9870933586307,57.424664135143765
302,112.8018509694745,0.7071261795596133,112.00233411545133,112.06468932156821,54.45503850579903
303,113.70480773876805,0.7071241403755053,112.07400615823653,112.22089107558723,58.10639129859887
304,114.45816521607458,0.7071251633850726,112.2496304622629,112.4339648032527,60.921348852107435
305,114.49147556388542,0.7071245705268394,112.30448973577761,112.62991820902725,61.045983579820934
306,114.68321152270356,0.7071210186816582,112.47575959333078,112.8254699531869,61.80117763734089
307,116.21597271475201,0.7071183691813139,112.72932682343388,113.14837497809786,67.2647596294569
308,115.58828148949377,0.7071285154536393,112.91592327235492,113.38074702680223,63.273537911040194
309,116.28052070565056,0.707126242540769,113.11858924050767,113.6569159485973,65.69131967563725
310,116.10368489661195,0.7071248712672233,113.3444578037634,113.88994156269393,64.52276332393669
311,115.90916397387592,0.7071214170690804,113.56941548918465,114.08224845899697,63.19114822342991
312,117.24837918827447,0.7071186887306025,113.88595672480255,114.38378471892817,68.07600391666476
313,118.27929649421272,0.707125638655696,114.28387581169218,114.75478584038383,71.24006925509637
314,119.30507207844516,0.7071272860053002,114.68323734148487,115.18814643448492,74.00124446489349
315,120.93323683162399,0.7071284574810237,115.14130690091966,115.73529790087912,77.66642268109463
316,121.01913456732258,0.7071371136714294,115.63948569286842,116.23852044054041,77.8438842075551
317,121.90818747392125,0.7071310829264285,116.12913680535068,116.77848872943383,79.64654737320217
318,121.5913135260065,0.707130010891975,116.58287904799238,117.23685299577409,77.2345534439042
319,122.04711951331282,0.7071258439847278,117.01065845704439,117.69497361649206,78.25467816066157
320,121.94934640837663,0.7071230213969025,117.39485180141922,118.10015197762392,77.45292809837113
321,122.12873884445088,0.7071198188006607,117.83234798586186,118.48382691732174,77.90031592387449
322,122.91920812544271,0.7071173640851146,118.33821584366028,118.90624417523803,79.80211831417668
323,121.9785351932183,0.7071181906502046,118.7519022163828,119.19884331980758,71.87532591589235
324,124.61998178746137,0.7071200817887419,119.25999304495214,119.71514222148889,78.37195646504989
325,123.43426993729668,0.7071498754065675,119.70713276362271,120.06934486108963,70.49952527375243
326,122.00559459630493,0.7071477191664811,120.07325191730276,120.2537495977768,62.370036180285645
327,123.48849696714383,0.707149114917884,120.43687812992235,120.56182077581175,66.66659212194082
328,124.53223981300847,0.707150968253699,120.8840760460981,120.93995592221144,69.32170801380772
